,period_open,period_close,long_exposure,pnl,short_exposure,capital_used,orders,transactions,gross_leverage,positions,net_leverage,starting_exposure,ending_exposure,starting_value,ending_value,starting_cash,ending_cash,portfolio_value,longs_count,shorts_count,long_value,short_value,returns,algo_volatility,benchmark_period_return,benchmark_volatility,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label,algorithm_period_return,weights
2018-02-16 21:00:00+00:00,2018-02-16 14:31:00+00:00,2018-02-16 21:00:00+00:00,15437136.110000001,25837.29000000097,-5500120.15,0.0,[],[],2.1050043991510345,"[{'sid': Equity(4 [VWO]), 'amount': -85995, 'cost_basis': 46.66869176220083, 'last_sale_price': 48.300000000000004}, {'sid': Equity(2 [SPY]), 'amount': 34865, 'cost_basis': 270.9577604714865, 'last_sale_price': 273.11}, {'sid': Equity(3 [VNQ]), 'amount': -17885, 'cost_basis': 79.97223229670222, 'last_sale_price': 75.29}, {'sid': Equity(1 [LQD]), 'amount': 30603, 'cost_basis': 120.14471065533978, 'last_sale_price': 117.65}, {'sid': Equity(0 [DBC]), 'amount': 139693, 'cost_basis': 16.7084900842584, 'last_sale_price': 16.57}]",0.9990546063189867,9911178.67,9937015.96,9911178.67,9937015.96,9403.281900002272,9403.281900002272,9946419.241900003,3,2,15437136.110000001,-5500120.15,0.0026044127376068094,0.11744915069191633,0.0,0.0,,,-0.21026771513716438,-0.2559250159175362,-0.06052985091165073,2.569949613331431,0.0,0.0,43,2018-02,-0.005358075809999252,"[-0.4060189723968506, 0.9439996480941772, -0.1353740245103836, 0.36604544520378113, 0.23134790360927582]"
2018-02-20 21:00:00+00:00,2018-02-20 14:31:00+00:00,2018-02-20 21:00:00+00:00,15369200.11,-15040.500000001863,-5447224.65,0.0,"[{'id': '963da3018bc3487cbc17cb6c7d18b938', 'dt': Timestamp('2018-02-20 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-02-20 21:00:00+0000', tz='UTC'), 'amount': 38936, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '057a3e2ad1274ddc8b98b6b5e327b017', 'dt': Timestamp('2018-02-20 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-02-20 21:00:00+0000', tz='UTC'), 'amount': 1728, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ea4ba2832747429e8af206ef2e33dbfb', 'dt': Timestamp('2018-02-20 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-02-20 21:00:00+0000', tz='UTC'), 'amount': -41456, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0be48ae8d917485e87b36cb4d87d5fe8', 'dt': Timestamp('2018-02-20 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-02-20 21:00:00+0000', tz='UTC'), 'amount': 21296, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c1fff804717d4e14bd59520244497b41', 'dt': Timestamp('2018-02-20 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-02-20 21:00:00+0000', tz='UTC'), 'amount': -104340, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],2.0960256678336635,"[{'sid': Equity(4 [VWO]), 'amount': -85995, 'cost_basis': 46.66869176220083, 'last_sale_price': 47.870000000000005}, {'sid': Equity(2 [SPY]), 'amount': 34865, 'cost_basis': 270.9577604714865, 'last_sale_price': 271.4}, {'sid': Equity(3 [VNQ]), 'amount': -17885, 'cost_basis': 79.97223229670222, 'last_sale_price': 74.4}, {'sid': Equity(1 [LQD]), 'amount': 30603, 'cost_basis': 120.14471065533978, 'last_sale_price': 117.15}, {'sid': Equity(0 [DBC]), 'amount': 139693, 'cost_basis': 16.7084900842584, 'last_sale_price': 16.62}]",0.9990531745748121,9937015.96,9921975.459999999,9937015.96,9921975.459999999,9403.281900002272,9403.281900002272,9931378.7419,3,2,15369200.11,-5447224.65,-0.0015121522262647735,0.11612475541900122,0.0,0.0,,,-0.282411836055527,-0.3435403856690114,-0.06052985091165073,2.569949613331431,0.0,0.0,44,2018-02,-0.006862125809999453,"[-0.2268265336751938, 1.0000046491622925, -0.444549560546875, 0.612209141254425, 0.059162333607673645]"
2018-02-21 21:00:00+00:00,2018-02-21 14:31:00+00:00,2018-02-21 21:00:00+00:00,16515551.940000001,-42779.281799998134,-6577629.920000001,-58725.84180000052,"[{'id': '963da3018bc3487cbc17cb6c7d18b938', 'dt': Timestamp('2018-02-21 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-02-20 21:00:00+0000', tz='UTC'), 'amount': 38936, 'filled': 38936, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '057a3e2ad1274ddc8b98b6b5e327b017', 'dt': Timestamp('2018-02-21 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-02-20 21:00:00+0000', tz='UTC'), 'amount': 1728, 'filled': 1728, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ea4ba2832747429e8af206ef2e33dbfb', 'dt': Timestamp('2018-02-21 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-02-20 21:00:00+0000', tz='UTC'), 'amount': -41456, 'filled': -41456, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0be48ae8d917485e87b36cb4d87d5fe8', 'dt': Timestamp('2018-02-21 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-02-20 21:00:00+0000', tz='UTC'), 'amount': 21296, 'filled': 21296, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c1fff804717d4e14bd59520244497b41', 'dt': Timestamp('2018-02-21 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-02-20 21:00:00+0000', tz='UTC'), 'amount': -104340, 'filled': -104340, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 38936, 'dt': Timestamp('2018-02-21 21:00:00+0000', tz='UTC'), 'price': 47.833905, 'order_id': '963da3018bc3487cbc17cb6c7d18b938', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 1728, 'dt': Timestamp('2018-02-21 21:00:00+0000', tz='UTC'), 'price': 270.185025, 'order_id': '057a3e2ad1274ddc8b98b6b5e327b017', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -41456, 'dt': Timestamp('2018-02-21 21:00:00+0000', tz='UTC'), 'price': 72.893535, 'order_id': 'ea4ba2832747429e8af206ef2e33dbfb', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 21296, 'dt': Timestamp('2018-02-21 21:00:00+0000', tz='UTC'), 'price': 116.56825500000001, 'order_id': '0be48ae8d917485e87b36cb4d87d5fe8', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -104340, 'dt': Timestamp('2018-02-21 21:00:00+0000', tz='UTC'), 'price': 16.591700000000003, 'order_id': 'c1fff804717d4e14bd59520244497b41', 'sid': Equity(0 [DBC]), 'commission': None}]",2.3353339320881408,"[{'sid': Equity(4 [VWO]), 'amount': -47059, 'cost_basis': 46.66869176220083, 'last_sale_price': 47.81}, {'sid': Equity(2 [SPY]), 'amount': 36593, 'cost_basis': 270.9212702439914, 'last_sale_price': 270.05}, {'sid': Equity(3 [VNQ]), 'amount': -59341, 'cost_basis': 75.0270093457562, 'last_sale_price': 72.93}, {'sid': Equity(1 [LQD]), 'amount': 51899, 'cost_basis': 118.6771640814922, 'last_sale_price': 116.51}, {'sid': Equity(0 [DBC]), 'amount': 35353, 'cost_basis': 16.7084900842584, 'last_sale_price': 16.6}]",1.0049878205805596,9921975.459999999,9937922.02,9921975.459999999,9937922.02,9403.281900002272,-49322.559899997665,9888599.460100003,3,2,16515551.940000001,-6577629.920000001,-0.004307486695630081,0.11522241013618,0.0,0.0,,,-0.48764951992375216,-0.5918031361393383,-0.06052985091165073,2.569949613331431,0.0,0.0,45,2018-02,-0.011140053989999177,"[-0.2268265336751938, 1.0000046491622925, -0.444549560546875, 0.612209141254425, 0.059162333607673645]"
2018-02-22 21:00:00+00:00,2018-02-22 14:31:00+00:00,2018-02-22 21:00:00+00:00,16541966.28,-25662.230000000447,-6629706.49,0.0,[],[],2.34936837063953,"[{'sid': Equity(4 [VWO]), 'amount': -47059, 'cost_basis': 46.66869176220083, 'last_sale_price': 47.870000000000005}, {'sid': Equity(2 [SPY]), 'amount': 36593, 'cost_basis': 270.9212702439914, 'last_sale_price': 270.4}, {'sid': Equity(3 [VNQ]), 'amount': -59341, 'cost_basis': 75.0270093457562, 'last_sale_price': 73.76}, {'sid': Equity(1 [LQD]), 'amount': 51899, 'cost_basis': 118.6771640814922, 'last_sale_price': 116.67}, {'sid': Equity(0 [DBC]), 'amount': 35353, 'cost_basis': 16.7084900842584, 'last_sale_price': 16.75}]",1.0050007983169023,9937922.02,9912259.79,9937922.02,9912259.79,-49322.559899997665,-49322.559899997665,9862937.230100002,3,2,16541966.28,-6629706.49,-0.0025951329208495633,0.11407017186676262,0.0,0.0,,,-0.6064993626300749,-0.7351923874356394,-0.06052985091165073,2.569949613331431,0.0,0.0,46,2018-02,-0.013706276989999266,"[-0.2268265336751938, 1.0000046491622925, -0.444549560546875, 0.612209141254425, 0.059162333607673645]"
2018-02-23 21:00:00+00:00,2018-02-23 14:31:00+00:00,2018-02-23 21:00:00+00:00,16731596.4,82901.72000000067,-6736434.890000001,0.0,[],[],2.3595828775976746,"[{'sid': Equity(4 [VWO]), 'amount': -47059, 'cost_basis': 46.66869176220083, 'last_sale_price': 48.65}, {'sid': Equity(2 [SPY]), 'amount': 36593, 'cost_basis': 270.9212702439914, 'last_sale_price': 274.71}, {'sid': Equity(3 [VNQ]), 'amount': -59341, 'cost_basis': 75.0270093457562, 'last_sale_price': 74.94}, {'sid': Equity(1 [LQD]), 'amount': 51899, 'cost_basis': 118.6771640814922, 'last_sale_price': 117.21000000000001}, {'sid': Equity(0 [DBC]), 'amount': 35353, 'cost_basis': 16.7084900842584, 'last_sale_price': 16.86}]",1.0049591150779191,9912259.79,9995161.51,9912259.79,9995161.51,-49322.559899997665,-49322.559899997665,9945838.950100003,3,2,16731596.4,-6736434.890000001,0.008405378445175415,0.11459969524966726,0.0,0.0,,,-0.19759530699034922,-0.2432364510908766,-0.06052985091165073,2.569949613331431,0.0,0.0,47,2018-02,-0.005416104989999226,"[-0.2268265336751938, 1.0000046491622925, -0.444549560546875, 0.612209141254425, 0.059162333607673645]"
2018-02-26 21:00:00+00:00,2018-02-26 14:31:00+00:00,2018-02-26 21:00:00+00:00,16859294.69,93589.54000000097,-6770543.640000001,0.0,"[{'id': '67490046187945488cc9595db72d7b4b', 'dt': Timestamp('2018-02-26 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-02-26 21:00:00+0000', tz='UTC'), 'amount': 76939, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '5ca80332dbe94205a907373b14efa979', 'dt': Timestamp('2018-02-26 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-02-26 21:00:00+0000', tz='UTC'), 'amount': -28665, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd4bebaaf51674f989f9c0c21beb55896', 'dt': Timestamp('2018-02-26 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-02-26 21:00:00+0000', tz='UTC'), 'amount': -13904, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f117025d946045f38690e414d01d4908', 'dt': Timestamp('2018-02-26 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-02-26 21:00:00+0000', tz='UTC'), 'amount': 29300, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '56b8a155f3d540aa8539ddf16c2504c0', 'dt': Timestamp('2018-02-26 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-02-26 21:00:00+0000', tz='UTC'), 'amount': 102917, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],2.3537035353458275,"[{'sid': Equity(4 [VWO]), 'amount': -47059, 'cost_basis': 46.66869176220083, 'last_sale_price': 49.11}, {'sid': Equity(2 [SPY]), 'amount': 36593, 'cost_basis': 270.9212702439914, 'last_sale_price': 277.90000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -59341, 'cost_basis': 75.0270093457562, 'last_sale_price': 75.15}, {'sid': Equity(1 [LQD]), 'amount': 51899, 'cost_basis': 118.6771640814922, 'last_sale_price': 117.36}, {'sid': Equity(0 [DBC]), 'amount': 35353, 'cost_basis': 16.7084900842584, 'last_sale_price': 16.95}]",1.0049128852253526,9995161.51,10088751.05,9995161.51,10088751.05,-49322.559899997665,-49322.559899997665,10039428.490100004,3,2,16859294.69,-6770543.640000001,0.009409919109846454,0.11544458855239863,0.0,0.0,,,0.23586615228300697,0.2955830065480511,-0.06052985091165073,2.569949613331431,0.0,0.0,48,2018-02,0.0039428490100008595,"[0.14616705477237701, 0.2194434404373169, -0.5482759475708008, 0.9492173790931702, 0.23344801366329193]"
2018-02-27 21:00:00+00:00,2018-02-27 14:31:00+00:00,2018-02-27 21:00:00+00:00,15411919.99,-2348.908310001716,-5376183.0,50665.15169000067,"[{'id': '67490046187945488cc9595db72d7b4b', 'dt': Timestamp('2018-02-27 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-02-26 21:00:00+0000', tz='UTC'), 'amount': 76939, 'filled': 76939, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '5ca80332dbe94205a907373b14efa979', 'dt': Timestamp('2018-02-27 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-02-26 21:00:00+0000', tz='UTC'), 'amount': -28665, 'filled': -28665, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd4bebaaf51674f989f9c0c21beb55896', 'dt': Timestamp('2018-02-27 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-02-26 21:00:00+0000', tz='UTC'), 'amount': -13904, 'filled': -13904, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f117025d946045f38690e414d01d4908', 'dt': Timestamp('2018-02-27 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-02-26 21:00:00+0000', tz='UTC'), 'amount': 29300, 'filled': 29300, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '56b8a155f3d540aa8539ddf16c2504c0', 'dt': Timestamp('2018-02-27 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-02-26 21:00:00+0000', tz='UTC'), 'amount': 102917, 'filled': 102917, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 76939, 'dt': Timestamp('2018-02-27 21:00:00+0000', tz='UTC'), 'price': 47.813895, 'order_id': '67490046187945488cc9595db72d7b4b', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -28665, 'dt': Timestamp('2018-02-27 21:00:00+0000', tz='UTC'), 'price': 274.292785, 'order_id': '5ca80332dbe94205a907373b14efa979', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -13904, 'dt': Timestamp('2018-02-27 21:00:00+0000', tz='UTC'), 'price': 73.36330000000001, 'order_id': 'd4bebaaf51674f989f9c0c21beb55896', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 29300, 'dt': Timestamp('2018-02-27 21:00:00+0000', tz='UTC'), 'price': 116.90842500000001, 'order_id': 'f117025d946045f38690e414d01d4908', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 102917, 'dt': Timestamp('2018-02-27 21:00:00+0000', tz='UTC'), 'price': 16.78839, 'order_id': '56b8a155f3d540aa8539ddf16c2504c0', 'sid': Equity(0 [DBC]), 'commission': None}]",2.071130633228742,"[{'sid': Equity(4 [VWO]), 'amount': 29880, 'cost_basis': 47.813895, 'last_sale_price': 47.79}, {'sid': Equity(2 [SPY]), 'amount': 7928, 'cost_basis': 270.9212702439914, 'last_sale_price': 274.43}, {'sid': Equity(3 [VNQ]), 'amount': -73245, 'cost_basis': 74.71118963460331, 'last_sale_price': 73.4}, {'sid': Equity(1 [LQD]), 'amount': 81199, 'cost_basis': 118.03892894204809, 'last_sale_price': 116.85000000000001}, {'sid': Equity(0 [DBC]), 'amount': 138270, 'cost_basis': 16.767961116502402, 'last_sale_price': 16.78}]",0.9998662368093167,10088751.05,10035736.99,10088751.05,10035736.99,-49322.559899997665,1342.591790002538,10037079.581790002,4,1,15411919.99,-5376183.0,-0.0002339683292049699,0.11423834452772956,0.0,0.0,,,0.22295930344719614,0.2793494542382163,-0.06052985091165073,2.569949613331431,0.0,0.0,49,2018-02,0.0037079581790007143,"[0.14616705477237701, 0.2194434404373169, -0.5482759475708008, 0.9492173790931702, 0.23344801366329193]"
2018-02-28 21:00:00+00:00,2018-02-28 14:31:00+00:00,2018-02-28 21:00:00+00:00,15364329.73,-43928.00999999978,-5372520.750000001,0.0,[],[],2.0751061695630377,"[{'sid': Equity(4 [VWO]), 'amount': 29880, 'cost_basis': 47.813895, 'last_sale_price': 47.17}, {'sid': Equity(2 [SPY]), 'amount': 7928, 'cost_basis': 270.9212702439914, 'last_sale_price': 271.65}, {'sid': Equity(3 [VNQ]), 'amount': -73245, 'cost_basis': 74.71118963460331, 'last_sale_price': 73.35000000000001}, {'sid': Equity(1 [LQD]), 'amount': 81199, 'cost_basis': 118.03892894204809, 'last_sale_price': 117.07000000000001}, {'sid': Equity(0 [DBC]), 'amount': 138270, 'cost_basis': 16.767961116502402, 'last_sale_price': 16.6}]",0.9998656488115529,10035736.99,9991808.98,10035736.99,9991808.98,1342.591790002538,1342.591790002538,9993151.571790002,4,1,15364329.73,-5372520.750000001,-0.004376572850901539,0.11351261265987898,0.0,0.0,,,0.0255756999317882,0.031975034003156114,-0.06052985091165073,2.569949613331431,0.0,0.0,50,2018-02,-0.0006848428209993429,"[0.14616705477237701, 0.2194434404373169, -0.5482759475708008, 0.9492173790931702, 0.23344801366329193]"
2018-03-01 21:00:00+00:00,2018-03-01 14:31:00+00:00,2018-03-01 21:00:00+00:00,15300323.88,-69133.0,-5377647.9,0.0,[],[],2.0836288878760434,"[{'sid': Equity(4 [VWO]), 'amount': 29880, 'cost_basis': 47.813895, 'last_sale_price': 47.160000000000004}, {'sid': Equity(2 [SPY]), 'amount': 7928, 'cost_basis': 270.9212702439914, 'last_sale_price': 267.7}, {'sid': Equity(3 [VNQ]), 'amount': -73245, 'cost_basis': 74.71118963460331, 'last_sale_price': 73.42}, {'sid': Equity(1 [LQD]), 'amount': 81199, 'cost_basis': 118.03892894204809, 'last_sale_price': 116.62}, {'sid': Equity(0 [DBC]), 'amount': 138270, 'cost_basis': 16.767961116502402, 'last_sale_price': 16.63}]",0.9998647128902178,9991808.98,9922675.98,9991808.98,9922675.98,1342.591790002538,1342.591790002538,9924018.571790002,4,1,15300323.88,-5377647.9,-0.006918037768501195,0.11342257369151344,0.0,0.0,,,-0.2762854403589353,-0.3435851547548555,-0.06052985091165073,2.569949613331431,0.0,0.0,51,2018-03,-0.007598142820999354,"[0.14616705477237701, 0.2194434404373169, -0.5482759475708008, 0.9492173790931702, 0.23344801366329193]"
2018-03-02 21:00:00+00:00,2018-03-02 14:31:00+00:00,2018-03-02 21:00:00+00:00,15284806.49,-13320.039999999106,-5375450.55,0.0,[],[],2.084641861895933,"[{'sid': Equity(4 [VWO]), 'amount': 29880, 'cost_basis': 47.813895, 'last_sale_price': 47.28}, {'sid': Equity(2 [SPY]), 'amount': 7928, 'cost_basis': 270.9212702439914, 'last_sale_price': 269.08}, {'sid': Equity(3 [VNQ]), 'amount': -73245, 'cost_basis': 74.71118963460331, 'last_sale_price': 73.39}, {'sid': Equity(1 [LQD]), 'amount': 81199, 'cost_basis': 118.03892894204809, 'last_sale_price': 116.25}, {'sid': Equity(0 [DBC]), 'amount': 138270, 'cost_basis': 16.767961116502402, 'last_sale_price': 16.63}]",0.9998645310635073,9922675.98,9909355.940000001,9922675.98,9909355.940000001,1342.591790002538,1342.591790002538,9910698.531790003,4,1,15284806.49,-5375450.55,-0.0013422022443471127,0.11233707844964429,0.0,0.0,,,-0.33149241618465053,-0.41205762721932016,-0.06052985091165073,2.569949613331431,0.0,0.0,52,2018-03,-0.00893014682099924,"[0.14616705477237701, 0.2194434404373169, -0.5482759475708008, 0.9492173790931702, 0.23344801366329193]"
2018-03-05 21:00:00+00:00,2018-03-05 14:31:00+00:00,2018-03-05 21:00:00+00:00,15324224.81,-21375.030000001192,-5436243.9,0.0,"[{'id': '606dcffc646d4967b1146330c7206c1a', 'dt': Timestamp('2018-03-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-05 21:00:00+0000', tz='UTC'), 'amount': 12709, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'bc1a32dead5145f789d5d0f7cf909189', 'dt': Timestamp('2018-03-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-05 21:00:00+0000', tz='UTC'), 'amount': -8363, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ce529155d400423aad3f27ce8fc39e4d', 'dt': Timestamp('2018-03-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-05 21:00:00+0000', tz='UTC'), 'amount': 47238, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a0342cfa92f74c129dbda3e5e1a871aa', 'dt': Timestamp('2018-03-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-05 21:00:00+0000', tz='UTC'), 'amount': -553, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'be0fec40afaf446a8ed585cf206b1782', 'dt': Timestamp('2018-03-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-05 21:00:00+0000', tz='UTC'), 'amount': -105585, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],2.0992809777374846,"[{'sid': Equity(4 [VWO]), 'amount': 29880, 'cost_basis': 47.813895, 'last_sale_price': 47.42}, {'sid': Equity(2 [SPY]), 'amount': 7928, 'cost_basis': 270.9212702439914, 'last_sale_price': 272.19}, {'sid': Equity(3 [VNQ]), 'amount': -73245, 'cost_basis': 74.71118963460331, 'last_sale_price': 74.22}, {'sid': Equity(1 [LQD]), 'amount': 81199, 'cost_basis': 118.03892894204809, 'last_sale_price': 116.21000000000001}, {'sid': Equity(0 [DBC]), 'amount': 138270, 'cost_basis': 16.767961116502402, 'last_sale_price': 16.73}]",0.9998642382575755,9909355.940000001,9887980.91,9909355.940000001,9887980.91,1342.591790002538,1342.591790002538,9889323.501790002,4,1,15324224.81,-5436243.9,-0.0021567632121426428,0.1113378841135111,0.0,0.0,,,-0.4202618726431637,-0.5219896970038927,-0.06052985091165073,2.569949613331431,0.0,0.0,53,2018-03,-0.011067649820999281,"[0.2042180895805359, -0.011996855959296227, -0.19517911970615387, 0.9476653933525085, 0.05529237911105156]"
