,period_open,period_close,long_value,long_exposure,transactions,starting_exposure,short_value,shorts_count,returns,pnl,gross_leverage,net_leverage,positions,capital_used,ending_value,ending_exposure,orders,portfolio_value,longs_count,starting_cash,ending_cash,short_exposure,starting_value,max_leverage,algorithm_period_return,sortino,trading_days,alpha,beta,treasury_period_return,sharpe,max_drawdown,period_label,excess_return,algo_volatility,benchmark_period_return,benchmark_volatility,weights
2021-07-14 20:00:00+00:00,2021-07-14 13:31:00+00:00,2021-07-14 20:00:00+00:00,11506367.55,11506367.55,[],10707006.190000001,-746502.8600000001,2,0.0049323433685173335,52858.5,1.1377307188168264,0.9990988379453113,"[{'sid': Equity(4 [VWO]), 'amount': -6527, 'cost_basis': 53.783158130551854, 'last_sale_price': 53.300000000000004}, {'sid': Equity(2 [SPY]), 'amount': 3412, 'cost_basis': 415.8915887594549, 'last_sale_price': 436.24}, {'sid': Equity(3 [VNQ]), 'amount': 9434, 'cost_basis': 104.53224, 'last_sale_price': 105.21000000000001}, {'sid': Equity(1 [LQD]), 'amount': 66919, 'cost_basis': 133.36467641503455, 'last_sale_price': 134.87}, {'sid': Equity(0 [DBC]), 'amount': -20848, 'cost_basis': 18.840112331808857, 'last_sale_price': 19.12}]",0.0,10759864.690000001,10759864.690000001,[],10769569.817665001,3,9705.127665000546,9705.127665000546,-746502.8600000001,10707006.190000001,1.7625636184921172,0.07695698176650123,2.717438292221914,145,,,0.0,1.8151655720087327,-0.031952096757245654,2021-07,0.0,0.07243970779265885,0.0,0.0,"[-0.032146163284778595, 0.1385308802127838, 0.09288644790649414, 0.8378213047981262, -0.03709248825907707]"
2021-07-15 20:00:00+00:00,2021-07-15 13:31:00+00:00,2021-07-15 20:00:00+00:00,11522293.959999999,11522293.959999999,[],10759864.690000001,-744744.4099999999,2,0.0016421138726441242,17684.85999999754,1.1371788964433083,0.999100315329989,"[{'sid': Equity(4 [VWO]), 'amount': -6527, 'cost_basis': 53.783158130551854, 'last_sale_price': 53.35}, {'sid': Equity(2 [SPY]), 'amount': 3412, 'cost_basis': 415.8915887594549, 'last_sale_price': 434.75}, {'sid': Equity(3 [VNQ]), 'amount': 9434, 'cost_basis': 104.53224, 'last_sale_price': 105.38}, {'sid': Equity(1 [LQD]), 'amount': 66919, 'cost_basis': 133.36467641503455, 'last_sale_price': 135.16}, {'sid': Equity(0 [DBC]), 'amount': -20848, 'cost_basis': 18.840112331808857, 'last_sale_price': 19.02}]",0.0,10777549.549999999,10777549.549999999,[],10787254.677664999,3,9705.127665000546,9705.127665000546,-744744.4099999999,10759864.690000001,1.7625636184921172,0.07872546776650102,2.7668933747689484,146,,,0.0,1.8478599601412657,-0.031952096757245654,2021-07,0.0,0.07220448690322988,0.0,0.0,"[-0.032146163284778595, 0.1385308802127838, 0.09288644790649414, 0.8378213047981262, -0.03709248825907707]"
2021-07-16 20:00:00+00:00,2021-07-16 13:31:00+00:00,2021-07-16 20:00:00+00:00,11497284.05,11497284.05,[],10777549.549999999,-742394.69,2,-0.0021006447587553767,-22660.189999997616,1.1370311026602329,0.9990984214336991,"[{'sid': Equity(4 [VWO]), 'amount': -6527, 'cost_basis': 53.783158130551854, 'last_sale_price': 52.99}, {'sid': Equity(2 [SPY]), 'amount': 3412, 'cost_basis': 415.8915887594549, 'last_sale_price': 431.34000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 9434, 'cost_basis': 104.53224, 'last_sale_price': 105.31}, {'sid': Equity(1 [LQD]), 'amount': 66919, 'cost_basis': 133.36467641503455, 'last_sale_price': 134.97}, {'sid': Equity(0 [DBC]), 'amount': -20848, 'cost_basis': 18.840112331808857, 'last_sale_price': 19.02}]",0.0,10754889.360000001,10754889.360000001,[],10764594.487665001,3,9705.127665000546,9705.127665000546,-742394.69,10777549.549999999,1.7625636184921172,0.07645944876650135,2.6781499110363005,147,,,0.0,1.7895137489452368,-0.031952096757245654,2021-07,0.0,0.07203913929267049,0.0,0.0,"[-0.032146163284778595, 0.1385308802127838, 0.09288644790649414, 0.8378213047981262, -0.03709248825907707]"
2021-07-19 20:00:00+00:00,2021-07-19 13:31:00+00:00,2021-07-19 20:00:00+00:00,11522347.76,11522347.76,[],10754889.360000001,-721459.15,2,0.004273198591243643,45999.24999999814,1.1325748804472753,0.9991022576649804,"[{'sid': Equity(4 [VWO]), 'amount': -6527, 'cost_basis': 53.783158130551854, 'last_sale_price': 52.21}, {'sid': Equity(2 [SPY]), 'amount': 3412, 'cost_basis': 415.8915887594549, 'last_sale_price': 424.97}, {'sid': Equity(3 [VNQ]), 'amount': 9434, 'cost_basis': 104.53224, 'last_sale_price': 103.39}, {'sid': Equity(1 [LQD]), 'amount': 66919, 'cost_basis': 133.36467641503455, 'last_sale_price': 135.94}, {'sid': Equity(0 [DBC]), 'amount': -20848, 'cost_basis': 18.840112331808857, 'last_sale_price': 18.26}]",0.0,10800888.61,10800888.61,"[{'id': '27af3ba4739940448a63ef55c21078de', 'dt': Timestamp('2021-07-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-19 20:00:00+0000', tz='UTC'), 'amount': 28771, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4941f96169384f71ab623149715266a3', 'dt': Timestamp('2021-07-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-19 20:00:00+0000', tz='UTC'), 'amount': 4186, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '62651aee833b481ea2cfe4e304dc0ee9', 'dt': Timestamp('2021-07-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-19 20:00:00+0000', tz='UTC'), 'amount': -12454, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '34bc700367c2455eb8fa98647a618606', 'dt': Timestamp('2021-07-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-19 20:00:00+0000', tz='UTC'), 'amount': -6774, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'bc4dec1ae6604cbc91ada495e322e987', 'dt': Timestamp('2021-07-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-19 20:00:00+0000', tz='UTC'), 'amount': -58216, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",10810593.737665,3,9705.127665000546,9705.127665000546,-721459.15,10754889.360000001,1.7625636184921172,0.0810593737665013,2.820755282144115,148,,,0.0,1.880455082585765,-0.031952096757245654,2021-07,0.0,0.07196128786511934,0.0,0.0,"[0.10743103176355362, 0.2987019419670105, -0.028889678418636322, 0.7563027739524841, -0.13354609906673431]"
2021-07-20 20:00:00+00:00,2021-07-20 13:31:00+00:00,2021-07-20 20:00:00+00:00,12602126.629999999,12602126.629999999,"[{'amount': 28771, 'dt': Timestamp('2021-07-20 20:00:00+0000', tz='UTC'), 'price': 52.276125, 'order_id': '27af3ba4739940448a63ef55c21078de', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 4186, 'dt': Timestamp('2021-07-20 20:00:00+0000', tz='UTC'), 'price': 431.27553, 'order_id': '4941f96169384f71ab623149715266a3', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -12454, 'dt': Timestamp('2021-07-20 20:00:00+0000', tz='UTC'), 'price': 105.777085, 'order_id': '62651aee833b481ea2cfe4e304dc0ee9', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -6774, 'dt': Timestamp('2021-07-20 20:00:00+0000', tz='UTC'), 'price': 135.682125, 'order_id': '34bc700367c2455eb8fa98647a618606', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -58216, 'dt': Timestamp('2021-07-20 20:00:00+0000', tz='UTC'), 'price': 18.520735000000002, 'order_id': 'bc4dec1ae6604cbc91ada495e322e987', 'sid': Equity(0 [DBC]), 'commission': None}]",10800888.61,-1784662.52,2,0.002024068212716612,21881.37914500013,1.328116519526951,0.9986142588237562,"[{'sid': Equity(4 [VWO]), 'amount': 22244, 'cost_basis': 52.276125, 'last_sale_price': 52.25}, {'sid': Equity(2 [SPY]), 'amount': 7598, 'cost_basis': 424.3671320646565, 'last_sale_price': 431.06}, {'sid': Equity(3 [VNQ]), 'amount': -3020, 'cost_basis': 105.777085, 'last_sale_price': 105.83}, {'sid': Equity(1 [LQD]), 'amount': 60145, 'cost_basis': 133.36467641503455, 'last_sale_price': 135.75}, {'sid': Equity(0 [DBC]), 'amount': -79064, 'cost_basis': 18.604950048739646, 'last_sale_price': 18.53}]",5305.879144998267,10817464.11,10817464.11,"[{'id': '27af3ba4739940448a63ef55c21078de', 'dt': Timestamp('2021-07-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-19 20:00:00+0000', tz='UTC'), 'amount': 28771, 'filled': 28771, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '4941f96169384f71ab623149715266a3', 'dt': Timestamp('2021-07-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-19 20:00:00+0000', tz='UTC'), 'amount': 4186, 'filled': 4186, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '62651aee833b481ea2cfe4e304dc0ee9', 'dt': Timestamp('2021-07-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-19 20:00:00+0000', tz='UTC'), 'amount': -12454, 'filled': -12454, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '34bc700367c2455eb8fa98647a618606', 'dt': Timestamp('2021-07-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-19 20:00:00+0000', tz='UTC'), 'amount': -6774, 'filled': -6774, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'bc4dec1ae6604cbc91ada495e322e987', 'dt': Timestamp('2021-07-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-19 20:00:00+0000', tz='UTC'), 'amount': -58216, 'filled': -58216, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",10832475.11681,3,9705.127665000546,15011.006810000865,-1784662.52,10800888.61,1.7625636184921172,0.08324751168100142,2.882872437347284,149,,,0.0,1.9212109343352481,-0.031952096757245654,2021-07,0.0,0.0717438338722945,0.0,0.0,"[0.10743103176355362, 0.2987019419670105, -0.028889678418636322, 0.7563027739524841, -0.13354609906673431]"
2021-07-21 20:00:00+00:00,2021-07-21 13:31:00+00:00,2021-07-21 20:00:00+00:00,12609783.850000001,12609783.850000001,[],10817464.11,-1813886.0,2,-0.001990889410540375,-21566.259999997914,1.3341773611303966,0.9986114944627856,"[{'sid': Equity(4 [VWO]), 'amount': 22244, 'cost_basis': 52.276125, 'last_sale_price': 52.7}, {'sid': Equity(2 [SPY]), 'amount': 7598, 'cost_basis': 424.3671320646565, 'last_sale_price': 434.55}, {'sid': Equity(3 [VNQ]), 'amount': -3020, 'cost_basis': 105.777085, 'last_sale_price': 105.82000000000001}, {'sid': Equity(1 [LQD]), 'amount': 60145, 'cost_basis': 133.36467641503455, 'last_sale_price': 135.27}, {'sid': Equity(0 [DBC]), 'amount': -79064, 'cost_basis': 18.604950048739646, 'last_sale_price': 18.900000000000002}]",0.0,10795897.850000001,10795897.850000001,[],10810908.856810002,3,15011.006810000865,15011.006810000865,-1813886.0,10817464.11,1.7625636184921172,0.08109088568100153,2.798955894481408,150,,,0.0,1.8660884742477493,-0.031952096757245654,2021-07,0.0,0.07157830161116922,0.0,0.0,"[0.10743103176355362, 0.2987019419670105, -0.028889678418636322, 0.7563027739524841, -0.13354609906673431]"
2021-07-22 20:00:00+00:00,2021-07-22 13:31:00+00:00,2021-07-22 20:00:00+00:00,12652158.75,12652158.75,[],10795897.850000001,-1823208.8,2,0.003057291522643668,33052.099999997765,1.3348782430749606,0.9986157265901466,"[{'sid': Equity(4 [VWO]), 'amount': 22244, 'cost_basis': 52.276125, 'last_sale_price': 52.78}, {'sid': Equity(2 [SPY]), 'amount': 7598, 'cost_basis': 424.3671320646565, 'last_sale_price': 435.46000000000004}, {'sid': Equity(3 [VNQ]), 'amount': -3020, 'cost_basis': 105.777085, 'last_sale_price': 104.98}, {'sid': Equity(1 [LQD]), 'amount': 60145, 'cost_basis': 133.36467641503455, 'last_sale_price': 135.83}, {'sid': Equity(0 [DBC]), 'amount': -79064, 'cost_basis': 18.604950048739646, 'last_sale_price': 19.05}]",0.0,10828949.95,10828949.95,[],10843960.95681,3,15011.006810000865,15011.006810000865,-1823208.8,10795897.850000001,1.7625636184921172,0.08439609568100148,2.896944271821138,151,,,0.0,1.929441647482702,-0.031952096757245654,2021-07,0.0,0.07141397594719247,0.0,0.0,"[0.10743103176355362, 0.2987019419670105, -0.028889678418636322, 0.7563027739524841, -0.13354609906673431]"
2021-07-23 20:00:00+00:00,2021-07-23 13:31:00+00:00,2021-07-23 20:00:00+00:00,12664349.010000002,12664349.010000002,[],10828949.95,-1833742.6,2,0.00015275414644144725,1656.4600000027567,1.3367695957566141,0.9986159380113543,"[{'sid': Equity(4 [VWO]), 'amount': 22244, 'cost_basis': 52.276125, 'last_sale_price': 51.96}, {'sid': Equity(2 [SPY]), 'amount': 7598, 'cost_basis': 424.3671320646565, 'last_sale_price': 439.94}, {'sid': Equity(3 [VNQ]), 'amount': -3020, 'cost_basis': 105.777085, 'last_sale_price': 105.85000000000001}, {'sid': Equity(1 [LQD]), 'amount': 60145, 'cost_basis': 133.36467641503455, 'last_sale_price': 135.77}, {'sid': Equity(0 [DBC]), 'amount': -79064, 'cost_basis': 18.604950048739646, 'last_sale_price': 19.150000000000002}]",0.0,10830606.410000002,10830606.410000002,[],10845617.416810002,3,15011.006810000865,15011.006810000865,-1833742.6,10828949.95,1.7625636184921172,0.08456174168100161,2.8927411822360902,152,,,0.0,1.92663558547673,-0.031952096757245654,2021-07,0.0,0.07117892117278496,0.0,0.0,"[0.10743103176355362, 0.2987019419670105, -0.028889678418636322, 0.7563027739524841, -0.13354609906673431]"
2021-07-26 20:00:00+00:00,2021-07-26 13:31:00+00:00,2021-07-26 20:00:00+00:00,12632489.79,12632489.79,[],10830606.410000002,-1844962.5599999998,2,-0.003972035739821744,-43079.18000000343,1.340189873215872,0.9986104185441483,"[{'sid': Equity(4 [VWO]), 'amount': 22244, 'cost_basis': 52.276125, 'last_sale_price': 50.97}, {'sid': Equity(2 [SPY]), 'amount': 7598, 'cost_basis': 424.3671320646565, 'last_sale_price': 441.02}, {'sid': Equity(3 [VNQ]), 'amount': -3020, 'cost_basis': 105.777085, 'last_sale_price': 105.9}, {'sid': Equity(1 [LQD]), 'amount': 60145, 'cost_basis': 133.36467641503455, 'last_sale_price': 135.47}, {'sid': Equity(0 [DBC]), 'amount': -79064, 'cost_basis': 18.604950048739646, 'last_sale_price': 19.29}]",0.0,10787527.229999999,10787527.229999999,"[{'id': '6fe9f74acb8f4966a781afc7b87ba8e9', 'dt': Timestamp('2021-07-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-26 20:00:00+0000', tz='UTC'), 'amount': -18919, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '31cc8c79a4a040bb8fba9f2773c05a71', 'dt': Timestamp('2021-07-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-26 20:00:00+0000', tz='UTC'), 'amount': 730, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f9bad4445c9f4498ba00e39ce6583725', 'dt': Timestamp('2021-07-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-26 20:00:00+0000', tz='UTC'), 'amount': -3151, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e7d30e098ff34f7fb311eed76567bfc7', 'dt': Timestamp('2021-07-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-26 20:00:00+0000', tz='UTC'), 'amount': -18258, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e4cbf54b97ae4a2391542eaedc87cffe', 'dt': Timestamp('2021-07-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-26 20:00:00+0000', tz='UTC'), 'amount': 179607, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",10802538.236809999,3,15011.006810000865,15011.006810000865,-1844962.5599999998,10830606.410000002,1.7625636184921172,0.08025382368100131,2.7289836910576457,153,,,0.0,1.8220843609519843,-0.031952096757245654,2021-07,0.0,0.07118076200986387,0.0,0.0,"[0.0156838558614254, 0.3400011956691742, -0.06050420552492142, 0.5252801775932312, 0.17953898012638092]"
2021-07-27 20:00:00+00:00,2021-07-27 13:31:00+00:00,2021-07-27 20:00:00+00:00,11449034.120000001,11449034.120000001,"[{'amount': -18919, 'dt': Timestamp('2021-07-27 20:00:00+0000', tz='UTC'), 'price': 49.845065000000005, 'order_id': '6fe9f74acb8f4966a781afc7b87ba8e9', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 730, 'dt': Timestamp('2021-07-27 20:00:00+0000', tz='UTC'), 'price': 439.229505, 'order_id': '31cc8c79a4a040bb8fba9f2773c05a71', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -3151, 'dt': Timestamp('2021-07-27 20:00:00+0000', tz='UTC'), 'price': 106.44675, 'order_id': 'f9bad4445c9f4498ba00e39ce6583725', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -18258, 'dt': Timestamp('2021-07-27 20:00:00+0000', tz='UTC'), 'price': 135.981975, 'order_id': 'e7d30e098ff34f7fb311eed76567bfc7', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 179607, 'dt': Timestamp('2021-07-27 20:00:00+0000', tz='UTC'), 'price': 19.18959, 'order_id': 'e4cbf54b97ae4a2391542eaedc87cffe', 'sid': Equity(0 [DBC]), 'commission': None}]",10787527.229999999,-657211.5,1,-0.00016065171045476223,-1735.446244996041,1.1208653518398985,0.9991685645281065,"[{'sid': Equity(4 [VWO]), 'amount': 3325, 'cost_basis': 52.276125, 'last_sale_price': 49.870000000000005}, {'sid': Equity(2 [SPY]), 'amount': 8328, 'cost_basis': 425.6699097114866, 'last_sale_price': 439.01}, {'sid': Equity(3 [VNQ]), 'amount': -6171, 'cost_basis': 106.11902543347917, 'last_sale_price': 106.5}, {'sid': Equity(1 [LQD]), 'amount': 41887, 'cost_basis': 133.36467641503455, 'last_sale_price': 136.05}, {'sid': Equity(0 [DBC]), 'amount': 100543, 'cost_basis': 19.18959, 'last_sale_price': 19.18}]",-6030.836245000362,10791822.620000001,10791822.620000001,"[{'id': '6fe9f74acb8f4966a781afc7b87ba8e9', 'dt': Timestamp('2021-07-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-26 20:00:00+0000', tz='UTC'), 'amount': -18919, 'filled': -18919, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '31cc8c79a4a040bb8fba9f2773c05a71', 'dt': Timestamp('2021-07-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-26 20:00:00+0000', tz='UTC'), 'amount': 730, 'filled': 730, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f9bad4445c9f4498ba00e39ce6583725', 'dt': Timestamp('2021-07-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-26 20:00:00+0000', tz='UTC'), 'amount': -3151, 'filled': -3151, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e7d30e098ff34f7fb311eed76567bfc7', 'dt': Timestamp('2021-07-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-26 20:00:00+0000', tz='UTC'), 'amount': -18258, 'filled': -18258, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e4cbf54b97ae4a2391542eaedc87cffe', 'dt': Timestamp('2021-07-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-26 20:00:00+0000', tz='UTC'), 'amount': 179607, 'filled': 179607, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",10800802.790565003,4,15011.006810000865,8980.1705650012,-657211.5,10787527.229999999,1.7625636184921172,0.08008027905650161,2.7145339340073726,154,,,0.0,1.8123579885973173,-0.031952096757245654,2021-07,0.0,0.07095302299280185,0.0,0.0,"[0.0156838558614254, 0.3400011956691742, -0.06050420552492142, 0.5252801775932312, 0.17953898012638092]"
2021-07-28 20:00:00+00:00,2021-07-28 13:31:00+00:00,2021-07-28 20:00:00+00:00,11471325.079999998,11471325.079999998,[],10791822.620000001,-654928.23,1,0.0022752225437783213,24574.22999999672,1.1201691439442452,0.9991704519345661,"[{'sid': Equity(4 [VWO]), 'amount': 3325, 'cost_basis': 52.276125, 'last_sale_price': 51.28}, {'sid': Equity(2 [SPY]), 'amount': 8328, 'cost_basis': 425.6699097114866, 'last_sale_price': 438.83}, {'sid': Equity(3 [VNQ]), 'amount': -6171, 'cost_basis': 106.11902543347917, 'last_sale_price': 106.13}, {'sid': Equity(1 [LQD]), 'amount': 41887, 'cost_basis': 133.36467641503455, 'last_sale_price': 136.29}, {'sid': Equity(0 [DBC]), 'amount': 100543, 'cost_basis': 19.18959, 'last_sale_price': 19.27}]",0.0,10816396.849999998,10816396.849999998,[],10825377.020565,4,8980.1705650012,8980.1705650012,-654928.23,10791822.620000001,1.7625636184921172,0.08253770205650124,2.784102307442783,155,,,0.0,1.8579041207145184,-0.031952096757245654,2021-07,0.0,0.0707580765125126,0.0,0.0,"[0.0156838558614254, 0.3400011956691742, -0.06050420552492142, 0.5252801775932312, 0.17953898012638092]"
2021-07-29 20:00:00+00:00,2021-07-29 13:31:00+00:00,2021-07-29 20:00:00+00:00,11504929.23,11504929.23,[],10816396.849999998,-655051.65,1,0.0030928003649570712,33480.73000000231,1.1198213623681827,0.9991730096506205,"[{'sid': Equity(4 [VWO]), 'amount': 3325, 'cost_basis': 52.276125, 'last_sale_price': 51.46}, {'sid': Equity(2 [SPY]), 'amount': 8328, 'cost_basis': 425.6699097114866, 'last_sale_price': 440.65000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -6171, 'cost_basis': 106.11902543347917, 'last_sale_price': 106.15}, {'sid': Equity(1 [LQD]), 'amount': 41887, 'cost_basis': 133.36467641503455, 'last_sale_price': 135.9}, {'sid': Equity(0 [DBC]), 'amount': 100543, 'cost_basis': 19.18959, 'last_sale_price': 19.61}]",0.0,10849877.58,10849877.58,[],10858857.750565002,4,8980.1705650012,8980.1705650012,-655051.65,10816396.849999998,1.7625636184921172,0.08588577505650141,2.8813121501535277,156,,,0.0,1.9207542165442777,-0.031952096757245654,2021-07,0.0,0.07060511935397303,0.0,0.0,"[0.0156838558614254, 0.3400011956691742, -0.06050420552492142, 0.5252801775932312, 0.17953898012638092]"
2021-07-30 20:00:00+00:00,2021-07-30 13:31:00+00:00,2021-07-30 20:00:00+00:00,11479491.399999999,11479491.399999999,[],10849877.58,-655915.5900000001,1,-0.002422148867235352,-26301.770000001416,1.1202718002817138,0.9991710016933111,"[{'sid': Equity(4 [VWO]), 'amount': 3325, 'cost_basis': 52.276125, 'last_sale_price': 51.11}, {'sid': Equity(2 [SPY]), 'amount': 8328, 'cost_basis': 425.6699097114866, 'last_sale_price': 438.51}, {'sid': Equity(3 [VNQ]), 'amount': -6171, 'cost_basis': 106.11902543347917, 'last_sale_price': 106.29}, {'sid': Equity(1 [LQD]), 'amount': 41887, 'cost_basis': 133.36467641503455, 'last_sale_price': 136.01}, {'sid': Equity(0 [DBC]), 'amount': 100543, 'cost_basis': 19.18959, 'last_sale_price': 19.5}]",0.0,10823575.809999999,10823575.809999999,[],10832555.980565,4,8980.1705650012,8980.1705650012,-655915.5900000001,10849877.58,1.7625636184921172,0.08325559805650129,2.7833090905227116,157,,,0.0,1.8567910484875902,-0.031952096757245654,2021-07,0.0,0.07047831803419802,0.0,0.0,"[0.0156838558614254, 0.3400011956691742, -0.06050420552492142, 0.5252801775932312, 0.17953898012638092]"
