,period_open,period_close,returns,positions,long_exposure,short_value,transactions,capital_used,pnl,shorts_count,orders,longs_count,short_exposure,portfolio_value,ending_cash,gross_leverage,starting_cash,net_leverage,ending_value,long_value,starting_value,ending_exposure,starting_exposure,algorithm_period_return,algo_volatility,benchmark_period_return,benchmark_volatility,period_label,trading_days,max_drawdown,sharpe,sortino,max_leverage,treasury_period_return,excess_return,alpha,beta,weights
2021-07-20 20:00:00+00:00,2021-07-20 13:31:00+00:00,2021-07-20 20:00:00+00:00,-0.002416502564662304,"[{'sid': Equity(4 [VWO]), 'amount': -137525, 'cost_basis': 52.74318738139743, 'last_sale_price': 52.25}, {'sid': Equity(2 [SPY]), 'amount': 23963, 'cost_basis': 419.7281674168558, 'last_sale_price': 431.06}, {'sid': Equity(3 [VNQ]), 'amount': -2277, 'cost_basis': 103.93089692341452, 'last_sale_price': 105.83}, {'sid': Equity(1 [LQD]), 'amount': 74914, 'cost_basis': 134.21114772575913, 'last_sale_price': 135.75}, {'sid': Equity(0 [DBC]), 'amount': -151545, 'cost_basis': 18.520735000000002, 'last_sale_price': 18.53}]",20499066.28,-10234785.01,"[{'amount': -57961, 'dt': Timestamp('2021-07-20 20:00:00+0000', tz='UTC'), 'price': 52.223875, 'order_id': 'ad4936cddc1844d79ee0e303891146e2', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 533, 'dt': Timestamp('2021-07-20 20:00:00+0000', tz='UTC'), 'price': 431.27553, 'order_id': 'a43c69e017764b0b8c4120ff696ca7fa', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 59327, 'dt': Timestamp('2021-07-20 20:00:00+0000', tz='UTC'), 'price': 105.882915, 'order_id': 'f104009cf8ae4cb8b82080c8a5aa693d', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -1082, 'dt': Timestamp('2021-07-20 20:00:00+0000', tz='UTC'), 'price': 135.682125, 'order_id': '472c517d63584156827fa6549d841665', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -177938, 'dt': Timestamp('2021-07-20 20:00:00+0000', tz='UTC'), 'price': 18.520735000000002, 'order_id': '9e7e8e380d434caaadd6aa801552c03c', 'sid': Equity(0 [DBC]), 'commission': None}]",-42286.933139998466,-24611.18314000219,3,"[{'id': 'ad4936cddc1844d79ee0e303891146e2', 'dt': Timestamp('2021-07-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-19 20:00:00+0000', tz='UTC'), 'amount': -57961, 'filled': -57961, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'a43c69e017764b0b8c4120ff696ca7fa', 'dt': Timestamp('2021-07-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-19 20:00:00+0000', tz='UTC'), 'amount': 533, 'filled': 533, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f104009cf8ae4cb8b82080c8a5aa693d', 'dt': Timestamp('2021-07-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-19 20:00:00+0000', tz='UTC'), 'amount': 59327, 'filled': 59327, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '472c517d63584156827fa6549d841665', 'dt': Timestamp('2021-07-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-19 20:00:00+0000', tz='UTC'), 'amount': -1082, 'filled': -1082, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9e7e8e380d434caaadd6aa801552c03c', 'dt': Timestamp('2021-07-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-19 20:00:00+0000', tz='UTC'), 'amount': -177938, 'filled': -177938, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",2,-10234785.01,10160018.247800004,-104263.02219999675,3.0249799301940175,-61976.08905999712,1.0102620900530936,10264281.270000001,20499066.28,10246605.520000003,10264281.270000001,10246605.520000003,0.01600182477999823,0.11031174287678655,0.0,0.0,2021-07,149,-0.08396918675725443,0.2982109530659712,0.4275244973719281,3.4349691541455476,0.0,0.0,,,"[-0.7050025463104248, 0.9998970031738281, -0.02310500107705593, 0.9999163150787354, -0.27170562744140625]"
2021-07-21 20:00:00+00:00,2021-07-21 13:31:00+00:00,2021-07-21 20:00:00+00:00,-0.006915635217014882,"[{'sid': Equity(4 [VWO]), 'amount': -137525, 'cost_basis': 52.74318738139743, 'last_sale_price': 52.7}, {'sid': Equity(2 [SPY]), 'amount': 23963, 'cost_basis': 419.7281674168558, 'last_sale_price': 434.55}, {'sid': Equity(3 [VNQ]), 'amount': -2277, 'cost_basis': 103.93089692341452, 'last_sale_price': 105.82000000000001}, {'sid': Equity(1 [LQD]), 'amount': 74914, 'cost_basis': 134.21114772575913, 'last_sale_price': 135.27}, {'sid': Equity(0 [DBC]), 'amount': -151545, 'cost_basis': 18.520735000000002, 'last_sale_price': 18.900000000000002}]",20546738.43,-10352720.14,[],0.0,-70262.98000000045,3,[],2,-10352720.14,10089755.267800003,-104263.02219999675,3.0624586771307682,-104263.02219999675,1.0103335531370852,10194018.29,20546738.43,10264281.270000001,10194018.29,10264281.270000001,0.008975526779998244,0.11031963220868092,0.0,0.0,2021-07,150,-0.08396918675725443,0.19088710315299412,0.2727413610206764,3.4349691541455476,0.0,0.0,,,"[-0.7050025463104248, 0.9998970031738281, -0.02310500107705593, 0.9999163150787354, -0.27170562744140625]"
2021-07-22 20:00:00+00:00,2021-07-22 13:31:00+00:00,2021-07-22 20:00:00+00:00,0.0031652997671731686,"[{'sid': Equity(4 [VWO]), 'amount': -137525, 'cost_basis': 52.74318738139743, 'last_sale_price': 52.78}, {'sid': Equity(2 [SPY]), 'amount': 23963, 'cost_basis': 419.7281674168558, 'last_sale_price': 435.46000000000004}, {'sid': Equity(3 [VNQ]), 'amount': -2277, 'cost_basis': 103.93089692341452, 'last_sale_price': 104.98}, {'sid': Equity(1 [LQD]), 'amount': 74914, 'cost_basis': 134.21114772575913, 'last_sale_price': 135.83}, {'sid': Equity(0 [DBC]), 'amount': -151545, 'cost_basis': 18.520735000000002, 'last_sale_price': 19.05}]",20610496.6,-10384541.21,[],0.0,31937.10000000149,3,[],2,-10384541.21,10121692.367800005,-104263.02219999675,3.0622386735052403,-104263.02219999675,1.0103009475502027,10225955.39,20610496.6,10194018.29,10225955.39,10194018.29,0.012169236779998371,0.11002333637481942,0.0,0.0,2021-07,151,-0.08396918675725443,0.23814603347865826,0.340480792979797,3.4349691541455476,0.0,0.0,,,"[-0.7050025463104248, 0.9998970031738281, -0.02310500107705593, 0.9999163150787354, -0.27170562744140625]"
2021-07-23 20:00:00+00:00,2021-07-23 13:31:00+00:00,2021-07-23 20:00:00+00:00,0.019610792621149287,"[{'sid': Equity(4 [VWO]), 'amount': -137525, 'cost_basis': 52.74318738139743, 'last_sale_price': 51.96}, {'sid': Equity(2 [SPY]), 'amount': 23963, 'cost_basis': 419.7281674168558, 'last_sale_price': 439.94}, {'sid': Equity(3 [VNQ]), 'amount': -2277, 'cost_basis': 103.93089692341452, 'last_sale_price': 105.85000000000001}, {'sid': Equity(1 [LQD]), 'amount': 74914, 'cost_basis': 134.21114772575913, 'last_sale_price': 135.77}, {'sid': Equity(0 [DBC]), 'amount': -151545, 'cost_basis': 18.520735000000002, 'last_sale_price': 19.150000000000002}]",20713356.0,-10288906.200000001,[],0.0,198494.40999999642,3,[],2,-10288906.200000001,10320186.777800001,-104263.02219999675,3.0040408054134935,-104263.02219999675,1.0101028231799332,10424449.799999999,20713356.0,10225955.39,10424449.799999999,10225955.39,0.032018677779997784,0.1124981043267189,0.0,0.0,2021-07,152,-0.08396918675725443,0.5203809636039748,0.763245725156192,3.4349691541455476,0.0,0.0,,,"[-0.7050025463104248, 0.9998970031738281, -0.02310500107705593, 0.9999163150787354, -0.27170562744140625]"
2021-07-26 20:00:00+00:00,2021-07-26 13:31:00+00:00,2021-07-26 20:00:00+00:00,0.011455746155129454,"[{'sid': Equity(4 [VWO]), 'amount': -137525, 'cost_basis': 52.74318738139743, 'last_sale_price': 50.97}, {'sid': Equity(2 [SPY]), 'amount': 23963, 'cost_basis': 419.7281674168558, 'last_sale_price': 441.02}, {'sid': Equity(3 [VNQ]), 'amount': -2277, 'cost_basis': 103.93089692341452, 'last_sale_price': 105.9}, {'sid': Equity(1 [LQD]), 'amount': 74914, 'cost_basis': 134.21114772575913, 'last_sale_price': 135.47}, {'sid': Equity(0 [DBC]), 'amount': -151545, 'cost_basis': 18.520735000000002, 'last_sale_price': 19.29}]",20716761.84,-10174086.6,[],0.0,118225.44000000134,3,"[{'id': 'aacca641e95a4885a4671112ba14ca59', 'dt': Timestamp('2021-07-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-26 20:00:00+0000', tz='UTC'), 'amount': 82472, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ab9ef79cd3164d97bbbb09f567b77a7a', 'dt': Timestamp('2021-07-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-26 20:00:00+0000', tz='UTC'), 'amount': -296, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '8461207909c640269c0fc476606561cb', 'dt': Timestamp('2021-07-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-26 20:00:00+0000', tz='UTC'), 'amount': -45659, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '9e32d41fb82a452583bece02858b5f1e', 'dt': Timestamp('2021-07-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-26 20:00:00+0000', tz='UTC'), 'amount': 2130, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '152520fd56cf4c7e82d658edae92d01f', 'dt': Timestamp('2021-07-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-26 20:00:00+0000', tz='UTC'), 'amount': 19154, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",2,-10174086.6,10438412.217800003,-104263.02219999675,2.9593436047029904,-104263.02219999675,1.0099883986208367,10542675.24,20716761.84,10424449.799999999,10542675.24,10424449.799999999,0.04384122177999772,0.11304881307063946,0.0,0.0,2021-07,153,-0.08396918675725443,0.6813652528665124,1.0075525023778193,3.4349691541455476,0.0,0.0,,,"[-0.26881539821624756, 0.9999064803123474, -0.4863220453262329, 0.9998867511749268, -0.24465568363666534]"
2021-07-27 20:00:00+00:00,2021-07-27 13:31:00+00:00,2021-07-27 20:00:00+00:00,0.015039107678877173,"[{'sid': Equity(4 [VWO]), 'amount': -55053, 'cost_basis': 52.74318738139743, 'last_sale_price': 49.870000000000005}, {'sid': Equity(2 [SPY]), 'amount': 23667, 'cost_basis': 419.7281674168558, 'last_sale_price': 439.01}, {'sid': Equity(3 [VNQ]), 'amount': -47936, 'cost_basis': 106.32724487951883, 'last_sale_price': 106.5}, {'sid': Equity(1 [LQD]), 'amount': 77044, 'cost_basis': 134.26386628390944, 'last_sale_price': 136.05}, {'sid': Equity(0 [DBC]), 'amount': -132391, 'cost_basis': 18.520735000000002, 'last_sale_price': 19.18}]",20871885.87,-10389936.49,"[{'amount': 82472, 'dt': Timestamp('2021-07-27 20:00:00+0000', tz='UTC'), 'price': 49.894935000000004, 'order_id': 'aacca641e95a4885a4671112ba14ca59', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -296, 'dt': Timestamp('2021-07-27 20:00:00+0000', tz='UTC'), 'price': 438.79049499999996, 'order_id': 'ab9ef79cd3164d97bbbb09f567b77a7a', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -45659, 'dt': Timestamp('2021-07-27 20:00:00+0000', tz='UTC'), 'price': 106.44675, 'order_id': '8461207909c640269c0fc476606561cb', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 2130, 'dt': Timestamp('2021-07-27 20:00:00+0000', tz='UTC'), 'price': 136.11802500000002, 'order_id': '9e32d41fb82a452583bece02858b5f1e', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 19154, 'dt': Timestamp('2021-07-27 20:00:00+0000', tz='UTC'), 'price': 19.18959, 'order_id': '152520fd56cf4c7e82d658edae92d01f', 'sid': Equity(0 [DBC]), 'commission': None}]",217710.26533999853,156984.405340001,3,"[{'id': 'aacca641e95a4885a4671112ba14ca59', 'dt': Timestamp('2021-07-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-26 20:00:00+0000', tz='UTC'), 'amount': 82472, 'filled': 82472, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ab9ef79cd3164d97bbbb09f567b77a7a', 'dt': Timestamp('2021-07-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-26 20:00:00+0000', tz='UTC'), 'amount': -296, 'filled': -296, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '8461207909c640269c0fc476606561cb', 'dt': Timestamp('2021-07-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-26 20:00:00+0000', tz='UTC'), 'amount': -45659, 'filled': -45659, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9e32d41fb82a452583bece02858b5f1e', 'dt': Timestamp('2021-07-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-26 20:00:00+0000', tz='UTC'), 'amount': 2130, 'filled': 2130, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '152520fd56cf4c7e82d658edae92d01f', 'dt': Timestamp('2021-07-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-26 20:00:00+0000', tz='UTC'), 'amount': 19154, 'filled': 19154, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",2,-10389936.49,10595396.623140004,113447.24314000196,2.950509874422746,-104263.02219999675,0.9892927799519805,10481949.38,20871885.87,10542675.24,10481949.38,10542675.24,0.059539662313997876,0.11424411169055271,0.0,0.0,2021-07,154,-0.08396918675725443,0.8852692865323404,1.327228087645827,3.4349691541455476,0.0,0.0,,,"[-0.26881539821624756, 0.9999064803123474, -0.4863220453262329, 0.9998867511749268, -0.24465568363666534]"
2021-07-28 20:00:00+00:00,2021-07-28 13:31:00+00:00,2021-07-28 20:00:00+00:00,-0.0054337843166970545,"[{'sid': Equity(4 [VWO]), 'amount': -55053, 'cost_basis': 52.74318738139743, 'last_sale_price': 51.28}, {'sid': Equity(2 [SPY]), 'amount': 23667, 'cost_basis': 419.7281674168558, 'last_sale_price': 438.83}, {'sid': Equity(3 [VNQ]), 'amount': -47936, 'cost_basis': 106.32724487951883, 'last_sale_price': 106.13}, {'sid': Equity(1 [LQD]), 'amount': 77044, 'cost_basis': 134.26386628390944, 'last_sale_price': 136.29}, {'sid': Equity(0 [DBC]), 'amount': -132391, 'cost_basis': 18.520735000000002, 'last_sale_price': 19.27}]",20886116.369999997,-10461740.09,[],0.0,-57573.10000000335,3,[],2,-10461740.09,10537823.52314,113447.24314000196,2.974794215443375,113447.24314000196,0.9892342813588704,10424376.279999997,20886116.369999997,10481949.38,10424376.279999997,10481949.38,0.05378235231399753,0.1141153895724286,0.0,0.0,2021-07,155,-0.08396918675725443,0.8031346734795084,1.2016419811193757,3.4349691541455476,0.0,0.0,,,"[-0.26881539821624756, 0.9999064803123474, -0.4863220453262329, 0.9998867511749268, -0.24465568363666534]"
2021-07-29 20:00:00+00:00,2021-07-29 13:31:00+00:00,2021-07-29 20:00:00+00:00,-0.004066724016196899,"[{'sid': Equity(4 [VWO]), 'amount': -55053, 'cost_basis': 52.74318738139743, 'last_sale_price': 51.46}, {'sid': Equity(2 [SPY]), 'amount': 23667, 'cost_basis': 419.7281674168558, 'last_sale_price': 440.65000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -47936, 'cost_basis': 106.32724487951883, 'last_sale_price': 106.15}, {'sid': Equity(1 [LQD]), 'amount': 77044, 'cost_basis': 134.26386628390944, 'last_sale_price': 135.9}, {'sid': Equity(0 [DBC]), 'amount': -132391, 'cost_basis': 18.520735000000002, 'last_sale_price': 19.61}]",20899143.15,-10517621.29,[],0.0,-42854.41999999806,3,[],2,-10517621.29,10494969.103140002,113447.24314000196,2.993507091945643,113447.24314000196,0.9891903213792158,10381521.86,20899143.15,10424376.279999997,10381521.86,10424376.279999997,0.04949691031399772,0.11388597302293163,0.0,0.0,2021-07,156,-0.08396918675725443,0.7419105296475946,1.108815653316256,3.4349691541455476,0.0,0.0,,,"[-0.26881539821624756, 0.9999064803123474, -0.4863220453262329, 0.9998867511749268, -0.24465568363666534]"
2021-07-30 20:00:00+00:00,2021-07-30 13:31:00+00:00,2021-07-30 20:00:00+00:00,-0.0014342128930608933,"[{'sid': Equity(4 [VWO]), 'amount': -55053, 'cost_basis': 52.74318738139743, 'last_sale_price': 51.11}, {'sid': Equity(2 [SPY]), 'amount': 23667, 'cost_basis': 419.7281674168558, 'last_sale_price': 438.51}, {'sid': Equity(3 [VNQ]), 'amount': -47936, 'cost_basis': 106.32724487951883, 'last_sale_price': 106.29}, {'sid': Equity(1 [LQD]), 'amount': 77044, 'cost_basis': 134.26386628390944, 'last_sale_price': 136.01}, {'sid': Equity(0 [DBC]), 'amount': -132391, 'cost_basis': 18.520735000000002, 'last_sale_price': 19.5}]",20856970.61,-10490500.77,[],0.0,-15052.019999999553,3,[],2,-10490500.77,10479917.083140003,113447.24314000196,2.9911945992808984,113447.24314000196,0.9891747957316842,10366469.84,20856970.61,10381521.86,10366469.84,10381521.86,0.047991708313997794,0.11354250091017981,0.0,0.0,2021-07,157,-0.08396918675725443,0.7191402331771034,1.074664545830281,3.4349691541455476,0.0,0.0,,,"[-0.26881539821624756, 0.9999064803123474, -0.4863220453262329, 0.9998867511749268, -0.24465568363666534]"
2021-08-02 20:00:00+00:00,2021-08-02 13:31:00+00:00,2021-08-02 20:00:00+00:00,0.0005762087573875085,"[{'sid': Equity(4 [VWO]), 'amount': -55053, 'cost_basis': 52.74318738139743, 'last_sale_price': 51.52}, {'sid': Equity(2 [SPY]), 'amount': 23667, 'cost_basis': 419.7281674168558, 'last_sale_price': 437.59000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -47936, 'cost_basis': 106.32724487951883, 'last_sale_price': 106.06}, {'sid': Equity(1 [LQD]), 'amount': 77044, 'cost_basis': 134.26386628390944, 'last_sale_price': 136.16}, {'sid': Equity(0 [DBC]), 'amount': -132391, 'cost_basis': 18.520735000000002, 'last_sale_price': 19.29}]",20846753.57,-10474245.11,[],0.0,6038.620000001043,3,"[{'id': '18ca704697374b24beb96d584877fbb4', 'dt': Timestamp('2021-08-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-02 20:00:00+0000', tz='UTC'), 'amount': 27585, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e45ab2691cd04fe0b789b3d71b4631ec', 'dt': Timestamp('2021-08-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-02 20:00:00+0000', tz='UTC'), 'amount': 289, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b5a768965aa14523b01e266f4b6d5957', 'dt': Timestamp('2021-08-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-02 20:00:00+0000', tz='UTC'), 'amount': 73970, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0995f6c485644b9e9bd7b0e0083af573', 'dt': Timestamp('2021-08-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-02 20:00:00+0000', tz='UTC'), 'amount': -19873, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c7790abf72e24266a1b83847bf7775e5', 'dt': Timestamp('2021-08-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-02 20:00:00+0000', tz='UTC'), 'amount': -340792, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",2,-10474245.11,10485955.703140004,113447.24314000196,2.9869474530224243,113447.24314000196,0.9891810297171071,10372508.46,20846753.57,10366469.84,10372508.46,10366469.84,0.04859557031399775,0.11318077107062478,0.0,0.0,2021-08,158,-0.08396918675725443,0.7249924637079089,1.0833922801480504,3.4349691541455476,0.0,0.0,,,"[-0.13495469093322754, 0.9997386336326599, 0.2633264660835266, 0.7423601150512695, -0.870470404624939]"
2021-08-03 20:00:00+00:00,2021-08-03 13:31:00+00:00,2021-08-03 20:00:00+00:00,0.00810421706002007,"[{'sid': Equity(4 [VWO]), 'amount': -27468, 'cost_basis': 52.74318738139743, 'last_sale_price': 51.65}, {'sid': Equity(2 [SPY]), 'amount': 23956, 'cost_basis': 419.9892567385927, 'last_sale_price': 441.15000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 26034, 'cost_basis': 106.243095, 'last_sale_price': 106.19}, {'sid': Equity(1 [LQD]), 'amount': 57171, 'cost_basis': 134.26386628390944, 'last_sale_price': 136.3}, {'sid': Equity(0 [DBC]), 'amount': -395821, 'cost_basis': 18.96641587835158, 'last_sale_price': 19.2}]",21125147.16,-9018485.399999999,"[{'amount': 27585, 'dt': Timestamp('2021-08-03 20:00:00+0000', tz='UTC'), 'price': 51.675824999999996, 'order_id': '18ca704697374b24beb96d584877fbb4', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 289, 'dt': Timestamp('2021-08-03 20:00:00+0000', tz='UTC'), 'price': 441.37057500000003, 'order_id': 'e45ab2691cd04fe0b789b3d71b4631ec', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 73970, 'dt': Timestamp('2021-08-03 20:00:00+0000', tz='UTC'), 'price': 106.243095, 'order_id': 'b5a768965aa14523b01e266f4b6d5957', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -19873, 'dt': Timestamp('2021-08-03 20:00:00+0000', tz='UTC'), 'price': 136.23185, 'order_id': '0995f6c485644b9e9bd7b0e0083af573', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -263430, 'dt': Timestamp('2021-08-03 20:00:00+0000', tz='UTC'), 'price': 19.1904, 'order_id': 'c7790abf72e24266a1b83847bf7775e5', 'sid': Equity(0 [DBC]), 'commission': None}]",-1649172.838899998,84980.46110000275,2,"[{'id': '18ca704697374b24beb96d584877fbb4', 'dt': Timestamp('2021-08-03 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-02 20:00:00+0000', tz='UTC'), 'amount': 27585, 'filled': 27585, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e45ab2691cd04fe0b789b3d71b4631ec', 'dt': Timestamp('2021-08-03 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-02 20:00:00+0000', tz='UTC'), 'amount': 289, 'filled': 289, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b5a768965aa14523b01e266f4b6d5957', 'dt': Timestamp('2021-08-03 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-02 20:00:00+0000', tz='UTC'), 'amount': 73970, 'filled': 73970, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0995f6c485644b9e9bd7b0e0083af573', 'dt': Timestamp('2021-08-03 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-02 20:00:00+0000', tz='UTC'), 'amount': -19873, 'filled': -19873, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c7790abf72e24266a1b83847bf7775e5', 'dt': Timestamp('2021-08-03 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-02 20:00:00+0000', tz='UTC'), 'amount': -340792, 'filled': -263430, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",3,-9018485.399999999,10570936.164240006,-1535725.5957599962,2.8515575244860223,113447.24314000196,1.1452781070568887,12106661.760000002,21125147.16,10372508.46,12106661.760000002,10372508.46,0.057093616423997906,0.11324623179740811,0.0,0.0,2021-08,159,-0.08396918675725443,0.8334366060379864,1.2501034290102,3.4349691541455476,0.0,0.0,,,"[-0.13495469093322754, 0.9997386336326599, 0.2633264660835266, 0.7423601150512695, -0.870470404624939]"
