,period_open,period_close,ending_value,starting_cash,ending_cash,portfolio_value,longs_count,shorts_count,long_value,short_value,returns,long_exposure,pnl,capital_used,short_exposure,orders,transactions,positions,gross_leverage,starting_exposure,net_leverage,ending_exposure,starting_value,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label,algorithm_period_return,algo_volatility,benchmark_period_return,benchmark_volatility,alpha,beta,sharpe,sortino,weights
2021-03-02 21:00:00+00:00,2021-03-02 14:31:00+00:00,2021-03-02 21:00:00+00:00,9671451.549999999,-48627.78548264025,38592.22002011154,9710043.77002011,4,1,14667183.11,-4995731.5600000005,0.002147625242329365,14667183.11,20808.84550275281,87220.00550275669,-4995731.5600000005,"[{'id': '422f7eb1febc4f8993f9fc76dd44c31c', 'dt': Timestamp('2021-03-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-01 21:00:00+0000', tz='UTC'), 'amount': 85595, 'filled': 85595, 'commission': 4574.77114245, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e7712fd5797e4e0db51fd24db311b270', 'dt': Timestamp('2021-03-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-01 21:00:00+0000', tz='UTC'), 'amount': 11096, 'filled': 11096, 'commission': 4291.19236392, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '8568c9f87fce475595b7fe7178bcf546', 'dt': Timestamp('2021-03-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-01 21:00:00+0000', tz='UTC'), 'amount': -9675, 'filled': -9675, 'commission': 845.268904125, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e2e32d8d201d42dd963bd3c42af58723', 'dt': Timestamp('2021-03-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-01 21:00:00+0000', tz='UTC'), 'amount': -53771, 'filled': -53771, 'commission': 7093.14823171, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '3af66a78e9314e75bcdb12a0f9e9124d', 'dt': Timestamp('2021-03-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-01 21:00:00+0000', tz='UTC'), 'amount': -62012, 'filled': -62012, 'commission': 1032.60336004, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 85595, 'dt': Timestamp('2021-03-02 21:00:00+0000', tz='UTC'), 'price': 53.44671, 'order_id': '422f7eb1febc4f8993f9fc76dd44c31c', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 11096, 'dt': Timestamp('2021-03-02 21:00:00+0000', tz='UTC'), 'price': 386.73327, 'order_id': 'e7712fd5797e4e0db51fd24db311b270', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -9675, 'dt': Timestamp('2021-03-02 21:00:00+0000', tz='UTC'), 'price': 87.366295, 'order_id': '8568c9f87fce475595b7fe7178bcf546', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -53771, 'dt': Timestamp('2021-03-02 21:00:00+0000', tz='UTC'), 'price': 131.91401, 'order_id': 'e2e32d8d201d42dd963bd3c42af58723', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -62012, 'dt': Timestamp('2021-03-02 21:00:00+0000', tz='UTC'), 'price': 16.65167, 'order_id': '3af66a78e9314e75bcdb12a0f9e9124d', 'sid': Equity(0 [DBC]), 'commission': None}]","[{'sid': Equity(4 [VWO]), 'amount': -93518, 'cost_basis': 55.09176699319025, 'last_sale_price': 53.42}, {'sid': Equity(2 [SPY]), 'amount': 18481, 'cost_basis': 389.1705497879421, 'last_sale_price': 386.54}, {'sid': Equity(3 [VNQ]), 'amount': 22747, 'cost_basis': 90.47965936657074, 'last_sale_price': 87.41}, {'sid': Equity(1 [LQD]), 'amount': 18887, 'cost_basis': 135.1959325168599, 'last_sale_price': 131.98}, {'sid': Equity(0 [DBC]), 'amount': 182624, 'cost_basis': 16.47084554188107, 'last_sale_price': 16.66}]",2.0250078306247716,9737862.709999997,0.9960255359363811,9671451.549999999,9737862.709999997,-0.0673558325107455,3.3267187531300517,0.0,0.0,52,2021-03,-0.028995622997988302,0.15984155536243055,0.0,0.0,,,-0.8127856352977314,-1.010516735091761,"[-0.520516037940979, 0.7430755496025085, 0.2071998119354248, 0.25755074620246887, 0.312689870595932]"
2021-03-03 21:00:00+00:00,2021-03-03 14:31:00+00:00,2021-03-03 21:00:00+00:00,9568949.190000001,38592.22002011154,38592.22002011154,9607541.410020113,4,1,14560940.030000001,-4991990.84,-0.010556323166788895,14560940.030000001,-102502.35999999754,0.0,-4991990.84,[],[],"[{'sid': Equity(4 [VWO]), 'amount': -93518, 'cost_basis': 55.09176699319025, 'last_sale_price': 53.38}, {'sid': Equity(2 [SPY]), 'amount': 18481, 'cost_basis': 389.1705497879421, 'last_sale_price': 381.42}, {'sid': Equity(3 [VNQ]), 'amount': 22747, 'cost_basis': 90.47965936657074, 'last_sale_price': 86.91}, {'sid': Equity(1 [LQD]), 'amount': 18887, 'cost_basis': 135.1959325168599, 'last_sale_price': 131.0}, {'sid': Equity(0 [DBC]), 'amount': 182624, 'cost_basis': 16.47084554188107, 'last_sale_price': 16.76}]",2.035164880955644,9671451.549999999,0.995983132585839,9568949.190000001,9671451.549999999,-0.0673558325107455,3.3267187531300517,0.0,0.0,53,2021-03,-0.03924585899798805,0.15980409014159488,0.0,0.0,,,-1.1117236507554322,-1.3728325044978127,"[-0.520516037940979, 0.7430755496025085, 0.2071998119354248, 0.25755074620246887, 0.312689870595932]"
2021-03-04 21:00:00+00:00,2021-03-04 14:31:00+00:00,2021-03-04 21:00:00+00:00,9594018.19,38592.22002011154,38592.22002011154,9632610.410020111,4,1,14478463.33,-4884445.140000001,0.002609304392261258,14478463.33,25068.999999998137,0.0,-4884445.140000001,[],[],"[{'sid': Equity(4 [VWO]), 'amount': -93518, 'cost_basis': 55.09176699319025, 'last_sale_price': 52.230000000000004}, {'sid': Equity(2 [SPY]), 'amount': 18481, 'cost_basis': 389.1705497879421, 'last_sale_price': 376.7}, {'sid': Equity(3 [VNQ]), 'amount': 22747, 'cost_basis': 90.47965936657074, 'last_sale_price': 85.92}, {'sid': Equity(1 [LQD]), 'amount': 18887, 'cost_basis': 135.1959325168599, 'last_sale_price': 129.93}, {'sid': Equity(0 [DBC]), 'amount': 182624, 'cost_basis': 16.47084554188107, 'last_sale_price': 17.02}]",2.0101413475477177,9568949.190000001,0.9959935865380825,9594018.19,9568949.190000001,-0.0673558325107455,3.3267187531300517,0.0,0.0,54,2021-03,-0.03673895899798829,0.15845116524930822,0.0,0.0,,,-1.0236041476829478,-1.2650836331889028,"[-0.520516037940979, 0.7430755496025085, 0.2071998119354248, 0.25755074620246887, 0.312689870595932]"
2021-03-05 21:00:00+00:00,2021-03-05 14:31:00+00:00,2021-03-05 21:00:00+00:00,9769579.649999999,38592.22002011154,38592.22002011154,9808171.87002011,4,1,14688626.45,-4919046.8,0.018225740741821594,14688626.45,175561.45999999903,0.0,-4919046.8,[],[],"[{'sid': Equity(4 [VWO]), 'amount': -93518, 'cost_basis': 55.09176699319025, 'last_sale_price': 52.6}, {'sid': Equity(2 [SPY]), 'amount': 18481, 'cost_basis': 389.1705497879421, 'last_sale_price': 383.63}, {'sid': Equity(3 [VNQ]), 'amount': 22747, 'cost_basis': 90.47965936657074, 'last_sale_price': 86.86}, {'sid': Equity(1 [LQD]), 'amount': 18887, 'cost_basis': 135.1959325168599, 'last_sale_price': 129.76}, {'sid': Equity(0 [DBC]), 'amount': 182624, 'cost_basis': 16.47084554188107, 'last_sale_price': 17.37}]",1.9991159932599956,9594018.19,0.9960652993716318,9769579.649999999,9594018.19,-0.0673558325107455,3.3267187531300517,0.0,0.0,55,2021-03,-0.019182812997988408,0.1620900982867398,0.0,0.0,,,-0.4672420355464265,-0.5961761807792546,"[-0.520516037940979, 0.7430755496025085, 0.2071998119354248, 0.25755074620246887, 0.312689870595932]"
2021-03-08 21:00:00+00:00,2021-03-08 14:31:00+00:00,2021-03-08 21:00:00+00:00,9812777.819999998,38592.22002011154,38592.22002011154,9851370.04002011,4,1,14603704.959999999,-4790927.140000001,0.0044043039388450556,14603704.959999999,43198.169999999925,0.0,-4790927.140000001,"[{'id': 'bcc0e4b8f6984a98883c75a77ef7f52f', 'dt': Timestamp('2021-03-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-08 21:00:00+0000', tz='UTC'), 'amount': 90806, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a465a9dd278e420cad184d07b0f518c5', 'dt': Timestamp('2021-03-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-08 21:00:00+0000', tz='UTC'), 'amount': -8156, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0202f8292bf9480d89b087ce459f0bed', 'dt': Timestamp('2021-03-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-08 21:00:00+0000', tz='UTC'), 'amount': 40999, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c6450738ec1c4223984f022faa7c63c1', 'dt': Timestamp('2021-03-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-08 21:00:00+0000', tz='UTC'), 'amount': -11837, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b60cb6e8c6a94a93ad3dc8c0847e6ed9', 'dt': Timestamp('2021-03-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-08 21:00:00+0000', tz='UTC'), 'amount': -208405, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],"[{'sid': Equity(4 [VWO]), 'amount': -93518, 'cost_basis': 55.09176699319025, 'last_sale_price': 51.230000000000004}, {'sid': Equity(2 [SPY]), 'amount': 18481, 'cost_basis': 389.1705497879421, 'last_sale_price': 381.72}, {'sid': Equity(3 [VNQ]), 'amount': 22747, 'cost_basis': 90.47965936657074, 'last_sale_price': 87.61}, {'sid': Equity(1 [LQD]), 'amount': 18887, 'cost_basis': 135.1959325168599, 'last_sale_price': 128.55}, {'sid': Equity(0 [DBC]), 'amount': 182624, 'cost_basis': 16.47084554188107, 'last_sale_price': 17.13}]",1.9687243521674078,9769579.649999999,0.996082552998889,9812777.819999998,9769579.649999999,-0.0673558325107455,3.3267187531300517,0.0,0.0,56,2021-03,-0.01486299599798857,0.16091959263005012,0.0,0.0,,,-0.33907321441780175,-0.43340239238678496,"[-0.01410155463963747, 0.4000355303287506, 0.5669130086898804, 0.0919833704829216, -0.04483034461736679]"
2021-03-09 21:00:00+00:00,2021-03-09 14:31:00+00:00,2021-03-09 21:00:00+00:00,9948831.38,38592.22002011154,-93975.30218160832,9854856.077818392,3,2,10532405.99,-583574.61,0.0003538632478650161,10532405.99,3486.037798281759,-132567.52220172435,-583574.61,"[{'id': 'bcc0e4b8f6984a98883c75a77ef7f52f', 'dt': Timestamp('2021-03-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-08 21:00:00+0000', tz='UTC'), 'amount': 90806, 'filled': 90806, 'commission': 4755.16243302, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'a465a9dd278e420cad184d07b0f518c5', 'dt': Timestamp('2021-03-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-08 21:00:00+0000', tz='UTC'), 'amount': -8156, 'filled': -8156, 'commission': 3156.17964074, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0202f8292bf9480d89b087ce459f0bed', 'dt': Timestamp('2021-03-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-08 21:00:00+0000', tz='UTC'), 'amount': 40999, 'filled': 40999, 'commission': 3617.509660905, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c6450738ec1c4223984f022faa7c63c1', 'dt': Timestamp('2021-03-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-08 21:00:00+0000', tz='UTC'), 'amount': -11837, 'filled': -11837, 'commission': 1532.36167588, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b60cb6e8c6a94a93ad3dc8c0847e6ed9', 'dt': Timestamp('2021-03-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-08 21:00:00+0000', tz='UTC'), 'amount': -208405, 'filled': -208405, 'commission': 3568.1926611749996, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 90806, 'dt': Timestamp('2021-03-09 21:00:00+0000', tz='UTC'), 'price': 52.366170000000004, 'order_id': 'bcc0e4b8f6984a98883c75a77ef7f52f', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -8156, 'dt': Timestamp('2021-03-09 21:00:00+0000', tz='UTC'), 'price': 386.97641500000003, 'order_id': 'a465a9dd278e420cad184d07b0f518c5', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 40999, 'dt': Timestamp('2021-03-09 21:00:00+0000', tz='UTC'), 'price': 88.234095, 'order_id': '0202f8292bf9480d89b087ce459f0bed', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -11837, 'dt': Timestamp('2021-03-09 21:00:00+0000', tz='UTC'), 'price': 129.45524, 'order_id': 'c6450738ec1c4223984f022faa7c63c1', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -208405, 'dt': Timestamp('2021-03-09 21:00:00+0000', tz='UTC'), 'price': 17.121434999999998, 'order_id': 'b60cb6e8c6a94a93ad3dc8c0847e6ed9', 'sid': Equity(0 [DBC]), 'commission': None}]","[{'sid': Equity(4 [VWO]), 'amount': -2712, 'cost_basis': 53.338388514938025, 'last_sale_price': 52.34}, {'sid': Equity(2 [SPY]), 'amount': 10325, 'cost_basis': 389.4762330461252, 'last_sale_price': 387.17}, {'sid': Equity(3 [VNQ]), 'amount': 63746, 'cost_basis': 89.09214667865103, 'last_sale_price': 88.19}, {'sid': Equity(1 [LQD]), 'amount': 7050, 'cost_basis': 135.41328878294217, 'last_sale_price': 129.52}, {'sid': Equity(0 [DBC]), 'amount': -25781, 'cost_basis': 16.983031033467476, 'last_sale_price': 17.13}]",1.1279698569135053,9812777.819999998,1.009535938570745,9948831.38,9812777.819999998,-0.0673558325107455,3.3267187531300517,0.0,0.0,57,2021-03,-0.014514392218160421,0.15948084794432754,0.0,0.0,,,-0.3263201905721849,-0.41704679959913776,"[-0.01410155463963747, 0.4000355303287506, 0.5669130086898804, 0.0919833704829216, -0.04483034461736679]"
2021-03-10 21:00:00+00:00,2021-03-10 14:31:00+00:00,2021-03-10 21:00:00+00:00,10031519.780000001,-93975.30218160832,-93975.30218160832,9937544.477818392,3,2,10617686.22,-586166.4400000001,0.008390624819586856,10617686.22,82688.40000000037,0.0,-586166.4400000001,[],[],"[{'sid': Equity(4 [VWO]), 'amount': -2712, 'cost_basis': 53.338388514938025, 'last_sale_price': 52.25}, {'sid': Equity(2 [SPY]), 'amount': 10325, 'cost_basis': 389.4762330461252, 'last_sale_price': 389.58}, {'sid': Equity(3 [VNQ]), 'amount': 63746, 'cost_basis': 89.09214667865103, 'last_sale_price': 89.07000000000001}, {'sid': Equity(1 [LQD]), 'amount': 7050, 'cost_basis': 135.41328878294217, 'last_sale_price': 130.13}, {'sid': Equity(0 [DBC]), 'amount': -25781, 'cost_basis': 16.983031033467476, 'last_sale_price': 17.240000000000002}]",1.1274266681279401,9948831.38,1.009456591856406,10031519.780000001,9948831.38,-0.0673558325107455,3.3267187531300517,0.0,0.0,58,2021-03,-0.006245552218160477,0.15908820702717602,0.0,0.0,,,-0.09233072655763423,-0.11873892698620252,"[-0.01410155463963747, 0.4000355303287506, 0.5669130086898804, 0.0919833704829216, -0.04483034461736679]"
2021-03-11 21:00:00+00:00,2021-03-11 14:31:00+00:00,2021-03-11 21:00:00+00:00,10128202.47,-93975.30218160832,-93975.30218160832,10034227.167818392,3,2,10725329.81,-597127.34,0.00972903217850285,10725329.81,96682.68999999948,0.0,-597127.34,[],[],"[{'sid': Equity(4 [VWO]), 'amount': -2712, 'cost_basis': 53.338388514938025, 'last_sale_price': 53.82}, {'sid': Equity(2 [SPY]), 'amount': 10325, 'cost_basis': 389.4762330461252, 'last_sale_price': 393.53000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 63746, 'cost_basis': 89.09214667865103, 'last_sale_price': 90.11}, {'sid': Equity(1 [LQD]), 'amount': 7050, 'cost_basis': 135.41328878294217, 'last_sale_price': 130.21}, {'sid': Equity(0 [DBC]), 'amount': -25781, 'cost_basis': 16.983031033467476, 'last_sale_price': 17.5}]",1.128383577592622,10031519.780000001,1.0093654748502212,10128202.47,10031519.780000001,-0.0673558325107455,3.3267187531300517,0.0,0.0,59,2021-03,0.0034227167818394744,0.15900263690201494,0.0,0.0,,,0.1705301410688143,0.2210682466642077,"[-0.01410155463963747, 0.4000355303287506, 0.5669130086898804, 0.0919833704829216, -0.04483034461736679]"
2021-03-12 21:00:00+00:00,2021-03-12 14:31:00+00:00,2021-03-12 21:00:00+00:00,10223995.059999999,-93975.30218160832,-93975.30218160832,10130019.75781839,3,2,10816483.52,-592488.46,0.009546583747597648,10816483.52,95792.58999999799,0.0,-592488.46,[],[],"[{'sid': Equity(4 [VWO]), 'amount': -2712, 'cost_basis': 53.338388514938025, 'last_sale_price': 52.870000000000005}, {'sid': Equity(2 [SPY]), 'amount': 10325, 'cost_basis': 389.4762330461252, 'last_sale_price': 394.06}, {'sid': Equity(3 [VNQ]), 'amount': 63746, 'cost_basis': 89.09214667865103, 'last_sale_price': 91.62}, {'sid': Equity(1 [LQD]), 'amount': 7050, 'cost_basis': 135.41328878294217, 'last_sale_price': 128.71}, {'sid': Equity(0 [DBC]), 'amount': -25781, 'cost_basis': 16.983031033467476, 'last_sale_price': 17.42}]",1.126253674993527,10128202.47,1.009276912032583,10223995.059999999,10128202.47,-0.0673558325107455,3.3267187531300517,0.0,0.0,60,2021-03,0.01300197578183937,0.15883176473065644,0.0,0.0,,,0.4203093857578064,0.5488794327746017,"[-0.01410155463963747, 0.4000355303287506, 0.5669130086898804, 0.0919833704829216, -0.04483034461736679]"
2021-03-15 20:00:00+00:00,2021-03-15 13:31:00+00:00,2021-03-15 20:00:00+00:00,10339683.59,-93975.30218160832,-93975.30218160832,10245708.28781839,3,2,10930543.83,-590860.24,0.011420365681983125,10930543.83,115688.53000000119,0.0,-590860.24,"[{'id': '4896b59fa33b439db9a306c37d185432', 'dt': Timestamp('2021-03-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-15 20:00:00+0000', tz='UTC'), 'amount': 153202, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1840adc094614ae7b718d515d63a2e80', 'dt': Timestamp('2021-03-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-15 20:00:00+0000', tz='UTC'), 'amount': -8431, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2de5b727f03647d0988c63f61a611caf', 'dt': Timestamp('2021-03-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-15 20:00:00+0000', tz='UTC'), 'amount': -73373, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '9240d656f436448f9aa9084d326d227f', 'dt': Timestamp('2021-03-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-15 20:00:00+0000', tz='UTC'), 'amount': 14649, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '021b0b29576f4a3f8c882896060f3e5f', 'dt': Timestamp('2021-03-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-15 20:00:00+0000', tz='UTC'), 'amount': 4804, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],"[{'sid': Equity(4 [VWO]), 'amount': -2712, 'cost_basis': 53.338388514938025, 'last_sale_price': 52.84}, {'sid': Equity(2 [SPY]), 'amount': 10325, 'cost_basis': 389.4762330461252, 'last_sale_price': 396.41}, {'sid': Equity(3 [VNQ]), 'amount': 63746, 'cost_basis': 89.09214667865103, 'last_sale_price': 92.98}, {'sid': Equity(1 [LQD]), 'amount': 7050, 'cost_basis': 135.41328878294217, 'last_sale_price': 129.15}, {'sid': Equity(0 [DBC]), 'amount': -25781, 'cost_basis': 16.983031033467476, 'last_sale_price': 17.36}]",1.1245102579875659,10223995.059999999,1.0091721625818042,10339683.59,10223995.059999999,-0.0673558325107455,3.3267187531300517,0.0,0.0,61,2021-03,0.02457082878183936,0.1591262629280413,0.0,0.0,,,0.7091431273820501,0.9354822730651003,"[0.776120126247406, 0.07325887680053711, -0.08736638724803925, 0.2735293507575989, -0.03554200381040573]"
2021-03-16 20:00:00+00:00,2021-03-16 13:31:00+00:00,2021-03-16 20:00:00+00:00,10282678.25,-93975.30218160832,-96164.04047372183,10186514.209526278,3,2,11536830.78,-1254152.53,-0.0057774510682186975,11536830.78,-59194.0782921128,-2188.7382921129465,-1254152.53,"[{'id': '4896b59fa33b439db9a306c37d185432', 'dt': Timestamp('2021-03-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-15 20:00:00+0000', tz='UTC'), 'amount': 153202, 'filled': 153202, 'commission': 8134.495355070001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '1840adc094614ae7b718d515d63a2e80', 'dt': Timestamp('2021-03-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-15 20:00:00+0000', tz='UTC'), 'amount': -8431, 'filled': -8431, 'commission': 3336.2482513950004, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '2de5b727f03647d0988c63f61a611caf', 'dt': Timestamp('2021-03-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-15 20:00:00+0000', tz='UTC'), 'amount': -73373, 'filled': -73373, 'commission': 6790.9426301, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9240d656f436448f9aa9084d326d227f', 'dt': Timestamp('2021-03-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-15 20:00:00+0000', tz='UTC'), 'amount': 14649, 'filled': 14649, 'commission': 1891.5452399699998, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '021b0b29576f4a3f8c882896060f3e5f', 'dt': Timestamp('2021-03-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-15 20:00:00+0000', tz='UTC'), 'amount': 4804, 'filled': 4804, 'commission': 83.10269058, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 153202, 'dt': Timestamp('2021-03-16 20:00:00+0000', tz='UTC'), 'price': 53.096535, 'order_id': '4896b59fa33b439db9a306c37d185432', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -8431, 'dt': Timestamp('2021-03-16 20:00:00+0000', tz='UTC'), 'price': 395.71204500000005, 'order_id': '1840adc094614ae7b718d515d63a2e80', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -73373, 'dt': Timestamp('2021-03-16 20:00:00+0000', tz='UTC'), 'price': 92.5537, 'order_id': '2de5b727f03647d0988c63f61a611caf', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 14649, 'dt': Timestamp('2021-03-16 20:00:00+0000', tz='UTC'), 'price': 129.12453, 'order_id': '9240d656f436448f9aa9084d326d227f', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 4804, 'dt': Timestamp('2021-03-16 20:00:00+0000', tz='UTC'), 'price': 17.298645, 'order_id': '021b0b29576f4a3f8c882896060f3e5f', 'sid': Equity(0 [DBC]), 'commission': None}]","[{'sid': Equity(4 [VWO]), 'amount': 150490, 'cost_basis': 53.150588394611404, 'last_sale_price': 53.07}, {'sid': Equity(2 [SPY]), 'amount': 1894, 'cost_basis': 391.23771575541497, 'last_sale_price': 395.91}, {'sid': Equity(3 [VNQ]), 'amount': -9627, 'cost_basis': 91.84829409680067, 'last_sale_price': 92.60000000000001}, {'sid': Equity(1 [LQD]), 'amount': 21699, 'cost_basis': 131.2549182510582, 'last_sale_price': 129.06}, {'sid': Equity(0 [DBC]), 'amount': -20977, 'cost_basis': 16.97906942358141, 'last_sale_price': 17.29}]",1.2556781492571873,10339683.59,1.009440328506467,10282678.25,10339683.59,-0.0673558325107455,3.3267187531300517,0.0,0.0,62,2021-03,0.01865142095262806,0.15831481683254686,0.0,0.0,,,0.5529532944816802,0.7282031677676273,"[0.776120126247406, 0.07325887680053711, -0.08736638724803925, 0.2735293507575989, -0.03554200381040573]"
