,period_open,period_close,gross_leverage,long_value,net_leverage,shorts_count,orders,longs_count,ending_exposure,starting_exposure,short_exposure,capital_used,pnl,returns,transactions,long_exposure,starting_cash,ending_value,short_value,positions,starting_value,ending_cash,portfolio_value,excess_return,sortino,algorithm_period_return,treasury_period_return,trading_days,sharpe,max_drawdown,period_label,benchmark_period_return,benchmark_volatility,max_leverage,alpha,beta,algo_volatility,weights
2021-09-08 20:00:00+00:00,2021-09-08 13:31:00+00:00,2021-09-08 20:00:00+00:00,0.9997590713412974,11981889.969999999,0.9997590713412974,0,"[{'id': 'ba5f8765f7ae4cf7aebe82efb698f159', 'dt': Timestamp('2021-09-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-07 20:00:00+0000', tz='UTC'), 'amount': 3477, 'filled': 3477, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '2a4f822c877f4281b433c0508e6f0b6f', 'dt': Timestamp('2021-09-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-07 20:00:00+0000', tz='UTC'), 'amount': -428, 'filled': -428, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd690f3dd3f424e3eb1b0a7d192013d8e', 'dt': Timestamp('2021-09-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-07 20:00:00+0000', tz='UTC'), 'amount': 375, 'filled': 375, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b7763538bf074cfb82b8275d17b62699', 'dt': Timestamp('2021-09-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-07 20:00:00+0000', tz='UTC'), 'amount': 918, 'filled': 918, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '499234082c7b41bf859f9ca2b9a6d217', 'dt': Timestamp('2021-09-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-07 20:00:00+0000', tz='UTC'), 'amount': -8308, 'filled': -8308, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",5,11981889.969999999,11977863.7,0.0,4826.029699999839,8852.299699999392,0.0007391746016776057,"[{'amount': 3477, 'dt': Timestamp('2021-09-08 20:00:00+0000', tz='UTC'), 'price': 52.566269999999996, 'order_id': 'ba5f8765f7ae4cf7aebe82efb698f159', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -428, 'dt': Timestamp('2021-09-08 20:00:00+0000', tz='UTC'), 'price': 450.684545, 'order_id': '2a4f822c877f4281b433c0508e6f0b6f', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 375, 'dt': Timestamp('2021-09-08 20:00:00+0000', tz='UTC'), 'price': 110.27511, 'order_id': 'd690f3dd3f424e3eb1b0a7d192013d8e', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 918, 'dt': Timestamp('2021-09-08 20:00:00+0000', tz='UTC'), 'price': 134.84739, 'order_id': 'b7763538bf074cfb82b8275d17b62699', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -8308, 'dt': Timestamp('2021-09-08 20:00:00+0000', tz='UTC'), 'price': 19.240375, 'order_id': '499234082c7b41bf859f9ca2b9a6d217', 'sid': Equity(0 [DBC]), 'commission': None}]",11981889.969999999,-1938.5533450003131,11981889.969999999,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 35737, 'cost_basis': 51.697170499481416, 'last_sale_price': 52.54}, {'sid': Equity(2 [SPY]), 'amount': 6079, 'cost_basis': 398.61103119174294, 'last_sale_price': 450.91}, {'sid': Equity(3 [VNQ]), 'amount': 25770, 'cost_basis': 91.75130364248407, 'last_sale_price': 110.22}, {'sid': Equity(1 [LQD]), 'amount': 17015, 'cost_basis': 133.67273962517083, 'last_sale_price': 134.78}, {'sid': Equity(0 [DBC]), 'amount': 115820, 'cost_basis': 16.92473538762152, 'last_sale_price': 19.25}]",11977863.7,2887.4763549997297,11984777.446354998,0.0,3.8553968807833643,0.19847774463549994,0.0,184,2.5476804476429886,-0.03380286116487888,2021-09,0.0,0.0,1.0014408142947098,,,0.09930307020231541,[0.15914362 0.22915613 0.23599614 0.1908907  0.18481341]
2021-09-09 20:00:00+00:00,2021-09-09 13:31:00+00:00,2021-09-09 20:00:00+00:00,0.9997576925330346,11913692.69,0.9997576925330346,0,[],5,11913692.69,11981889.969999999,0.0,0.0,-68197.27999999933,-0.005690325106599392,[],11913692.69,2887.4763549997297,11913692.69,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 35737, 'cost_basis': 51.697170499481416, 'last_sale_price': 52.61}, {'sid': Equity(2 [SPY]), 'amount': 6079, 'cost_basis': 398.61103119174294, 'last_sale_price': 448.98}, {'sid': Equity(3 [VNQ]), 'amount': 25770, 'cost_basis': 91.75130364248407, 'last_sale_price': 107.98}, {'sid': Equity(1 [LQD]), 'amount': 17015, 'cost_basis': 133.67273962517083, 'last_sale_price': 135.66}, {'sid': Equity(0 [DBC]), 'amount': 115820, 'cost_basis': 16.92473538762152, 'last_sale_price': 19.11}]",11981889.969999999,2887.4763549997297,11916580.166354999,0.0,3.707479067392347,0.19165801663549997,0.0,185,2.4549266058887618,-0.03380286116487888,2021-09,0.0,0.0,1.0014408142947098,,,0.09934057386274368,[0.15914362 0.22915613 0.23599614 0.1908907  0.18481341]
2021-09-10 20:00:00+00:00,2021-09-10 13:31:00+00:00,2021-09-10 20:00:00+00:00,0.9997568196062889,11870916.62,0.9997568196062889,0,[],5,11870916.62,11913692.69,0.0,0.0,-42776.0700000003,-0.0035896263359829206,[],11870916.62,2887.4763549997297,11870916.62,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 35737, 'cost_basis': 51.697170499481416, 'last_sale_price': 52.53}, {'sid': Equity(2 [SPY]), 'amount': 6079, 'cost_basis': 398.61103119174294, 'last_sale_price': 445.44}, {'sid': Equity(3 [VNQ]), 'amount': 25770, 'cost_basis': 91.75130364248407, 'last_sale_price': 106.4}, {'sid': Equity(1 [LQD]), 'amount': 17015, 'cost_basis': 133.67273962517083, 'last_sale_price': 135.27}, {'sid': Equity(0 [DBC]), 'amount': 115820, 'cost_basis': 16.92473538762152, 'last_sale_price': 19.36}]",11913692.69,2887.4763549997297,11873804.096354999,0.0,3.616037834605993,0.18738040963550007,0.0,186,2.395832986582572,-0.03380286116487888,2021-09,0.0,0.0,1.0014408142947098,,,0.09921363670992939,[0.15914362 0.22915613 0.23599614 0.1908907  0.18481341]
2021-09-13 20:00:00+00:00,2021-09-13 13:31:00+00:00,2021-09-13 20:00:00+00:00,0.9997579316569216,11925464.32,0.9997579316569216,0,"[{'id': '4f50a1d9682e44d4920ebe4654f181fc', 'dt': Timestamp('2021-09-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-13 20:00:00+0000', tz='UTC'), 'amount': 1209, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f20b174d8e0e4436a2c397349765a851', 'dt': Timestamp('2021-09-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-13 20:00:00+0000', tz='UTC'), 'amount': -283, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ae91a1d78606430b944516c49ae1a608', 'dt': Timestamp('2021-09-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-13 20:00:00+0000', tz='UTC'), 'amount': -557, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c9273f420bca4a6cadc2453fe81c44fe', 'dt': Timestamp('2021-09-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-13 20:00:00+0000', tz='UTC'), 'amount': 560, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '68a2c867005f4c559c55a737814566c8', 'dt': Timestamp('2021-09-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-13 20:00:00+0000', tz='UTC'), 'amount': 2535, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",5,11925464.32,11870916.62,0.0,0.0,54547.70000000112,0.0045939531726606475,[],11925464.32,2887.4763549997297,11925464.32,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 35737, 'cost_basis': 51.697170499481416, 'last_sale_price': 52.7}, {'sid': Equity(2 [SPY]), 'amount': 6079, 'cost_basis': 398.61103119174294, 'last_sale_price': 446.58}, {'sid': Equity(3 [VNQ]), 'amount': 25770, 'cost_basis': 91.75130364248407, 'last_sale_price': 107.12}, {'sid': Equity(1 [LQD]), 'amount': 17015, 'cost_basis': 133.67273962517083, 'last_sale_price': 135.6}, {'sid': Equity(0 [DBC]), 'amount': 115820, 'cost_basis': 16.92473538762152, 'last_sale_price': 19.51}]",11870916.62,2887.4763549997297,11928351.796355,0.0,3.700787388326477,0.19283517963550012,0.0,187,2.4497738906731974,-0.03380286116487888,2021-09,0.0,0.0,1.0014408142947098,,,0.09903728953003424,[0.16323075 0.21697646 0.22641246 0.19979746 0.19358287]
2021-09-14 20:00:00+00:00,2021-09-14 13:31:00+00:00,2021-09-14 20:00:00+00:00,1.0000638302505955,11897684.32,1.0000638302505955,0,"[{'id': '4f50a1d9682e44d4920ebe4654f181fc', 'dt': Timestamp('2021-09-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-13 20:00:00+0000', tz='UTC'), 'amount': 1209, 'filled': 1209, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f20b174d8e0e4436a2c397349765a851', 'dt': Timestamp('2021-09-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-13 20:00:00+0000', tz='UTC'), 'amount': -283, 'filled': -283, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ae91a1d78606430b944516c49ae1a608', 'dt': Timestamp('2021-09-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-13 20:00:00+0000', tz='UTC'), 'amount': -557, 'filled': -557, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c9273f420bca4a6cadc2453fe81c44fe', 'dt': Timestamp('2021-09-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-13 20:00:00+0000', tz='UTC'), 'amount': 560, 'filled': 560, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '68a2c867005f4c559c55a737814566c8', 'dt': Timestamp('2021-09-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-13 20:00:00+0000', tz='UTC'), 'amount': 2535, 'filled': 2535, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",5,11897684.32,11925464.32,0.0,-3646.8600550014526,-31426.86005499959,-0.002634635580131217,"[{'amount': 1209, 'dt': Timestamp('2021-09-14 20:00:00+0000', tz='UTC'), 'price': 52.236105, 'order_id': '4f50a1d9682e44d4920ebe4654f181fc', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -283, 'dt': Timestamp('2021-09-14 20:00:00+0000', tz='UTC'), 'price': 443.947915, 'order_id': 'f20b174d8e0e4436a2c397349765a851', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -557, 'dt': Timestamp('2021-09-14 20:00:00+0000', tz='UTC'), 'price': 106.876535, 'order_id': 'ae91a1d78606430b944516c49ae1a608', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 560, 'dt': Timestamp('2021-09-14 20:00:00+0000', tz='UTC'), 'price': 136.078005, 'order_id': 'c9273f420bca4a6cadc2453fe81c44fe', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 2535, 'dt': Timestamp('2021-09-14 20:00:00+0000', tz='UTC'), 'price': 19.50975, 'order_id': '68a2c867005f4c559c55a737814566c8', 'sid': Equity(0 [DBC]), 'commission': None}]",11897684.32,2887.4763549997297,11897684.32,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 36946, 'cost_basis': 51.71480628714793, 'last_sale_price': 52.21}, {'sid': Equity(2 [SPY]), 'amount': 5796, 'cost_basis': 398.61103119174294, 'last_sale_price': 444.17}, {'sid': Equity(3 [VNQ]), 'amount': 25213, 'cost_basis': 91.75130364248407, 'last_sale_price': 106.93}, {'sid': Equity(1 [LQD]), 'amount': 17575, 'cost_basis': 133.7493796598738, 'last_sale_price': 136.01}, {'sid': Equity(0 [DBC]), 'amount': 118355, 'cost_basis': 16.9801028164786, 'last_sale_price': 19.5}]",11925464.32,-759.3837000002532,11896924.9363,0.0,3.6329684353953917,0.18969249363000018,0.0,188,2.4053928855977986,-0.03380286116487888,2021-09,0.0,0.0,1.0014408142947098,,,0.09885990280557853,[0.16323075 0.21697646 0.22641246 0.19979746 0.19358287]
2021-09-15 20:00:00+00:00,2021-09-15 13:31:00+00:00,2021-09-15 20:00:00+00:00,1.0000634865965528,11962082.58,1.0000634865965528,0,[],5,11962082.58,11897684.32,0.0,0.0,64398.25999999978,0.005413017258224961,[],11962082.58,-759.3837000002532,11962082.58,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 36946, 'cost_basis': 51.71480628714793, 'last_sale_price': 52.19}, {'sid': Equity(2 [SPY]), 'amount': 5796, 'cost_basis': 398.61103119174294, 'last_sale_price': 447.88}, {'sid': Equity(3 [VNQ]), 'amount': 25213, 'cost_basis': 91.75130364248407, 'last_sale_price': 107.27}, {'sid': Equity(1 [LQD]), 'amount': 17575, 'cost_basis': 133.7493796598738, 'last_sale_price': 135.85}, {'sid': Equity(0 [DBC]), 'amount': 118355, 'cost_basis': 16.9801028164786, 'last_sale_price': 19.82}]",11897684.32,-759.3837000002532,11961323.1963,0.0,3.733901483772506,0.19613231963,0.0,189,2.4688760332616653,-0.03380286116487888,2021-09,0.0,0.0,1.0014408142947098,,,0.09873159901399149,[0.16323075 0.21697646 0.22641246 0.19979746 0.19358287]
2021-09-16 20:00:00+00:00,2021-09-16 13:31:00+00:00,2021-09-16 20:00:00+00:00,1.0000637087310338,11920376.8,1.0000637087310338,0,[],5,11920376.8,11962082.58,0.0,0.0,-41705.77999999933,-0.0034867195974521703,[],11920376.8,-759.3837000002532,11920376.8,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 36946, 'cost_basis': 51.71480628714793, 'last_sale_price': 51.65}, {'sid': Equity(2 [SPY]), 'amount': 5796, 'cost_basis': 398.61103119174294, 'last_sale_price': 447.17}, {'sid': Equity(3 [VNQ]), 'amount': 25213, 'cost_basis': 91.75130364248407, 'last_sale_price': 107.36}, {'sid': Equity(1 [LQD]), 'amount': 17575, 'cost_basis': 133.7493796598738, 'last_sale_price': 135.66}, {'sid': Equity(0 [DBC]), 'amount': 118355, 'cost_basis': 16.9801028164786, 'last_sale_price': 19.68}]",11962082.58,-759.3837000002532,11919617.4163,0.0,3.6461090063684853,0.19196174163000013,0.0,190,2.4121708885409334,-0.03380286116487888,2021-09,0.0,0.0,1.0014408142947098,,,0.09860356978706175,[0.16323075 0.21697646 0.22641246 0.19979746 0.19358287]
2021-09-17 20:00:00+00:00,2021-09-17 13:31:00+00:00,2021-09-17 20:00:00+00:00,1.000064189336654,11831130.9,1.000064189336654,0,[],5,11831130.9,11920376.8,0.0,0.0,-89245.90000000037,-0.007487312460042417,[],11831130.9,-759.3837000002532,11831130.9,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 36946, 'cost_basis': 51.71480628714793, 'last_sale_price': 51.45}, {'sid': Equity(2 [SPY]), 'amount': 5796, 'cost_basis': 398.61103119174294, 'last_sale_price': 441.40000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 25213, 'cost_basis': 91.75130364248407, 'last_sale_price': 106.4}, {'sid': Equity(1 [LQD]), 'amount': 17575, 'cost_basis': 133.7493796598738, 'last_sale_price': 135.36}, {'sid': Equity(0 [DBC]), 'amount': 118355, 'cost_basis': 16.9801028164786, 'last_sale_price': 19.52}]",11920376.8,-759.3837000002532,11830371.5163,0.0,3.454669886692889,0.18303715163,0.0,191,2.2943346481796314,-0.03380286116487888,2021-09,0.0,0.0,1.0014408142947098,,,0.09881942523274974,[0.16323075 0.21697646 0.22641246 0.19979746 0.19358287]
2021-09-20 20:00:00+00:00,2021-09-20 13:31:00+00:00,2021-09-20 20:00:00+00:00,1.0000650003413782,11683524.18,1.0000650003413782,0,"[{'id': 'cf88108421e748e1ac2fbb6b1d560c5b', 'dt': Timestamp('2021-09-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-20 20:00:00+0000', tz='UTC'), 'amount': -379, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '3a35b27d589a4f73816180530a10f7e7', 'dt': Timestamp('2021-09-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-20 20:00:00+0000', tz='UTC'), 'amount': -291, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f091ddb251c1482397550bad35ca43be', 'dt': Timestamp('2021-09-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-20 20:00:00+0000', tz='UTC'), 'amount': -1875, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4dac0894d80e4c238479904b9a4729a1', 'dt': Timestamp('2021-09-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-20 20:00:00+0000', tz='UTC'), 'amount': 1016, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '384d752443744e4a836ac41f4d209563', 'dt': Timestamp('2021-09-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-20 20:00:00+0000', tz='UTC'), 'amount': 10615, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",5,11683524.18,11831130.9,0.0,0.0,-147606.72000000067,-0.012476930229674221,[],11683524.18,-759.3837000002532,11683524.18,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 36946, 'cost_basis': 51.71480628714793, 'last_sale_price': 49.59}, {'sid': Equity(2 [SPY]), 'amount': 5796, 'cost_basis': 398.61103119174294, 'last_sale_price': 434.04}, {'sid': Equity(3 [VNQ]), 'amount': 25213, 'cost_basis': 91.75130364248407, 'last_sale_price': 105.75}, {'sid': Equity(1 [LQD]), 'amount': 17575, 'cost_basis': 133.7493796598738, 'last_sale_price': 135.78}, {'sid': Equity(0 [DBC]), 'amount': 118355, 'cost_basis': 16.9801028164786, 'last_sale_price': 19.29}]",11831130.9,-759.3837000002532,11682764.7963,0.0,3.1219139081214275,0.16827647963000003,0.0,192,2.097033981633785,-0.03380286116487888,2021-09,0.0,0.0,1.0014408142947098,,,0.09974468875288492,[0.15521565 0.20451734 0.21124205 0.2160756  0.21294937]
2021-09-21 20:00:00+00:00,2021-09-21 13:31:00+00:00,2021-09-21 20:00:00+00:00,1.0000438548784034,11698788.65,1.0000438548784034,0,"[{'id': 'cf88108421e748e1ac2fbb6b1d560c5b', 'dt': Timestamp('2021-09-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-20 20:00:00+0000', tz='UTC'), 'amount': -379, 'filled': -379, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '3a35b27d589a4f73816180530a10f7e7', 'dt': Timestamp('2021-09-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-20 20:00:00+0000', tz='UTC'), 'amount': -291, 'filled': -291, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f091ddb251c1482397550bad35ca43be', 'dt': Timestamp('2021-09-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-20 20:00:00+0000', tz='UTC'), 'amount': -1875, 'filled': -1875, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '4dac0894d80e4c238479904b9a4729a1', 'dt': Timestamp('2021-09-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-20 20:00:00+0000', tz='UTC'), 'amount': 1016, 'filled': 1016, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '384d752443744e4a836ac41f4d209563', 'dt': Timestamp('2021-09-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-20 20:00:00+0000', tz='UTC'), 'amount': 10615, 'filled': 10615, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",5,11698788.65,11683524.18,0.0,246.35724500007927,15510.82724500075,0.0013276675098272683,"[{'amount': -379, 'dt': Timestamp('2021-09-21 20:00:00+0000', tz='UTC'), 'price': 49.965005000000005, 'order_id': 'cf88108421e748e1ac2fbb6b1d560c5b', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -291, 'dt': Timestamp('2021-09-21 20:00:00+0000', tz='UTC'), 'price': 433.413185, 'order_id': '3a35b27d589a4f73816180530a10f7e7', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -1875, 'dt': Timestamp('2021-09-21 20:00:00+0000', tz='UTC'), 'price': 105.7471, 'order_id': 'f091ddb251c1482397550bad35ca43be', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 1016, 'dt': Timestamp('2021-09-21 20:00:00+0000', tz='UTC'), 'price': 135.837885, 'order_id': '4dac0894d80e4c238479904b9a4729a1', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 10615, 'dt': Timestamp('2021-09-21 20:00:00+0000', tz='UTC'), 'price': 19.319654999999997, 'order_id': '384d752443744e4a836ac41f4d209563', 'sid': Equity(0 [DBC]), 'commission': None}]",11698788.65,-759.3837000002532,11698788.65,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 36567, 'cost_basis': 51.71480628714793, 'last_sale_price': 49.99}, {'sid': Equity(2 [SPY]), 'amount': 5505, 'cost_basis': 398.61103119174294, 'last_sale_price': 433.63}, {'sid': Equity(3 [VNQ]), 'amount': 23338, 'cost_basis': 91.75130364248407, 'last_sale_price': 105.8}, {'sid': Equity(1 [LQD]), 'amount': 18591, 'cost_basis': 133.86351668453995, 'last_sale_price': 135.77}, {'sid': Equity(0 [DBC]), 'amount': 128970, 'cost_basis': 17.17266191105935, 'last_sale_price': 19.31}]",11683524.18,-513.0264550002466,11698275.623545,0.0,3.139756518281699,0.16982756235450025,0.0,193,2.1090132717847587,-0.03380286116487888,2021-09,0.0,0.0,1.0014408142947098,,,0.09948622294554513,[0.15521565 0.20451734 0.21124205 0.2160756  0.21294937]
2021-09-22 20:00:00+00:00,2021-09-22 13:31:00+00:00,2021-09-22 20:00:00+00:00,1.000043449694809,11807879.16,1.000043449694809,0,[],5,11807879.16,11698788.65,0.0,0.0,109090.50999999978,0.009325349607974154,[],11807879.16,-513.0264550002466,11807879.16,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 36567, 'cost_basis': 51.71480628714793, 'last_sale_price': 50.71}, {'sid': Equity(2 [SPY]), 'amount': 5505, 'cost_basis': 398.61103119174294, 'last_sale_price': 437.86}, {'sid': Equity(3 [VNQ]), 'amount': 23338, 'cost_basis': 91.75130364248407, 'last_sale_price': 106.83}, {'sid': Equity(1 [LQD]), 'amount': 18591, 'cost_basis': 133.86351668453995, 'last_sale_price': 136.15}, {'sid': Equity(0 [DBC]), 'amount': 128970, 'cost_basis': 17.17266191105935, 'last_sale_price': 19.53}]",11698788.65,-513.0264550002466,11807366.133545,0.0,3.3133894444425915,0.1807366133545001,0.0,194,2.215160473191531,-0.03380286116487888,2021-09,0.0,0.0,1.0014408142947098,,,0.09969912928825378,[0.15521565 0.20451734 0.21124205 0.2160756  0.21294937]
2021-09-23 20:00:00+00:00,2021-09-23 13:31:00+00:00,2021-09-23 20:00:00+00:00,1.00004325051068,11862256.319999998,1.00004325051068,0,[],5,11862256.319999998,11807879.16,0.0,0.0,54377.15999999829,0.0046053590093655394,[],11862256.319999998,-513.0264550002466,11862256.319999998,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 36567, 'cost_basis': 51.71480628714793, 'last_sale_price': 50.95}, {'sid': Equity(2 [SPY]), 'amount': 5505, 'cost_basis': 398.61103119174294, 'last_sale_price': 443.18}, {'sid': Equity(3 [VNQ]), 'amount': 23338, 'cost_basis': 91.75130364248407, 'last_sale_price': 106.62}, {'sid': Equity(1 [LQD]), 'amount': 18591, 'cost_basis': 133.86351668453995, 'last_sale_price': 135.21}, {'sid': Equity(0 [DBC]), 'amount': 128970, 'cost_basis': 17.17266191105935, 'last_sale_price': 19.830000000000002}]",11807879.16,-513.0264550002466,11861743.293544998,0.0,3.3944030070729947,0.18617432935449996,0.0,195,2.2672929496933443,-0.03380286116487888,2021-09,0.0,0.0,1.0014408142947098,,,0.0995321532736086,[0.15521565 0.20451734 0.21124205 0.2160756  0.21294937]
