,period_open,period_close,ending_exposure,starting_value,short_exposure,short_value,shorts_count,ending_value,starting_exposure,returns,positions,long_exposure,orders,portfolio_value,longs_count,ending_cash,transactions,capital_used,net_leverage,long_value,gross_leverage,pnl,starting_cash,period_label,alpha,beta,max_drawdown,trading_days,sharpe,treasury_period_return,sortino,algorithm_period_return,max_leverage,benchmark_period_return,benchmark_volatility,algo_volatility,excess_return,weights
2021-11-30 21:00:00+00:00,2021-11-30 14:31:00+00:00,2021-11-30 21:00:00+00:00,10569496.770000001,10650765.22,-1486472.6099999999,-1486472.6099999999,1,10569496.770000001,10650765.22,-0.006493852184535687,"[{'sid': Equity(4 [VWO]), 'amount': -30219, 'cost_basis': 50.55471, 'last_sale_price': 49.19}, {'sid': Equity(2 [SPY]), 'amount': 2137, 'cost_basis': 468.424095, 'last_sale_price': 455.56}, {'sid': Equity(3 [VNQ]), 'amount': 13777, 'cost_basis': 106.79337000000001, 'last_sale_price': 106.74000000000001}, {'sid': Equity(1 [LQD]), 'amount': 54532, 'cost_basis': 133.85914857805506, 'last_sale_price': 133.06}, {'sid': Equity(0 [DBC]), 'amount': 120937, 'cost_basis': 19.48974, 'last_sale_price': 19.48}]",12055969.38,"[{'id': '436b9301b12c4ad89c78d2ff48c6766f', 'dt': Timestamp('2021-11-30 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-29 21:00:00+0000', tz='UTC'), 'amount': 47659, 'filled': 47659, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '2d4f00bff81147e2bbc63c593bceb498', 'dt': Timestamp('2021-11-30 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-29 21:00:00+0000', tz='UTC'), 'amount': -16606, 'filled': -16606, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'a82cddea0c47445896667591efafb520', 'dt': Timestamp('2021-11-30 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-29 21:00:00+0000', tz='UTC'), 'amount': 54550, 'filled': 54550, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0e02a8bfd3964102a9b2537c04116df1', 'dt': Timestamp('2021-11-30 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-29 21:00:00+0000', tz='UTC'), 'amount': -25112, 'filled': -25112, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '5165fe22c19047d8baf72d6605d19b50', 'dt': Timestamp('2021-11-30 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-29 21:00:00+0000', tz='UTC'), 'amount': 139453, 'filled': 139453, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",10600651.244940007,4,31154.474940006156,"[{'amount': 47659, 'dt': Timestamp('2021-11-30 21:00:00+0000', tz='UTC'), 'price': 49.214594999999996, 'order_id': '436b9301b12c4ad89c78d2ff48c6766f', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -16606, 'dt': Timestamp('2021-11-30 21:00:00+0000', tz='UTC'), 'price': 455.33222, 'order_id': '2d4f00bff81147e2bbc63c593bceb498', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 54550, 'dt': Timestamp('2021-11-30 21:00:00+0000', tz='UTC'), 'price': 106.79337000000001, 'order_id': 'a82cddea0c47445896667591efafb520', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -25112, 'dt': Timestamp('2021-11-30 21:00:00+0000', tz='UTC'), 'price': 132.99347, 'order_id': '0e02a8bfd3964102a9b2537c04116df1', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 139453, 'dt': Timestamp('2021-11-30 21:00:00+0000', tz='UTC'), 'price': 19.48974, 'order_id': '5165fe22c19047d8baf72d6605d19b50', 'sid': Equity(0 [DBC]), 'commission': None}]",11979.435134999454,0.9970610791525779,12055969.38,1.2775103790405513,-69289.0148649998,19175.039805007138,2021-11,,,-0.05852066714428233,242,0.6611274943688956,0.0,0.9636076319833168,0.06006512449399959,3.460505740898915,0.0,0.0,0.0993160349334596,0.0,"[-0.13908357918262482, 0.09301843494176865, 0.14048515260219574, 0.6785523891448975, 0.22702766954898834]"
2021-12-01 21:00:00+00:00,2021-12-01 14:31:00+00:00,2021-12-01 21:00:00+00:00,10502786.27,10569496.770000001,-1485566.04,-1485566.04,1,10502786.27,10569496.770000001,-0.006293056762134763,"[{'sid': Equity(4 [VWO]), 'amount': -30219, 'cost_basis': 50.55471, 'last_sale_price': 49.160000000000004}, {'sid': Equity(2 [SPY]), 'amount': 2137, 'cost_basis': 468.424095, 'last_sale_price': 450.5}, {'sid': Equity(3 [VNQ]), 'amount': 13777, 'cost_basis': 106.79337000000001, 'last_sale_price': 104.98}, {'sid': Equity(1 [LQD]), 'amount': 54532, 'cost_basis': 133.85914857805506, 'last_sale_price': 132.84}, {'sid': Equity(0 [DBC]), 'amount': 120937, 'cost_basis': 19.48974, 'last_sale_price': 19.31}]",11988352.309999999,[],10533940.744940005,4,31154.474940006156,[],0.0,0.9970424672309866,11988352.309999999,1.2790957037110937,-66710.50000000186,31154.474940006156,2021-12,,,-0.05852066714428233,243,0.5925824534531137,0.0,0.8618314758091306,0.053394074493999355,3.460505740898915,0.0,0.0,0.09933507138691867,0.0,"[-0.13908357918262482, 0.09301843494176865, 0.14048515260219574, 0.6785523891448975, 0.22702766954898834]"
2021-12-02 21:00:00+00:00,2021-12-02 14:31:00+00:00,2021-12-02 21:00:00+00:00,10580866.31,10502786.27,-1503093.06,-1503093.06,1,10580866.31,10502786.27,0.007412234593925149,"[{'sid': Equity(4 [VWO]), 'amount': -30219, 'cost_basis': 50.55471, 'last_sale_price': 49.74}, {'sid': Equity(2 [SPY]), 'amount': 2137, 'cost_basis': 468.424095, 'last_sale_price': 457.40000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 13777, 'cost_basis': 106.79337000000001, 'last_sale_price': 108.13}, {'sid': Equity(1 [LQD]), 'amount': 54532, 'cost_basis': 133.85914857805506, 'last_sale_price': 133.15}, {'sid': Equity(0 [DBC]), 'amount': 120937, 'cost_basis': 19.48974, 'last_sale_price': 19.48}]",12083959.370000001,[],10612020.784940006,4,31154.474940006156,[],0.0,0.9970642278627819,12083959.370000001,1.2803454408308355,78080.04000000097,31154.474940006156,2021-12,,,-0.05852066714428233,244,0.6667927327575195,0.0,0.9723746941947607,0.0612020784939995,3.460505740898915,0.0,0.0,0.09939855210584476,0.0,"[-0.13908357918262482, 0.09301843494176865, 0.14048515260219574, 0.6785523891448975, 0.22702766954898834]"
2021-12-03 21:00:00+00:00,2021-12-03 14:31:00+00:00,2021-12-03 21:00:00+00:00,10651201.7,10580866.31,-1482241.9500000002,-1482241.9500000002,1,10651201.7,10580866.31,0.0066278978740612615,"[{'sid': Equity(4 [VWO]), 'amount': -30219, 'cost_basis': 50.55471, 'last_sale_price': 49.050000000000004}, {'sid': Equity(2 [SPY]), 'amount': 2137, 'cost_basis': 468.424095, 'last_sale_price': 453.42}, {'sid': Equity(3 [VNQ]), 'amount': 13777, 'cost_basis': 106.79337000000001, 'last_sale_price': 107.77}, {'sid': Equity(1 [LQD]), 'amount': 54532, 'cost_basis': 133.85914857805506, 'last_sale_price': 134.26}, {'sid': Equity(0 [DBC]), 'amount': 120937, 'cost_basis': 19.48974, 'last_sale_price': 19.5}]",12133443.649999999,[],10682356.174940005,4,31154.474940006156,[],0.0,0.997083557744209,12133443.649999999,1.2745957330969135,70335.38999999873,31154.474940006156,2021-12,,,-0.05852066714428233,245,0.7326126541965546,0.0,1.0706097792742977,0.06823561749399931,3.460505740898915,0.0,0.0,0.09940447351228815,0.0,"[-0.13908357918262482, 0.09301843494176865, 0.14048515260219574, 0.6785523891448975, 0.22702766954898834]"
2021-12-06 21:00:00+00:00,2021-12-06 14:31:00+00:00,2021-12-06 21:00:00+00:00,10683082.660000002,10651201.7,-1491912.03,-1491912.03,1,10683082.660000002,10651201.7,0.0029844501978686377,"[{'sid': Equity(4 [VWO]), 'amount': -30219, 'cost_basis': 50.55471, 'last_sale_price': 49.370000000000005}, {'sid': Equity(2 [SPY]), 'amount': 2137, 'cost_basis': 468.424095, 'last_sale_price': 458.79}, {'sid': Equity(3 [VNQ]), 'amount': 13777, 'cost_basis': 106.79337000000001, 'last_sale_price': 109.66}, {'sid': Equity(1 [LQD]), 'amount': 54532, 'cost_basis': 133.85914857805506, 'last_sale_price': 133.58}, {'sid': Equity(0 [DBC]), 'amount': 120937, 'cost_basis': 19.48974, 'last_sale_price': 19.84}]",12174994.690000001,"[{'id': 'f0ac34f31fb84d819962f7297dfc88bc', 'dt': Timestamp('2021-12-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-12-06 21:00:00+0000', tz='UTC'), 'amount': -3928, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f6a3d5934e7e485583d6bbfee142076d', 'dt': Timestamp('2021-12-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-12-06 21:00:00+0000', tz='UTC'), 'amount': 3247, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7067c18bee7a419996348316568d72d5', 'dt': Timestamp('2021-12-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-12-06 21:00:00+0000', tz='UTC'), 'amount': 70892, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '9d61436c3e05413fb98d5686ac29cd18', 'dt': Timestamp('2021-12-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-12-06 21:00:00+0000', tz='UTC'), 'amount': -54735, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '9697a7b7d6774629acc61700e8811c4f', 'dt': Timestamp('2021-12-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-12-06 21:00:00+0000', tz='UTC'), 'amount': -87061, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",10714237.134940008,4,31154.474940006156,[],0.0,0.9970922358215866,12174994.690000001,1.2755837441222104,31880.960000002757,31154.474940006156,2021-12,,,-0.05852066714428233,246,0.7616587432001561,0.0,1.1134680800861632,0.07142371349399967,3.460505740898915,0.0,0.0,0.09923890592118852,0.0,"[-0.1573486030101776, 0.23056745529174805, 0.8665859699249268, -0.002532889135181904, 0.06272811442613602]"
2021-12-07 21:00:00+00:00,2021-12-07 14:31:00+00:00,2021-12-07 21:00:00+00:00,10884509.57,10683082.660000002,-1737552.1500000001,-1737552.1500000001,2,10884509.57,10683082.660000002,0.0047140445011515375,"[{'sid': Equity(4 [VWO]), 'amount': -34147, 'cost_basis': 50.49837246990951, 'last_sale_price': 50.09}, {'sid': Equity(2 [SPY]), 'amount': 5384, 'cost_basis': 468.47839962760037, 'last_sale_price': 468.28000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 84669, 'cost_basis': 110.56303194238743, 'last_sale_price': 111.24000000000001}, {'sid': Equity(1 [LQD]), 'amount': -203, 'cost_basis': 133.57318, 'last_sale_price': 133.64000000000001}, {'sid': Equity(0 [DBC]), 'amount': 33876, 'cost_basis': 19.48974, 'last_sale_price': 20.14}]",12622061.72,"[{'id': 'f0ac34f31fb84d819962f7297dfc88bc', 'dt': Timestamp('2021-12-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-12-06 21:00:00+0000', tz='UTC'), 'amount': -3928, 'filled': -3928, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f6a3d5934e7e485583d6bbfee142076d', 'dt': Timestamp('2021-12-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-12-06 21:00:00+0000', tz='UTC'), 'amount': 3247, 'filled': 3247, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7067c18bee7a419996348316568d72d5', 'dt': Timestamp('2021-12-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-12-06 21:00:00+0000', tz='UTC'), 'amount': 70892, 'filled': 70892, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9d61436c3e05413fb98d5686ac29cd18', 'dt': Timestamp('2021-12-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-12-06 21:00:00+0000', tz='UTC'), 'amount': -54735, 'filled': -54735, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9697a7b7d6774629acc61700e8811c4f', 'dt': Timestamp('2021-12-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-12-06 21:00:00+0000', tz='UTC'), 'amount': -87061, 'filled': -87061, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",10764744.525590006,3,-119765.04440999334,"[{'amount': -3928, 'dt': Timestamp('2021-12-07 21:00:00+0000', tz='UTC'), 'price': 50.064955000000005, 'order_id': 'f0ac34f31fb84d819962f7297dfc88bc', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 3247, 'dt': Timestamp('2021-12-07 21:00:00+0000', tz='UTC'), 'price': 468.51414000000005, 'order_id': 'f6a3d5934e7e485583d6bbfee142076d', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 70892, 'dt': Timestamp('2021-12-07 21:00:00+0000', tz='UTC'), 'price': 111.29562000000001, 'order_id': '7067c18bee7a419996348316568d72d5', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -54735, 'dt': Timestamp('2021-12-07 21:00:00+0000', tz='UTC'), 'price': 133.57318, 'order_id': '9d61436c3e05413fb98d5686ac29cd18', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -87061, 'dt': Timestamp('2021-12-07 21:00:00+0000', tz='UTC'), 'price': 20.12993, 'order_id': '9697a7b7d6774629acc61700e8811c4f', 'sid': Equity(0 [DBC]), 'commission': None}]",-150919.5193500016,1.0111256745689865,12622061.72,1.3339484124183583,50507.39064999856,31154.474940006156,2021-12,,,-0.05852066714428233,247,0.8078657605126704,0.0,1.1822044884074812,0.07647445255899932,3.460505740898915,0.0,0.0,0.09913730455456976,0.0,"[-0.1573486030101776, 0.23056745529174805, 0.8665859699249268, -0.002532889135181904, 0.06272811442613602]"
2021-12-08 21:00:00+00:00,2021-12-08 14:31:00+00:00,2021-12-08 21:00:00+00:00,10958004.02,10884509.57,-1747615.58,-1747615.58,2,10958004.02,10884509.57,0.00682732876988279,"[{'sid': Equity(4 [VWO]), 'amount': -34147, 'cost_basis': 50.49837246990951, 'last_sale_price': 50.39}, {'sid': Equity(2 [SPY]), 'amount': 5384, 'cost_basis': 468.47839962760037, 'last_sale_price': 469.52}, {'sid': Equity(3 [VNQ]), 'amount': 84669, 'cost_basis': 110.56303194238743, 'last_sale_price': 112.04}, {'sid': Equity(1 [LQD]), 'amount': -203, 'cost_basis': 133.57318, 'last_sale_price': 132.75}, {'sid': Equity(0 [DBC]), 'amount': 33876, 'cost_basis': 19.48974, 'last_sale_price': 20.41}]",12705619.6,[],10838238.975590006,3,-119765.04440999334,[],0.0,1.0110502310089056,12705619.6,1.3335409204901023,73494.44999999925,-119765.04440999334,2021-12,,,-0.05852066714428233,248,0.8744410852833713,0.0,1.2824294660045783,0.0838238975589991,3.460505740898915,0.0,0.0,0.09915377982791117,0.0,"[-0.1573486030101776, 0.23056745529174805, 0.8665859699249268, -0.002532889135181904, 0.06272811442613602]"
2021-12-09 21:00:00+00:00,2021-12-09 14:31:00+00:00,2021-12-09 21:00:00+00:00,10801830.48,10958004.02,-1739056.5,-1739056.5,2,10801830.48,10958004.02,-0.014409494047117444,"[{'sid': Equity(4 [VWO]), 'amount': -34147, 'cost_basis': 50.49837246990951, 'last_sale_price': 50.14}, {'sid': Equity(2 [SPY]), 'amount': 5384, 'cost_basis': 468.47839962760037, 'last_sale_price': 466.35}, {'sid': Equity(3 [VNQ]), 'amount': 84669, 'cost_basis': 110.56303194238743, 'last_sale_price': 110.42}, {'sid': Equity(1 [LQD]), 'amount': -203, 'cost_basis': 133.57318, 'last_sale_price': 132.64000000000001}, {'sid': Equity(0 [DBC]), 'amount': 33876, 'cost_basis': 19.48974, 'last_sale_price': 20.1}]",12540886.98,[],10682065.435590006,3,-119765.04440999334,[],0.0,1.0112117871896726,12540886.98,1.336814829126842,-156173.5399999991,-119765.04440999334,2021-12,,,-0.05852066714428233,249,0.7172937579416345,0.0,1.0399900855233764,0.06820654355899913,3.460505740898915,0.0,0.0,0.1000605766409497,0.0,"[-0.1573486030101776, 0.23056745529174805, 0.8665859699249268, -0.002532889135181904, 0.06272811442613602]"
2021-12-10 21:00:00+00:00,2021-12-10 14:31:00+00:00,2021-12-10 21:00:00+00:00,10858941.500000002,10801830.48,-1742160.1800000002,-1742160.1800000002,2,10858941.500000002,10801830.48,0.005346439819561732,"[{'sid': Equity(4 [VWO]), 'amount': -34147, 'cost_basis': 50.49837246990951, 'last_sale_price': 50.230000000000004}, {'sid': Equity(2 [SPY]), 'amount': 5384, 'cost_basis': 468.47839962760037, 'last_sale_price': 470.74}, {'sid': Equity(3 [VNQ]), 'amount': 84669, 'cost_basis': 110.56303194238743, 'last_sale_price': 110.76}, {'sid': Equity(1 [LQD]), 'amount': -203, 'cost_basis': 133.57318, 'last_sale_price': 132.79}, {'sid': Equity(0 [DBC]), 'amount': 33876, 'cost_basis': 19.48974, 'last_sale_price': 20.330000000000002}]",12601101.680000002,[],10739176.455590008,3,-119765.04440999334,[],0.0,1.0111521628222855,12601101.680000002,1.3356016561711281,57111.020000001416,-119765.04440999334,2021-12,,,-0.05852066714428233,250,0.7688365574088081,0.0,1.1161544800018954,0.07391764555899938,3.460505740898915,0.0,0.0,0.09998867292372181,0.0,"[-0.1573486030101776, 0.23056745529174805, 0.8665859699249268, -0.002532889135181904, 0.06272811442613602]"
2021-12-13 21:00:00+00:00,2021-12-13 14:31:00+00:00,2021-12-13 21:00:00+00:00,10947329.77,10858941.500000002,-1715988.79,-1715988.79,2,10947329.77,10858941.500000002,0.008230451409892758,"[{'sid': Equity(4 [VWO]), 'amount': -34147, 'cost_basis': 50.49837246990951, 'last_sale_price': 49.46}, {'sid': Equity(2 [SPY]), 'amount': 5384, 'cost_basis': 468.47839962760037, 'last_sale_price': 466.57}, {'sid': Equity(3 [VNQ]), 'amount': 84669, 'cost_basis': 110.56303194238743, 'last_sale_price': 111.8}, {'sid': Equity(1 [LQD]), 'amount': -203, 'cost_basis': 133.57318, 'last_sale_price': 133.39000000000001}, {'sid': Equity(0 [DBC]), 'amount': 33876, 'cost_basis': 19.48974, 'last_sale_price': 20.23}]",12663318.559999999,"[{'id': '1690f8cad5c446ac88647b99f8e0a55b', 'dt': Timestamp('2021-12-13 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-12-13 21:00:00+0000', tz='UTC'), 'amount': 26223, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1998cebbadf142838357e2b3e8ec77cf', 'dt': Timestamp('2021-12-13 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-12-13 21:00:00+0000', tz='UTC'), 'amount': -5065, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '17be5fd8be784fc39ade78035c4e8941', 'dt': Timestamp('2021-12-13 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-12-13 21:00:00+0000', tz='UTC'), 'amount': -78298, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7676607fb4a94cb0a4409e6dbcb77006', 'dt': Timestamp('2021-12-13 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-12-13 21:00:00+0000', tz='UTC'), 'amount': 81375, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '3120e475bbae4c5e8657880b0ca88a69', 'dt': Timestamp('2021-12-13 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-12-13 21:00:00+0000', tz='UTC'), 'amount': -57063, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",10827564.725590006,3,-119765.04440999334,[],0.0,1.0110611247723083,12663318.559999999,1.3280278358452808,88388.26999999769,-119765.04440999334,2021-12,,,-0.05852066714428233,251,0.8474380185586706,0.0,1.2341433328728357,0.0827564725589991,3.460505740898915,0.0,0.0,0.10010397524796957,0.0,"[-0.036196269094944, 0.013738386332988739, 0.06578145921230316, 1.0000003576278687, -0.04332389682531357]"
2021-12-14 21:00:00+00:00,2021-12-14 14:31:00+00:00,2021-12-14 21:00:00+00:00,10773860.239999998,10947329.77,-855948.75,-855948.75,2,10773860.239999998,10947329.77,-0.014102465367315409,"[{'sid': Equity(4 [VWO]), 'amount': -7924, 'cost_basis': 50.49837246990951, 'last_sale_price': 49.35}, {'sid': Equity(2 [SPY]), 'amount': 319, 'cost_basis': 468.47839962760037, 'last_sale_price': 463.36}, {'sid': Equity(3 [VNQ]), 'amount': 6371, 'cost_basis': 110.56303194238743, 'last_sale_price': 110.37}, {'sid': Equity(1 [LQD]), 'amount': 81172, 'cost_basis': 132.856395, 'last_sale_price': 132.79}, {'sid': Equity(0 [DBC]), 'amount': -23187, 'cost_basis': 20.039975000000002, 'last_sale_price': 20.05}]",11629808.989999998,"[{'id': '1690f8cad5c446ac88647b99f8e0a55b', 'dt': Timestamp('2021-12-14 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-12-13 21:00:00+0000', tz='UTC'), 'amount': 26223, 'filled': 26223, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '1998cebbadf142838357e2b3e8ec77cf', 'dt': Timestamp('2021-12-14 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-12-13 21:00:00+0000', tz='UTC'), 'amount': -5065, 'filled': -5065, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '17be5fd8be784fc39ade78035c4e8941', 'dt': Timestamp('2021-12-14 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-12-13 21:00:00+0000', tz='UTC'), 'amount': -78298, 'filled': -78298, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7676607fb4a94cb0a4409e6dbcb77006', 'dt': Timestamp('2021-12-14 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-12-13 21:00:00+0000', tz='UTC'), 'amount': 81375, 'filled': 81375, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '3120e475bbae4c5e8657880b0ca88a69', 'dt': Timestamp('2021-12-14 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-12-13 21:00:00+0000', tz='UTC'), 'amount': -57063, 'filled': -57063, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",10674869.369035006,3,-98990.87096499279,"[{'amount': 26223, 'dt': Timestamp('2021-12-14 21:00:00+0000', tz='UTC'), 'price': 49.374675, 'order_id': '1690f8cad5c446ac88647b99f8e0a55b', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -5065, 'dt': Timestamp('2021-12-14 21:00:00+0000', tz='UTC'), 'price': 463.12832000000003, 'order_id': '1998cebbadf142838357e2b3e8ec77cf', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -78298, 'dt': Timestamp('2021-12-14 21:00:00+0000', tz='UTC'), 'price': 110.31481500000001, 'order_id': '17be5fd8be784fc39ade78035c4e8941', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 81375, 'dt': Timestamp('2021-12-14 21:00:00+0000', tz='UTC'), 'price': 132.856395, 'order_id': '7676607fb4a94cb0a4409e6dbcb77006', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -57063, 'dt': Timestamp('2021-12-14 21:00:00+0000', tz='UTC'), 'price': 20.039975000000002, 'order_id': '3120e475bbae4c5e8657880b0ca88a69', 'sid': Equity(0 [DBC]), 'commission': None}]",20774.173445001245,1.0092732629826964,11629808.989999998,1.1696403307957945,-152695.35655499995,-119765.04440999334,2021-12,,,-0.05852066714428233,252,0.6973561971632664,0.0,1.0051017656530503,0.06748693690349916,3.460505740898915,0.0,0.0,0.10094240901841788,0.0,"[-0.036196269094944, 0.013738386332988739, 0.06578145921230316, 1.0000003576278687, -0.04332389682531357]"
