,period_open,period_close,positions,net_leverage,capital_used,short_exposure,ending_cash,returns,orders,short_value,long_value,portfolio_value,starting_value,starting_exposure,ending_value,transactions,long_exposure,shorts_count,longs_count,pnl,ending_exposure,starting_cash,gross_leverage,treasury_period_return,benchmark_period_return,benchmark_volatility,trading_days,sortino,alpha,beta,algorithm_period_return,algo_volatility,excess_return,sharpe,max_leverage,max_drawdown,period_label,weights
2018-04-10 20:00:00+00:00,2018-04-10 13:31:00+00:00,2018-04-10 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': 1979, 'cost_basis': 47.003490000000006, 'last_sale_price': 46.980000000000004}, {'sid': Equity(2 [SPY]), 'amount': 4226, 'cost_basis': 265.28257499999995, 'last_sale_price': 265.15}, {'sid': Equity(3 [VNQ]), 'amount': -10387, 'cost_basis': 74.912525, 'last_sale_price': 74.95}, {'sid': Equity(1 [LQD]), 'amount': 79541, 'cost_basis': 116.95606840867887, 'last_sale_price': 117.16}, {'sid': Equity(0 [DBC]), 'amount': 2206, 'cost_basis': 16.84842, 'last_sale_price': 17.23}]",1.0011088561689867,53691.82676000334,-778505.65,-10845.920330001507,0.0012380840494665701,"[{'id': '86dbbe91961648b6a82e473d4e43e04c', 'dt': Timestamp('2018-04-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-09 20:00:00+0000', tz='UTC'), 'amount': 3364, 'filled': 3364, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0b6f03ad7caf4a33baa5f18781458090', 'dt': Timestamp('2018-04-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-09 20:00:00+0000', tz='UTC'), 'amount': 7030, 'filled': 7030, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e6a6d21ae971456398aef1ca86984e3f', 'dt': Timestamp('2018-04-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-09 20:00:00+0000', tz='UTC'), 'amount': -80894, 'filled': -80894, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'fda53991496d4022957743de18db6fb8', 'dt': Timestamp('2018-04-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-09 20:00:00+0000', tz='UTC'), 'amount': 52917, 'filled': 52917, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '8eeaab2a2c0047e7a59a43b1cd6a2918', 'dt': Timestamp('2018-04-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-09 20:00:00+0000', tz='UTC'), 'amount': -128888, 'filled': -128888, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-778505.65,10570530.260000002,9781178.68967,9833621.490000002,9833621.490000002,9792024.610000001,"[{'amount': 3364, 'dt': Timestamp('2018-04-10 20:00:00+0000', tz='UTC'), 'price': 47.003490000000006, 'order_id': '86dbbe91961648b6a82e473d4e43e04c', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 7030, 'dt': Timestamp('2018-04-10 20:00:00+0000', tz='UTC'), 'price': 265.28257499999995, 'order_id': '0b6f03ad7caf4a33baa5f18781458090', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -80894, 'dt': Timestamp('2018-04-10 20:00:00+0000', tz='UTC'), 'price': 74.912525, 'order_id': 'e6a6d21ae971456398aef1ca86984e3f', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 52917, 'dt': Timestamp('2018-04-10 20:00:00+0000', tz='UTC'), 'price': 117.21858, 'order_id': 'fda53991496d4022957743de18db6fb8', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -128888, 'dt': Timestamp('2018-04-10 20:00:00+0000', tz='UTC'), 'price': 17.221385, 'order_id': '8eeaab2a2c0047e7a59a43b1cd6a2918', 'sid': Equity(0 [DBC]), 'commission': None}]",10570530.260000002,1,4,12094.946760000661,9792024.610000001,-64537.74709000252,1.1602932806028614,0.0,0.0,0.0,78,-0.630176435415291,,,-0.02188213103299974,0.12170021312034532,0.0,-0.5266649694017884,3.99146347238051,-0.09428315723277961,2018-04,"[0.009345738217234612, 0.11291804164648056, -0.07978016138076782, 0.9536917209625244, 0.0038246423937380314]"
2018-04-11 20:00:00+00:00,2018-04-11 13:31:00+00:00,2018-04-11 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': 1979, 'cost_basis': 47.003490000000006, 'last_sale_price': 47.04}, {'sid': Equity(2 [SPY]), 'amount': 4226, 'cost_basis': 265.28257499999995, 'last_sale_price': 263.76}, {'sid': Equity(3 [VNQ]), 'amount': -10387, 'cost_basis': 74.912525, 'last_sale_price': 75.11}, {'sid': Equity(1 [LQD]), 'amount': 79541, 'cost_basis': 116.95606840867887, 'last_sale_price': 117.24000000000001}, {'sid': Equity(0 [DBC]), 'amount': 2206, 'cost_basis': 16.84842, 'last_sale_price': 17.36}]",1.0011089431572477,0.0,-780167.57,-10845.920330001507,-7.844248881905269e-05,[],-780167.57,10571424.92,9780411.429669999,9792024.610000001,9792024.610000001,9791257.35,[],10571424.92,1,4,-767.2600000016391,9791257.35,-10845.920330001507,1.1606457020369965,0.0,0.0,0.0,79,-0.628650538473463,,,-0.021958857032999934,0.1209179751103239,0.0,-0.5254316277763514,3.99146347238051,-0.09428315723277961,2018-04,"[0.009345738217234612, 0.11291804164648056, -0.07978016138076782, 0.9536917209625244, 0.0038246423937380314]"
2018-04-12 20:00:00+00:00,2018-04-12 13:31:00+00:00,2018-04-12 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': 1979, 'cost_basis': 47.003490000000006, 'last_sale_price': 47.03}, {'sid': Equity(2 [SPY]), 'amount': 4226, 'cost_basis': 265.28257499999995, 'last_sale_price': 265.93}, {'sid': Equity(3 [VNQ]), 'amount': -10387, 'cost_basis': 74.912525, 'last_sale_price': 74.27}, {'sid': Equity(1 [LQD]), 'amount': 79541, 'cost_basis': 116.95606840867887, 'last_sale_price': 116.92}, {'sid': Equity(0 [DBC]), 'amount': 2206, 'cost_basis': 16.84842, 'last_sale_price': 17.29}]",1.0011098205174318,0.0,-771442.49,-10845.920330001507,-0.0007905424077093715,[],-771442.49,10554968.01,9772679.599669999,9791257.35,9791257.35,9783525.52,[],10554968.01,1,4,-7731.8300000000745,9783525.52,-10845.920330001507,1.1589871932752678,0.0,0.0,0.0,80,-0.6494410433312133,,,-0.02273204003299989,0.12015403428175328,0.0,-0.5428878094500054,3.99146347238051,-0.09428315723277961,2018-04,"[0.009345738217234612, 0.11291804164648056, -0.07978016138076782, 0.9536917209625244, 0.0038246423937380314]"
2018-04-13 20:00:00+00:00,2018-04-13 13:31:00+00:00,2018-04-13 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': 1979, 'cost_basis': 47.003490000000006, 'last_sale_price': 46.54}, {'sid': Equity(2 [SPY]), 'amount': 4226, 'cost_basis': 265.28257499999995, 'last_sale_price': 265.15}, {'sid': Equity(3 [VNQ]), 'amount': -10387, 'cost_basis': 74.912525, 'last_sale_price': 74.66}, {'sid': Equity(1 [LQD]), 'amount': 79541, 'cost_basis': 116.95606840867887, 'last_sale_price': 116.96000000000001}, {'sid': Equity(0 [DBC]), 'amount': 2206, 'cost_basis': 16.84842, 'last_sale_price': 17.3}]",1.0011104014969967,0.0,-775493.4199999999,-10845.920330001507,-0.000523215761639162,[],-775493.4199999999,10553905.720000003,9767566.379670002,9783525.52,9783525.52,9778412.300000003,[],10553905.720000003,1,4,-5113.219999996945,9778412.300000003,-10845.920330001507,1.1598998869954715,0.0,0.0,0.0,81,-0.6616988337867961,,,-0.023243362032999593,0.11940162054282255,0.0,-0.5531971167057765,3.99146347238051,-0.09428315723277961,2018-04,"[0.009345738217234612, 0.11291804164648056, -0.07978016138076782, 0.9536917209625244, 0.0038246423937380314]"
2018-04-16 20:00:00+00:00,2018-04-16 13:31:00+00:00,2018-04-16 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': 1979, 'cost_basis': 47.003490000000006, 'last_sale_price': 46.58}, {'sid': Equity(2 [SPY]), 'amount': 4226, 'cost_basis': 265.28257499999995, 'last_sale_price': 267.33}, {'sid': Equity(3 [VNQ]), 'amount': -10387, 'cost_basis': 74.912525, 'last_sale_price': 75.12}, {'sid': Equity(1 [LQD]), 'amount': 79541, 'cost_basis': 116.95606840867887, 'last_sale_price': 116.97}, {'sid': Equity(0 [DBC]), 'amount': 2206, 'cost_basis': 16.84842, 'last_sale_price': 17.240000000000002}]",1.0011098132891567,0.0,-780271.4400000001,-10845.920330001507,0.0005300061242248244,"[{'id': '9900c397d8c94b7a83f59ac2f6f5a796', 'dt': Timestamp('2018-04-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-16 20:00:00+0000', tz='UTC'), 'amount': 645, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '63562ebd3b274d1292d9d6099038d42b', 'dt': Timestamp('2018-04-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-16 20:00:00+0000', tz='UTC'), 'amount': 14269, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd56b2dbe07be43ae979c5d6b7a1f6a42', 'dt': Timestamp('2018-04-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-16 20:00:00+0000', tz='UTC'), 'amount': 7388, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '63716b151f404942b3c437af0c528ff6', 'dt': Timestamp('2018-04-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-16 20:00:00+0000', tz='UTC'), 'amount': -32589, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'af531858cd064645ae89566b2744e76d', 'dt': Timestamp('2018-04-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-16 20:00:00+0000', tz='UTC'), 'amount': -34721, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-780271.4400000001,10563860.61,9772743.249669999,9778412.300000003,9778412.300000003,9783589.17,[],10563860.61,1,4,5176.869999997318,9783589.17,-10845.920330001507,1.1607930097194625,0.0,0.0,0.0,82,-0.6412343892922758,,,-0.022725675032999826,0.11867040927917807,0.0,-0.5360924714683991,3.99146347238051,-0.09428315723277961,2018-04,"[0.01250775158405304, 0.5059396624565125, -0.02304951101541519, 0.5619631409645081, -0.057361070066690445]"
2018-04-17 20:00:00+00:00,2018-04-17 13:31:00+00:00,2018-04-17 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': 2624, 'cost_basis': 46.91495490091464, 'last_sale_price': 46.62}, {'sid': Equity(2 [SPY]), 'amount': 18495, 'cost_basis': 269.17290848905105, 'last_sale_price': 270.19}, {'sid': Equity(3 [VNQ]), 'amount': -2999, 'cost_basis': 74.912525, 'last_sale_price': 76.0}, {'sid': Equity(1 [LQD]), 'amount': 46952, 'cost_basis': 116.95606840867887, 'last_sale_price': 116.98}, {'sid': Equity(0 [DBC]), 'amount': -32515, 'cost_basis': 17.241375, 'last_sale_price': 17.25}]",1.005216403194834,-40129.588739996776,-788807.75,-50975.50907000131,-6.0026005494373535e-05,"[{'id': '9900c397d8c94b7a83f59ac2f6f5a796', 'dt': Timestamp('2018-04-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-16 20:00:00+0000', tz='UTC'), 'amount': 645, 'filled': 645, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '63562ebd3b274d1292d9d6099038d42b', 'dt': Timestamp('2018-04-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-16 20:00:00+0000', tz='UTC'), 'amount': 14269, 'filled': 14269, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd56b2dbe07be43ae979c5d6b7a1f6a42', 'dt': Timestamp('2018-04-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-16 20:00:00+0000', tz='UTC'), 'amount': 7388, 'filled': 7388, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '63716b151f404942b3c437af0c528ff6', 'dt': Timestamp('2018-04-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-16 20:00:00+0000', tz='UTC'), 'amount': -32589, 'filled': -32589, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'af531858cd064645ae89566b2744e76d', 'dt': Timestamp('2018-04-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-16 20:00:00+0000', tz='UTC'), 'amount': -34721, 'filled': -34721, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-788807.75,10611939.89,9772156.630929999,9783589.17,9783589.17,9823132.14,"[{'amount': 645, 'dt': Timestamp('2018-04-17 20:00:00+0000', tz='UTC'), 'price': 46.64331, 'order_id': '9900c397d8c94b7a83f59ac2f6f5a796', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 14269, 'dt': Timestamp('2018-04-17 20:00:00+0000', tz='UTC'), 'price': 270.325095, 'order_id': '63562ebd3b274d1292d9d6099038d42b', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 7388, 'dt': Timestamp('2018-04-17 20:00:00+0000', tz='UTC'), 'price': 76.038, 'order_id': 'd56b2dbe07be43ae979c5d6b7a1f6a42', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -32589, 'dt': Timestamp('2018-04-17 20:00:00+0000', tz='UTC'), 'price': 116.92151, 'order_id': '63716b151f404942b3c437af0c528ff6', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -34721, 'dt': Timestamp('2018-04-17 20:00:00+0000', tz='UTC'), 'price': 17.241375, 'order_id': 'af531858cd064645ae89566b2744e76d', 'sid': Equity(0 [DBC]), 'commission': None}]",10611939.89,2,3,-586.6187399998307,9823132.14,-10845.920330001507,1.1666562531258784,0.0,0.0,0.0,83,-0.6392075798744509,,,-0.02278433690699977,0.11794506616340251,0.0,-0.5344358775097001,3.99146347238051,-0.09428315723277961,2018-04,"[0.01250775158405304, 0.5059396624565125, -0.02304951101541519, 0.5619631409645081, -0.057361070066690445]"
2018-04-18 20:00:00+00:00,2018-04-18 13:31:00+00:00,2018-04-18 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': 2624, 'cost_basis': 46.91495490091464, 'last_sale_price': 46.95}, {'sid': Equity(2 [SPY]), 'amount': 18495, 'cost_basis': 269.17290848905105, 'last_sale_price': 270.39}, {'sid': Equity(3 [VNQ]), 'amount': -2999, 'cost_basis': 74.912525, 'last_sale_price': 75.84}, {'sid': Equity(1 [LQD]), 'amount': 46952, 'cost_basis': 116.95606840867887, 'last_sale_price': 116.38}, {'sid': Equity(0 [DBC]), 'amount': -32515, 'cost_basis': 17.241375, 'last_sale_price': 17.57}]",1.005234363888509,0.0,-798732.7100000001,-50975.50907000131,-0.0034313039860486283,[],-798732.7100000001,10588333.61,9738625.390929997,9823132.14,9823132.14,9789600.899999999,[],10588333.61,2,3,-33531.240000002086,9789600.899999999,-50975.50907000131,1.1692683374601582,0.0,0.0,0.0,84,-0.7390483526501183,,,-0.026137460906999976,0.11736181347181984,0.0,-0.6184088255809576,3.99146347238051,-0.09428315723277961,2018-04,"[0.01250775158405304, 0.5059396624565125, -0.02304951101541519, 0.5619631409645081, -0.057361070066690445]"
2018-04-19 20:00:00+00:00,2018-04-19 13:31:00+00:00,2018-04-19 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': 2624, 'cost_basis': 46.91495490091464, 'last_sale_price': 46.69}, {'sid': Equity(2 [SPY]), 'amount': 18495, 'cost_basis': 269.17290848905105, 'last_sale_price': 268.89}, {'sid': Equity(3 [VNQ]), 'amount': -2999, 'cost_basis': 74.912525, 'last_sale_price': 74.74}, {'sid': Equity(1 [LQD]), 'amount': 46952, 'cost_basis': 116.95606840867887, 'last_sale_price': 115.94}, {'sid': Equity(0 [DBC]), 'amount': -32515, 'cost_basis': 17.241375, 'last_sale_price': 17.5}]",1.0052578540864758,0.0,-793157.76,-50975.50907000131,-0.004467639759562103,[],-793157.76,10539249.989999998,9695116.720929997,9789600.899999999,9789600.899999999,9746092.229999999,[],10539249.989999998,2,3,-43508.669999999925,9746092.229999999,-50975.50907000131,1.1688779079405396,0.0,0.0,0.0,85,-0.867673679485139,,,-0.030488327906999957,0.116882902734669,0.0,-0.7269580343033055,3.99146347238051,-0.09428315723277961,2018-04,"[0.01250775158405304, 0.5059396624565125, -0.02304951101541519, 0.5619631409645081, -0.057361070066690445]"
2018-04-20 20:00:00+00:00,2018-04-20 13:31:00+00:00,2018-04-20 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': 2624, 'cost_basis': 46.91495490091464, 'last_sale_price': 46.14}, {'sid': Equity(2 [SPY]), 'amount': 18495, 'cost_basis': 269.17290848905105, 'last_sale_price': 266.61}, {'sid': Equity(3 [VNQ]), 'amount': -2999, 'cost_basis': 74.912525, 'last_sale_price': 74.05}, {'sid': Equity(1 [LQD]), 'amount': 46952, 'cost_basis': 116.95606840867887, 'last_sale_price': 115.47}, {'sid': Equity(0 [DBC]), 'amount': -32515, 'cost_basis': 17.241375, 'last_sale_price': 17.47}]",1.005292042881055,0.0,-790112.9999999999,-50975.50907000131,-0.006460415258826346,[],-790112.9999999999,10473570.75,9632482.240929998,9746092.229999999,9746092.229999999,9683457.75,[],10473570.75,2,3,-62634.479999998584,9683457.75,-50975.50907000131,1.1693438376806715,0.0,0.0,0.0,86,-1.0503056407547462,,,-0.03675177590699985,0.11666513754581614,0.0,-0.8821099026461185,3.99146347238051,-0.09428315723277961,2018-04,"[0.01250775158405304, 0.5059396624565125, -0.02304951101541519, 0.5619631409645081, -0.057361070066690445]"
2018-04-23 20:00:00+00:00,2018-04-23 13:31:00+00:00,2018-04-23 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': 2624, 'cost_basis': 46.91495490091464, 'last_sale_price': 45.83}, {'sid': Equity(2 [SPY]), 'amount': 18495, 'cost_basis': 269.17290848905105, 'last_sale_price': 266.57}, {'sid': Equity(3 [VNQ]), 'amount': -2999, 'cost_basis': 74.912525, 'last_sale_price': 73.99}, {'sid': Equity(1 [LQD]), 'amount': 46952, 'cost_basis': 116.95606840867887, 'last_sale_price': 115.42}, {'sid': Equity(0 [DBC]), 'amount': -32515, 'cost_basis': 17.241375, 'last_sale_price': 17.46}]",1.0052939091489121,0.0,-789607.91,-50975.50907000131,-0.000352531145665691,"[{'id': '26fe9d59f35245a0b3d437c391f541eb', 'dt': Timestamp('2018-04-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-23 20:00:00+0000', tz='UTC'), 'amount': 43833, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '9eaa59e1e98f4399b966e9c76e023381', 'dt': Timestamp('2018-04-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-23 20:00:00+0000', tz='UTC'), 'amount': -15008, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '791d27d4f050450b930f0f671a4817f7', 'dt': Timestamp('2018-04-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-23 20:00:00+0000', tz='UTC'), 'amount': 23819, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ee692cc27db64d47b2c80824d041f250', 'dt': Timestamp('2018-04-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-23 20:00:00+0000', tz='UTC'), 'amount': -11967, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '148a8618960b4c599dd1009848664bfd', 'dt': Timestamp('2018-04-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-23 20:00:00+0000', tz='UTC'), 'amount': 89336, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-789607.91,10469669.91,9629086.490929998,9683457.75,9683457.75,9680062.0,[],10469669.91,2,3,-3395.75,9680062.0,-50975.50907000131,1.1692986484860781,0.0,0.0,0.0,87,-1.0547138781014416,,,-0.037091350906999776,0.11598490749978943,0.0,-0.8858885999891762,3.99146347238051,-0.09428315723277961,2018-04,"[0.22111399471759796, 0.09652029722929001, 0.15998564660549164, 0.4193474054336548, 0.10303264856338501]"
2018-04-24 20:00:00+00:00,2018-04-24 13:31:00+00:00,2018-04-24 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': 46457, 'cost_basis': 45.71466371892287, 'last_sale_price': 45.62}, {'sid': Equity(2 [SPY]), 'amount': 3487, 'cost_basis': 269.17290848905105, 'last_sale_price': 262.98}, {'sid': Equity(3 [VNQ]), 'amount': 20820, 'cost_basis': 74.307135, 'last_sale_price': 74.27}, {'sid': Equity(1 [LQD]), 'amount': 34985, 'cost_basis': 116.95606840867887, 'last_sale_price': 115.08}, {'sid': Equity(0 [DBC]), 'amount': 56821, 'cost_basis': 17.378685, 'last_sale_price': 17.37}]",1.0055325129790766,-1820.925554998219,0.0,-52796.43462500069,-0.008946576150930197,"[{'id': '26fe9d59f35245a0b3d437c391f541eb', 'dt': Timestamp('2018-04-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-23 20:00:00+0000', tz='UTC'), 'amount': 43833, 'filled': 43833, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9eaa59e1e98f4399b966e9c76e023381', 'dt': Timestamp('2018-04-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-23 20:00:00+0000', tz='UTC'), 'amount': -15008, 'filled': -15008, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '791d27d4f050450b930f0f671a4817f7', 'dt': Timestamp('2018-04-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-23 20:00:00+0000', tz='UTC'), 'amount': 23819, 'filled': 23819, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ee692cc27db64d47b2c80824d041f250', 'dt': Timestamp('2018-04-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-23 20:00:00+0000', tz='UTC'), 'amount': -11967, 'filled': -11967, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '148a8618960b4c599dd1009848664bfd', 'dt': Timestamp('2018-04-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-23 20:00:00+0000', tz='UTC'), 'amount': 89336, 'filled': 89336, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",0.0,9595735.57,9542939.135375,9680062.0,9680062.0,9595735.57,"[{'amount': 43833, 'dt': Timestamp('2018-04-24 20:00:00+0000', tz='UTC'), 'price': 45.64281, 'order_id': '26fe9d59f35245a0b3d437c391f541eb', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -15008, 'dt': Timestamp('2018-04-24 20:00:00+0000', tz='UTC'), 'price': 262.84851000000003, 'order_id': '9eaa59e1e98f4399b966e9c76e023381', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 23819, 'dt': Timestamp('2018-04-24 20:00:00+0000', tz='UTC'), 'price': 74.307135, 'order_id': '791d27d4f050450b930f0f671a4817f7', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -11967, 'dt': Timestamp('2018-04-24 20:00:00+0000', tz='UTC'), 'price': 115.02246, 'order_id': 'ee692cc27db64d47b2c80824d041f250', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 89336, 'dt': Timestamp('2018-04-24 20:00:00+0000', tz='UTC'), 'price': 17.378685, 'order_id': '148a8618960b4c599dd1009848664bfd', 'sid': Equity(0 [DBC]), 'commission': None}]",9595735.57,0,5,-86147.35555499792,9595735.57,-50975.50907000131,1.0055325129790766,0.0,0.0,0.0,88,-1.2974429217977481,,,-0.04570608646249963,0.11621817911087289,0.0,-1.0945089553403429,3.99146347238051,-0.09428315723277961,2018-04,"[0.22111399471759796, 0.09652029722929001, 0.15998564660549164, 0.4193474054336548, 0.10303264856338501]"
