,period_open,period_close,ending_cash,starting_exposure,ending_value,capital_used,positions,pnl,gross_leverage,orders,net_leverage,starting_cash,long_value,returns,portfolio_value,ending_exposure,shorts_count,long_exposure,transactions,starting_value,short_exposure,short_value,longs_count,alpha,beta,trading_days,benchmark_period_return,benchmark_volatility,algo_volatility,treasury_period_return,max_drawdown,period_label,sortino,max_leverage,excess_return,algorithm_period_return,sharpe,weights
2018-08-14 20:00:00+00:00,2018-08-14 13:31:00+00:00,2018-08-14 20:00:00+00:00,-376.6584700004248,9953447.7,9993508.4,308.1500150002539,"[{'sid': Equity(4 [VWO]), 'amount': 47757, 'cost_basis': 44.79641510737596, 'last_sale_price': 41.93}, {'sid': Equity(2 [SPY]), 'amount': 7057, 'cost_basis': 267.42733701942143, 'last_sale_price': 283.90000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 24397, 'cost_basis': 82.69316763091233, 'last_sale_price': 81.99}, {'sid': Equity(1 [LQD]), 'amount': 17260, 'cost_basis': 120.1554796595627, 'last_sale_price': 115.48}, {'sid': Equity(0 [DBC]), 'amount': 117437, 'cost_basis': 16.192341115386647, 'last_sale_price': 16.98}]",40368.85001500137,1.0000376917346576,"[{'id': '7824a68f4c514d74bf644101fd746959', 'dt': Timestamp('2018-08-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-13 20:00:00+0000', tz='UTC'), 'amount': 770, 'filled': 770, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9853df5b62f94fba9c05ff96b7695156', 'dt': Timestamp('2018-08-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-13 20:00:00+0000', tz='UTC'), 'amount': -40, 'filled': -40, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '3e6f729bb2ff4ab2894d6eb6c71cf0ed', 'dt': Timestamp('2018-08-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-13 20:00:00+0000', tz='UTC'), 'amount': 51, 'filled': 51, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd73bc285f2484d5f9e8cf9958380f400', 'dt': Timestamp('2018-08-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-13 20:00:00+0000', tz='UTC'), 'amount': -210, 'filled': -210, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '500bdeea036c4346b9e2a8fc9fdfd7f0', 'dt': Timestamp('2018-08-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-13 20:00:00+0000', tz='UTC'), 'amount': -71, 'filled': -71, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",1.0000376917346576,-684.8084850004307,9993508.4,0.004056044583300222,9993131.74153,9993508.4,0,9993508.4,"[{'amount': 770, 'dt': Timestamp('2018-08-14 20:00:00+0000', tz='UTC'), 'price': 41.950965, 'order_id': '7824a68f4c514d74bf644101fd746959', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -40, 'dt': Timestamp('2018-08-14 20:00:00+0000', tz='UTC'), 'price': 283.75805, 'order_id': '9853df5b62f94fba9c05ff96b7695156', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 51, 'dt': Timestamp('2018-08-14 20:00:00+0000', tz='UTC'), 'price': 82.03099499999999, 'order_id': '3e6f729bb2ff4ab2894d6eb6c71cf0ed', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -210, 'dt': Timestamp('2018-08-14 20:00:00+0000', tz='UTC'), 'price': 115.42226000000001, 'order_id': 'd73bc285f2484d5f9e8cf9958380f400', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -71, 'dt': Timestamp('2018-08-14 20:00:00+0000', tz='UTC'), 'price': 16.971510000000002, 'order_id': '500bdeea036c4346b9e2a8fc9fdfd7f0', 'sid': Equity(0 [DBC]), 'commission': None}]",9953447.7,0.0,0.0,5,,,166,0.0,0.0,0.09481256578602736,0.0,-0.0779324918685647,2018-08,0.04679345191924515,1.0002892425631584,0.0,-0.0006868258470007493,0.03628956039704821,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2018-08-15 20:00:00+00:00,2018-08-15 13:31:00+00:00,2018-08-15 20:00:00+00:00,-376.6584700004248,9993508.4,9895867.27,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 47757, 'cost_basis': 44.79641510737596, 'last_sale_price': 40.7}, {'sid': Equity(2 [SPY]), 'amount': 7057, 'cost_basis': 267.42733701942143, 'last_sale_price': 281.78000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 24397, 'cost_basis': 82.69316763091233, 'last_sale_price': 82.62}, {'sid': Equity(1 [LQD]), 'amount': 17260, 'cost_basis': 120.1554796595627, 'last_sale_price': 115.72}, {'sid': Equity(0 [DBC]), 'amount': 117437, 'cost_basis': 16.192341115386647, 'last_sale_price': 16.61}]",-97641.13000000082,1.000038063647856,[],1.000038063647856,-376.6584700004248,9895867.27,-0.009770823854369781,9895490.611529998,9895867.27,0,9895867.27,[],9993508.4,0.0,0.0,5,,,167,0.0,0.0,0.0952876350069344,0.0,-0.0779324918685647,2018-08,-0.15243802337676274,1.0002892425631584,0.0,-0.010450938847000879,-0.11883907467194506,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2018-08-16 20:00:00+00:00,2018-08-16 13:31:00+00:00,2018-08-16 20:00:00+00:00,-376.6584700004248,9895867.27,9960008.56,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 47757, 'cost_basis': 44.79641510737596, 'last_sale_price': 40.99}, {'sid': Equity(2 [SPY]), 'amount': 7057, 'cost_basis': 267.42733701942143, 'last_sale_price': 284.06}, {'sid': Equity(3 [VNQ]), 'amount': 24397, 'cost_basis': 82.69316763091233, 'last_sale_price': 83.29}, {'sid': Equity(1 [LQD]), 'amount': 17260, 'cost_basis': 120.1554796595627, 'last_sale_price': 115.87}, {'sid': Equity(0 [DBC]), 'amount': 117437, 'cost_basis': 16.192341115386647, 'last_sale_price': 16.740000000000002}]",64141.29000000097,1.0000378185131464,[],1.0000378185131464,-376.6584700004248,9960008.56,0.006481870633606057,9959631.90153,9960008.56,0,9960008.56,[],9895867.27,0.0,0.0,5,,,168,0.0,0.0,0.09533762391213899,0.0,-0.0779324918685647,2018-08,-0.020707605034701735,1.0002892425631584,0.0,-0.004036809847000833,-0.016086873423029318,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2018-08-17 20:00:00+00:00,2018-08-17 13:31:00+00:00,2018-08-17 20:00:00+00:00,-376.6584700004248,9960008.56,10012512.79,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 47757, 'cost_basis': 44.79641510737596, 'last_sale_price': 41.34}, {'sid': Equity(2 [SPY]), 'amount': 7057, 'cost_basis': 267.42733701942143, 'last_sale_price': 285.06}, {'sid': Equity(3 [VNQ]), 'amount': 24397, 'cost_basis': 82.69316763091233, 'last_sale_price': 84.06}, {'sid': Equity(1 [LQD]), 'amount': 17260, 'cost_basis': 120.1554796595627, 'last_sale_price': 115.97}, {'sid': Equity(0 [DBC]), 'amount': 117437, 'cost_basis': 16.192341115386647, 'last_sale_price': 16.81}]",52504.229999998584,1.000037620190642,[],1.000037620190642,-376.6584700004248,10012512.79,0.005271703866077004,10012136.131529998,10012512.79,0,10012512.79,[],9960008.56,0.0,0.0,5,,,169,0.0,0.0,0.0952716912062515,0.0,-0.0779324918685647,2018-08,0.08580419028747908,1.0002892425631584,0.0,0.0012136131529991712,0.06650618052986365,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2018-08-20 20:00:00+00:00,2018-08-20 13:31:00+00:00,2018-08-20 20:00:00+00:00,-376.6584700004248,10012512.79,10035578.75,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 47757, 'cost_basis': 44.79641510737596, 'last_sale_price': 41.52}, {'sid': Equity(2 [SPY]), 'amount': 7057, 'cost_basis': 267.42733701942143, 'last_sale_price': 285.67}, {'sid': Equity(3 [VNQ]), 'amount': 24397, 'cost_basis': 82.69316763091233, 'last_sale_price': 84.12}, {'sid': Equity(1 [LQD]), 'amount': 17260, 'cost_basis': 120.1554796595627, 'last_sale_price': 116.27}, {'sid': Equity(0 [DBC]), 'amount': 117437, 'cost_basis': 16.192341115386647, 'last_sale_price': 16.84}]",23065.960000000894,1.000037533720454,"[{'id': '8feab2bfc7e34908a544c19593edcd62', 'dt': Timestamp('2018-08-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-20 20:00:00+0000', tz='UTC'), 'amount': 582, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a10675a97cc54b5f8a53fea960fc6b76', 'dt': Timestamp('2018-08-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-20 20:00:00+0000', tz='UTC'), 'amount': -31, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '55641769e8074aab9dab4141d5c21143', 'dt': Timestamp('2018-08-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-20 20:00:00+0000', tz='UTC'), 'amount': -537, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '3ba1680944804b87825b6e8293c12e88', 'dt': Timestamp('2018-08-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-20 20:00:00+0000', tz='UTC'), 'amount': 1, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '72a214dbee8e4e9c8f3dc7ec099fbe2a', 'dt': Timestamp('2018-08-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-20 20:00:00+0000', tz='UTC'), 'amount': 1745, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",1.000037533720454,-376.6584700004248,10035578.75,0.0023038000779236345,10035202.091529999,10035578.75,0,10035578.75,[],10012512.79,0.0,0.0,5,,,170,0.0,0.0,0.09502990937309337,0.0,-0.0779324918685647,2018-08,0.13193459136025054,1.0002892425631584,0.0,0.003520209152999332,0.10221970822246505,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2018-08-21 20:00:00+00:00,2018-08-21 13:31:00+00:00,2018-08-21 20:00:00+00:00,-636.0963600004179,10035578.75,10048078.39,-259.43789000064135,"[{'sid': Equity(4 [VWO]), 'amount': 48339, 'cost_basis': 44.76263781942022, 'last_sale_price': 41.97}, {'sid': Equity(2 [SPY]), 'amount': 7026, 'cost_basis': 267.42733701942143, 'last_sale_price': 286.34000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 23860, 'cost_basis': 82.69316763091233, 'last_sale_price': 83.61}, {'sid': Equity(1 [LQD]), 'amount': 17261, 'cost_basis': 120.15524111662431, 'last_sale_price': 115.98}, {'sid': Equity(0 [DBC]), 'amount': 119182, 'cost_basis': 16.2023865402717, 'last_sale_price': 16.87}]",12240.202110001817,1.0000633092822442,"[{'id': '8feab2bfc7e34908a544c19593edcd62', 'dt': Timestamp('2018-08-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-20 20:00:00+0000', tz='UTC'), 'amount': 582, 'filled': 582, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'a10675a97cc54b5f8a53fea960fc6b76', 'dt': Timestamp('2018-08-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-20 20:00:00+0000', tz='UTC'), 'amount': -31, 'filled': -31, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '55641769e8074aab9dab4141d5c21143', 'dt': Timestamp('2018-08-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-20 20:00:00+0000', tz='UTC'), 'amount': -537, 'filled': -537, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '3ba1680944804b87825b6e8293c12e88', 'dt': Timestamp('2018-08-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-20 20:00:00+0000', tz='UTC'), 'amount': 1, 'filled': 1, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '72a214dbee8e4e9c8f3dc7ec099fbe2a', 'dt': Timestamp('2018-08-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-20 20:00:00+0000', tz='UTC'), 'amount': 1745, 'filled': 1745, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",1.0000633092822442,-376.6584700004248,10048078.39,0.0012197265185454054,10047442.29364,10048078.39,0,10048078.39,"[{'amount': 582, 'dt': Timestamp('2018-08-21 20:00:00+0000', tz='UTC'), 'price': 41.990985, 'order_id': '8feab2bfc7e34908a544c19593edcd62', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -31, 'dt': Timestamp('2018-08-21 20:00:00+0000', tz='UTC'), 'price': 286.19683000000003, 'order_id': 'a10675a97cc54b5f8a53fea960fc6b76', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -537, 'dt': Timestamp('2018-08-21 20:00:00+0000', tz='UTC'), 'price': 83.568195, 'order_id': '55641769e8074aab9dab4141d5c21143', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 1, 'dt': Timestamp('2018-08-21 20:00:00+0000', tz='UTC'), 'price': 116.03799000000001, 'order_id': '3ba1680944804b87825b6e8293c12e88', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 1745, 'dt': Timestamp('2018-08-21 20:00:00+0000', tz='UTC'), 'price': 16.878435, 'order_id': '72a214dbee8e4e9c8f3dc7ec099fbe2a', 'sid': Equity(0 [DBC]), 'commission': None}]",10035578.75,0.0,0.0,5,,,171,0.0,0.0,0.09476084670254303,0.0,-0.0779324918685647,2018-08,0.15603348358926517,1.0002892425631584,0.0,0.00474422936399943,0.1208791933880039,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2018-08-22 20:00:00+00:00,2018-08-22 13:31:00+00:00,2018-08-22 20:00:00+00:00,-636.0963600004179,10048078.39,10076185.59,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 48339, 'cost_basis': 44.76263781942022, 'last_sale_price': 42.22}, {'sid': Equity(2 [SPY]), 'amount': 7026, 'cost_basis': 267.42733701942143, 'last_sale_price': 286.17}, {'sid': Equity(3 [VNQ]), 'amount': 23860, 'cost_basis': 82.69316763091233, 'last_sale_price': 83.14}, {'sid': Equity(1 [LQD]), 'amount': 17261, 'cost_basis': 120.15524111662431, 'last_sale_price': 115.97}, {'sid': Equity(0 [DBC]), 'amount': 119182, 'cost_basis': 16.2023865402717, 'last_sale_price': 17.11}]",28107.199999999255,1.0000631326718608,[],1.0000631326718608,-636.0963600004179,10076185.59,0.00279744826380246,10075549.49364,10076185.59,0,10076185.59,[],10048078.39,0.0,0.0,5,,,172,0.0,0.0,0.0945420630859623,0.0,-0.0779324918685647,2018-08,0.21157274046079852,1.0002892425631584,0.0,0.007554949363999253,0.16380650688851114,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2018-08-23 20:00:00+00:00,2018-08-23 13:31:00+00:00,2018-08-23 20:00:00+00:00,-636.0963600004179,10076185.59,10033716.35,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 48339, 'cost_basis': 44.76263781942022, 'last_sale_price': 41.56}, {'sid': Equity(2 [SPY]), 'amount': 7026, 'cost_basis': 267.42733701942143, 'last_sale_price': 285.79}, {'sid': Equity(3 [VNQ]), 'amount': 23860, 'cost_basis': 82.69316763091233, 'last_sale_price': 82.93}, {'sid': Equity(1 [LQD]), 'amount': 17261, 'cost_basis': 120.15524111662431, 'last_sale_price': 116.01}, {'sid': Equity(0 [DBC]), 'amount': 119182, 'cost_basis': 16.2023865402717, 'last_sale_price': 17.080000000000002}]",-42469.24000000022,1.000063399907498,[],1.000063399907498,-636.0963600004179,10033716.35,-0.004215079289403345,10033080.25364,10033716.35,0,10033716.35,[],10076185.59,0.0,0.0,5,,,173,0.0,0.0,0.09440802748987073,0.0,-0.0779324918685647,2018-08,0.12652888169373092,1.0002892425631584,0.0,0.003308025363999212,0.09805525147430569,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2018-08-24 20:00:00+00:00,2018-08-24 13:31:00+00:00,2018-08-24 20:00:00+00:00,-636.0963600004179,10033716.35,10106926.340000002,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 48339, 'cost_basis': 44.76263781942022, 'last_sale_price': 42.18}, {'sid': Equity(2 [SPY]), 'amount': 7026, 'cost_basis': 267.42733701942143, 'last_sale_price': 287.51}, {'sid': Equity(3 [VNQ]), 'amount': 23860, 'cost_basis': 82.69316763091233, 'last_sale_price': 83.42}, {'sid': Equity(1 [LQD]), 'amount': 17261, 'cost_basis': 120.15524111662431, 'last_sale_price': 116.24000000000001}, {'sid': Equity(0 [DBC]), 'amount': 119182, 'cost_basis': 16.2023865402717, 'last_sale_price': 17.21}]",73209.99000000209,1.0000629406384207,[],1.0000629406384207,-636.0963600004179,10106926.340000002,0.007296860799398175,10106290.243640002,10106926.340000002,0,10106926.340000002,[],10033716.35,0.0,0.0,5,,,174,0.0,0.0,0.09453937768879649,0.0,-0.0779324918685647,2018-08,0.2710248803145338,1.0002892425631584,0.0,0.010629024363999262,0.2091389684313287,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2018-08-27 20:00:00+00:00,2018-08-27 13:31:00+00:00,2018-08-27 20:00:00+00:00,-636.0963600004179,10106926.340000002,10153115.21,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 48339, 'cost_basis': 44.76263781942022, 'last_sale_price': 42.87}, {'sid': Equity(2 [SPY]), 'amount': 7026, 'cost_basis': 267.42733701942143, 'last_sale_price': 289.78000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 23860, 'cost_basis': 82.69316763091233, 'last_sale_price': 83.12}, {'sid': Equity(1 [LQD]), 'amount': 17261, 'cost_basis': 120.15524111662431, 'last_sale_price': 116.06}, {'sid': Equity(0 [DBC]), 'amount': 119182, 'cost_basis': 16.2023865402717, 'last_sale_price': 17.27}]",46188.86999999918,1.0000626542889555,"[{'id': '821a05b620b04037ab3da2e2e732e270', 'dt': Timestamp('2018-08-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-27 20:00:00+0000', tz='UTC'), 'amount': -974, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '02eefa8c19024960a51759cb07249006', 'dt': Timestamp('2018-08-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-27 20:00:00+0000', tz='UTC'), 'amount': -18, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2e745edd580d474ab66a9201190cb6a4', 'dt': Timestamp('2018-08-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-27 20:00:00+0000', tz='UTC'), 'amount': 568, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '9f1dd68f405d46bc88eb82666cc7991d', 'dt': Timestamp('2018-08-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-27 20:00:00+0000', tz='UTC'), 'amount': 234, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c2e57910479d4250b0bf3e4c4d8d5944', 'dt': Timestamp('2018-08-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-27 20:00:00+0000', tz='UTC'), 'amount': -1608, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",1.0000626542889555,-636.0963600004179,10153115.21,0.004570309073506529,10152479.113640001,10153115.21,0,10153115.21,[],10106926.340000002,0.0,0.0,5,,,175,0.0,0.0,0.09442130235826147,0.0,-0.0779324918685647,2018-08,0.36072135841680225,1.0002892425631584,0.0,0.015247911363999167,0.27790477608355113,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2018-08-28 20:00:00+00:00,2018-08-28 13:31:00+00:00,2018-08-28 20:00:00+00:00,-1187.1615600004116,10153115.21,10155209.68,-551.0652000010014,"[{'sid': Equity(4 [VWO]), 'amount': 47365, 'cost_basis': 44.76263781942022, 'last_sale_price': 42.660000000000004}, {'sid': Equity(2 [SPY]), 'amount': 7008, 'cost_basis': 267.42733701942143, 'last_sale_price': 289.92}, {'sid': Equity(3 [VNQ]), 'amount': 24428, 'cost_basis': 82.73011396076502, 'last_sale_price': 84.24}, {'sid': Equity(1 [LQD]), 'amount': 17495, 'cost_basis': 120.09535435576177, 'last_sale_price': 115.62}, {'sid': Equity(0 [DBC]), 'amount': 117574, 'cost_basis': 16.2023865402717, 'last_sale_price': 17.2}]",1543.4047999978065,1.0001169153956322,"[{'id': '821a05b620b04037ab3da2e2e732e270', 'dt': Timestamp('2018-08-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-27 20:00:00+0000', tz='UTC'), 'amount': -974, 'filled': -974, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '02eefa8c19024960a51759cb07249006', 'dt': Timestamp('2018-08-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-27 20:00:00+0000', tz='UTC'), 'amount': -18, 'filled': -18, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '2e745edd580d474ab66a9201190cb6a4', 'dt': Timestamp('2018-08-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-27 20:00:00+0000', tz='UTC'), 'amount': 568, 'filled': 568, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9f1dd68f405d46bc88eb82666cc7991d', 'dt': Timestamp('2018-08-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-27 20:00:00+0000', tz='UTC'), 'amount': 234, 'filled': 234, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c2e57910479d4250b0bf3e4c4d8d5944', 'dt': Timestamp('2018-08-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-27 20:00:00+0000', tz='UTC'), 'amount': -1608, 'filled': -1608, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",1.0001169153956322,-636.0963600004179,10155209.68,0.00015202245507928147,10154022.518439999,10155209.68,0,10155209.68,"[{'amount': -974, 'dt': Timestamp('2018-08-28 20:00:00+0000', tz='UTC'), 'price': 42.638670000000005, 'order_id': '821a05b620b04037ab3da2e2e732e270', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -18, 'dt': Timestamp('2018-08-28 20:00:00+0000', tz='UTC'), 'price': 289.77504, 'order_id': '02eefa8c19024960a51759cb07249006', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 568, 'dt': Timestamp('2018-08-28 20:00:00+0000', tz='UTC'), 'price': 84.28211999999999, 'order_id': '2e745edd580d474ab66a9201190cb6a4', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 234, 'dt': Timestamp('2018-08-28 20:00:00+0000', tz='UTC'), 'price': 115.67781000000001, 'order_id': '9f1dd68f405d46bc88eb82666cc7991d', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -1608, 'dt': Timestamp('2018-08-28 20:00:00+0000', tz='UTC'), 'price': 17.191399999999998, 'order_id': 'c2e57910479d4250b0bf3e4c4d8d5944', 'sid': Equity(0 [DBC]), 'commission': None}]",10153115.21,0.0,0.0,5,,,176,0.0,0.0,0.09415115815314443,0.0,-0.0779324918685647,2018-08,0.3626959340130716,1.0002892425631584,0.0,0.015402251843998904,0.27943052712153826,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2018-08-29 20:00:00+00:00,2018-08-29 13:31:00+00:00,2018-08-29 20:00:00+00:00,-1187.1615600004116,10155209.68,10198237.98,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 47365, 'cost_basis': 44.76263781942022, 'last_sale_price': 42.9}, {'sid': Equity(2 [SPY]), 'amount': 7008, 'cost_basis': 267.42733701942143, 'last_sale_price': 291.48}, {'sid': Equity(3 [VNQ]), 'amount': 24428, 'cost_basis': 82.73011396076502, 'last_sale_price': 84.26}, {'sid': Equity(1 [LQD]), 'amount': 17495, 'cost_basis': 120.09535435576177, 'last_sale_price': 115.5}, {'sid': Equity(0 [DBC]), 'amount': 117574, 'cost_basis': 16.2023865402717, 'last_sale_price': 17.39}]",43028.300000000745,1.0001164220499767,[],1.0001164220499767,-1187.1615600004116,10198237.98,0.004237562002827877,10197050.81844,10198237.98,0,10198237.98,[],10155209.68,0.0,0.0,5,,,177,0.0,0.0,0.094012744059551,0.0,-0.0779324918685647,2018-08,0.4450796661248061,1.0002892425631584,0.0,0.019705081843998995,0.3424345329943227,"[0.2, 0.2, 0.2, 0.2, 0.2]"
