,0,1,2,3,4
0,-0.01091140510233135,0.0021221126272878976,0.0012966606659712276,0.007515294266723149,-0.026050376124354013
1,-0.027903977167069827,-0.007976317480183348,-0.018518522177805807,-0.0006526778072187822,-0.003451247741709129
2,0.010947926276622333,0.004625083153021459,0.001451386845530811,-0.00027989157689367605,0.005194758870264993
3,-0.02390382368481614,-0.0008498839515020951,0.012648209027312562,0.00018662289110249475,-0.008613215396427454
4,-0.0028413841626535596,0.003331579623682135,0.012880534164817492,-0.001306330055429683,-0.01476977175616101
5,0.013297196709815662,0.004380460685222465,0.012973695003555052,-0.003083264830593624,-0.0013227815803275034
6,0.014595558830160948,0.007597086404286246,0.0031701749691235293,-0.00103093358479589,0.02339958920846552
7,0.0003960196650496517,-0.001954752642830848,0.014157536821399974,0.0011258349817522273,-0.02286456771647094
8,-0.002638582712195303,0.00041968072031384196,-0.0003740048290651332,-0.0014056932542954037,0.008830055907631529
9,-0.005291025581380615,-0.0033562506781475987,-0.0012468638145414213,0.002909207911888423,-0.010503272083653536
10,0.0192819765489447,0.001964459458924317,0.009987553895101309,-0.0005614783049138206,0.015037600327716394
11,-0.000913238009533357,-0.003080817944557279,-0.008405442427071641,0.0006553665052357882,0.0008713965032773885
12,0.01723687207185387,0.0029498395458757987,0.004736939013158414,-0.0027133319889570684,0.031780647427383624
13,0.00911423710610304,0.008053178374705983,0.01302733339498685,0.00046911580331898683,-0.00843885048527937
14,-0.030530486035422633,-0.011740204774119523,0.006123698599583394,-0.003188262751655957,-0.0089361312541556
15,0.006035941346263396,-0.0009137468651960745,0.003286629799773566,-0.0006585107508428889,0.012451652931682267
16,-0.008086541437255734,-0.0005628778463818707,0.0032759558172699155,-0.000470705546245731,-0.020356214749337798
17,0.010782375567639946,0.005209364438418129,0.004958229781228507,0.0014127097894875984,0.02770560082595619
18,0.007545130492218499,0.006723207220435068,0.007942282481688823,0.004232078815884721,0.01053074989091396
19,0.010071096700141391,0.005982612941576093,0.003939758754106126,-0.004682524870911919,-0.00375156954758471
20,-0.0003835665013907086,0.001383009110006661,0.0017838212916096996,0.000940896455303486,0.012970689158590343
21,0.0,0.0002762830301525909,0.0,0.0013160311455444607,-0.0033044166349168735
22,0.010741739131283179,0.00027610137692524184,0.014719913634961834,0.0026286745917734056,-0.004973018485631475
23,-0.0017712473181530353,0.0022086225796589254,0.020940491528275373,0.0014044371928687571,-0.012078338723983006
24,0.0019011599870464302,-0.0013084665837158616,-0.007677302563509847,0.0011220453483520298,0.023187232728945517
25,-0.01745736659755659,-0.007447261062174526,-0.01154734431431692,-0.004202829452926049,0.006180453881379666
26,-0.007338737070449963,-0.0034042342979918594,-0.018107423481226848,0.00018755057729591407,-0.018837059393289723
27,0.017120618948744726,0.00843504175398313,0.019393184940329045,-0.000656411245544497,0.01836396289108211
28,0.017597614320768784,0.006567101646569595,-0.007119521570714937,0.005723943061822112,-0.013524587248576858
29,-0.0002506800964401368,0.0013048721970319033,0.007405633662607158,0.0018659913012943896,0.0
30,-0.0007520375972895899,-0.000480159964015181,-0.002567019826633765,0.0010244050397203441,0.017449110162816472
31,0.004892114697398586,0.002127204883566547,0.007721057636824513,0.00158159644356215,-0.011024926920664702
32,-0.001997299474351788,-0.00041082964497396457,-0.00325050825726525,-0.0006502630674105614,0.02146987912906151
33,0.006128899460512649,-0.0007535320836484782,-0.005357548115567989,-0.00139412493344937,0.013742932729725155
34,-0.004599735645850367,-0.003907534685058223,-0.017447281465422626,0.0032576178906174036,0.006379579262313806
35,-0.0018733798732436524,-0.0008947342056572216,-0.005005431772248881,0.00408203393328721,0.002773363528486117
36,-0.07294797253036056,-0.03905764442007298,-0.03102163617391296,0.0038806075572241916,-0.018964818347081525
37,0.021055544136806326,0.010250843553987421,0.0074165446576557326,-0.001840815230813253,0.015304033907942216
38,-0.011896913519175878,-0.0029801900998571718,-0.0100613459487634,-0.00396496373698374,-0.007139960506306164
39,-0.020735826779368693,-0.013095127818833596,-0.015865131066624016,0.0027772918078226017,-0.009189030893941408
40,-0.028688504940866943,-0.009518944853676992,-0.03891692579222472,-0.0014770682530059753,-0.014919312228520054
41,0.0478199943578963,0.017109506663985696,0.03669247990222857,-0.0037907142032855834,0.009414635258420345
42,-0.010067114093959773,-0.0010021431117160917,-0.014031103549332014,0.0009280600846506282,0.013787516410855627
43,0.020067842127913238,0.00845520174271197,0.01602564102564097,0.0012980935709705488,0.0016000366210937589
44,0.003455994885476432,0.00028416430703326334,0.013249249864451862,-0.002592821417128799,-0.013178986381348401
45,0.009935091021640474,0.0014917368638169837,0.004981243851591932,0.0021353946605571217,-0.009307954300202925
46,-0.04105452965792111,-0.019434040615715187,-0.023543915344915733,0.0005558417383426661,-0.007761381955141422
47,0.01860211460809369,0.0074502624180605714,0.004822299983521239,-0.0009259117974175224,0.0020584287845204496
48,0.010339688873972186,0.0013641760703009265,0.008966899238900927,0.00018532569771667617,-0.006162679440834928
49,-0.0083731694750796,-0.006739818119874785,-0.011140310382375063,-0.00389175478198045,0.002480341654309104
50,0.019166335524428035,0.0120551373973945,0.010000011588953805,-0.0018604367278343137,0.004948488215810176
51,0.009600154112965109,0.00549218465921375,0.004010523764287122,0.002702640054846217,0.0012309716152565375
52,0.028657088365724448,0.01645734585614078,0.012108366162935535,0.0029743222893487964,0.00163938180953771
53,-0.00493857646726481,-0.0007676782434619112,0.0009867023834235766,-0.002780122709449495,0.016366596145235945
54,0.00203609097717794,0.0014667322573673758,0.00061601059767602,-0.002601977304235281,0.0004025857013045808
55,-0.0005080126570050636,-0.0013250745673687447,-0.021672234405516466,0.00186338344200343,0.004426507095145027
