,period_open,period_close,starting_value,ending_value,starting_cash,ending_cash,returns,portfolio_value,longs_count,shorts_count,long_value,short_value,long_exposure,pnl,short_exposure,capital_used,orders,transactions,gross_leverage,positions,net_leverage,starting_exposure,ending_exposure,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label,algorithm_period_return,algo_volatility,benchmark_period_return,benchmark_volatility,alpha,beta,sharpe,weights
2021-02-11 21:00:00+00:00,2021-02-11 14:31:00+00:00,2021-02-11 21:00:00+00:00,10589020.049999999,10594293.430000002,6830.771184999248,6830.771184999248,0.0004976834884706793,10601124.201185001,5,0,10594293.430000002,0.0,10594293.430000002,5273.380000002682,0.0,0.0,[],[],0.9993556559610691,"[{'sid': Equity(4 [VWO]), 'amount': 9868, 'cost_basis': 54.11160941849069, 'last_sale_price': 56.09}, {'sid': Equity(2 [SPY]), 'amount': 8354, 'cost_basis': 373.66236314110546, 'last_sale_price': 390.71000000000004}, {'sid': Equity(3 [VNQ]), 'amount': 23469, 'cost_basis': 85.10871492894532, 'last_sale_price': 89.57000000000001}, {'sid': Equity(1 [LQD]), 'amount': 13566, 'cost_basis': 136.49591048082078, 'last_sale_price': 135.12}, {'sid': Equity(0 [DBC]), 'amount': 176281, 'cost_basis': 14.735139702574134, 'last_sale_price': 16.12}]",0.9993556559610691,10589020.049999999,10594293.430000002,5.96115711932651,-0.02212731618256748,1.077338467411183,0.0,0.0,40,2021-02,0.06011242011849949,0.09656712903593859,0.0,0.0,,,3.8582473773461103,"[0.05118727684020996, 0.3089374899864197, 0.19688305258750916, 0.17390505969524384, 0.26908716559410095]"
2021-02-12 21:00:00+00:00,2021-02-12 14:31:00+00:00,2021-02-12 21:00:00+00:00,10594293.430000002,10641159.989999998,6830.771184999248,6830.771184999248,0.004420904718271057,10647990.761184998,5,0,10641159.989999998,0.0,10641159.989999998,46866.559999996796,0.0,0.0,[],[],0.9993584920067832,"[{'sid': Equity(4 [VWO]), 'amount': 9868, 'cost_basis': 54.11160941849069, 'last_sale_price': 56.19}, {'sid': Equity(2 [SPY]), 'amount': 8354, 'cost_basis': 373.66236314110546, 'last_sale_price': 392.64}, {'sid': Equity(3 [VNQ]), 'amount': 23469, 'cost_basis': 85.10871492894532, 'last_sale_price': 89.59}, {'sid': Equity(1 [LQD]), 'amount': 13566, 'cost_basis': 136.49591048082078, 'last_sale_price': 134.68}, {'sid': Equity(0 [DBC]), 'amount': 176281, 'cost_basis': 14.735139702574134, 'last_sale_price': 16.32}]",0.9993584920067832,10594293.430000002,10641159.989999998,6.328161564955516,-0.02212731618256748,1.077338467411183,0.0,0.0,41,2021-02,0.06479907611849911,0.09563103008794686,0.0,0.0,,,4.085127473767286,"[0.05118727684020996, 0.3089374899864197, 0.19688305258750916, 0.17390505969524384, 0.26908716559410095]"
2021-02-16 21:00:00+00:00,2021-02-16 14:31:00+00:00,2021-02-16 21:00:00+00:00,10641159.989999998,10649599.02,6830.771184999248,6830.771184999248,0.0007925467056906221,10656429.791184999,5,0,10649599.02,0.0,10649599.02,8439.030000001192,0.0,0.0,"[{'id': 'bd41d88d93374d2088311625c1da6c9a', 'dt': Timestamp('2021-02-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-02-16 21:00:00+0000', tz='UTC'), 'amount': -9279, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '46f683953ef548e287de4060238d235f', 'dt': Timestamp('2021-02-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-02-16 21:00:00+0000', tz='UTC'), 'amount': 4519, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '14432d53cfc8462680865a689a3aadb6', 'dt': Timestamp('2021-02-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-02-16 21:00:00+0000', tz='UTC'), 'amount': -7598, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a70a936003ab4efda3a4a6a8fc30212e', 'dt': Timestamp('2021-02-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-02-16 21:00:00+0000', tz='UTC'), 'amount': -3353, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd2b65ef6e7fe46d2b00a7ec562110212', 'dt': Timestamp('2021-02-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-02-16 21:00:00+0000', tz='UTC'), 'amount': -7227, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],0.9993590000291983,"[{'sid': Equity(4 [VWO]), 'amount': 9868, 'cost_basis': 54.11160941849069, 'last_sale_price': 56.35}, {'sid': Equity(2 [SPY]), 'amount': 8354, 'cost_basis': 373.66236314110546, 'last_sale_price': 392.3}, {'sid': Equity(3 [VNQ]), 'amount': 23469, 'cost_basis': 85.10871492894532, 'last_sale_price': 88.9}, {'sid': Equity(1 [LQD]), 'amount': 13566, 'cost_basis': 136.49591048082078, 'last_sale_price': 133.73}, {'sid': Equity(0 [DBC]), 'amount': 176281, 'cost_basis': 14.735139702574134, 'last_sale_price': 16.54}]",0.9993590000291983,10641159.989999998,10649599.02,6.330334280454287,-0.02212731618256748,1.077338467411183,0.0,0.0,42,2021-02,0.06564297911849915,0.09447583142005848,0.0,0.0,,,4.086957229144345,"[0.003110951278358698, 0.47393640875816345, 0.1323966681957245, 0.12816502153873444, 0.26239097118377686]"
2021-02-17 21:00:00+00:00,2021-02-17 14:31:00+00:00,2021-02-17 21:00:00+00:00,10649599.02,10670928.23,6830.771184999248,1185.3478499993798,0.0014717674654951551,10672113.57785,5,0,10670928.23,0.0,10670928.23,15683.786665000021,0.0,-5645.42333499901,"[{'id': 'bd41d88d93374d2088311625c1da6c9a', 'dt': Timestamp('2021-02-17 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-02-16 21:00:00+0000', tz='UTC'), 'amount': -9279, 'filled': -9279, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '46f683953ef548e287de4060238d235f', 'dt': Timestamp('2021-02-17 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-02-16 21:00:00+0000', tz='UTC'), 'amount': 4519, 'filled': 4519, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '14432d53cfc8462680865a689a3aadb6', 'dt': Timestamp('2021-02-17 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-02-16 21:00:00+0000', tz='UTC'), 'amount': -7598, 'filled': -7598, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'a70a936003ab4efda3a4a6a8fc30212e', 'dt': Timestamp('2021-02-17 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-02-16 21:00:00+0000', tz='UTC'), 'amount': -3353, 'filled': -3353, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd2b65ef6e7fe46d2b00a7ec562110212', 'dt': Timestamp('2021-02-17 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-02-16 21:00:00+0000', tz='UTC'), 'amount': -7227, 'filled': -7227, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -9279, 'dt': Timestamp('2021-02-17 21:00:00+0000', tz='UTC'), 'price': 56.461755000000004, 'order_id': 'bd41d88d93374d2088311625c1da6c9a', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 4519, 'dt': Timestamp('2021-02-17 21:00:00+0000', tz='UTC'), 'price': 392.586195, 'order_id': '46f683953ef548e287de4060238d235f', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -7598, 'dt': Timestamp('2021-02-17 21:00:00+0000', tz='UTC'), 'price': 88.74560500000001, 'order_id': '14432d53cfc8462680865a689a3aadb6', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -3353, 'dt': Timestamp('2021-02-17 21:00:00+0000', tz='UTC'), 'price': 134.3328, 'order_id': 'a70a936003ab4efda3a4a6a8fc30212e', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -7227, 'dt': Timestamp('2021-02-17 21:00:00+0000', tz='UTC'), 'price': 16.581705, 'order_id': 'd2b65ef6e7fe46d2b00a7ec562110212', 'sid': Equity(0 [DBC]), 'commission': None}]",0.9998889303565455,"[{'sid': Equity(4 [VWO]), 'amount': 589, 'cost_basis': 54.11160941849069, 'last_sale_price': 56.49}, {'sid': Equity(2 [SPY]), 'amount': 12873, 'cost_basis': 380.3054763369684, 'last_sale_price': 392.39}, {'sid': Equity(3 [VNQ]), 'amount': 15871, 'cost_basis': 85.10871492894532, 'last_sale_price': 88.79}, {'sid': Equity(1 [LQD]), 'amount': 10213, 'cost_basis': 136.49591048082078, 'last_sale_price': 134.4}, {'sid': Equity(0 [DBC]), 'amount': 169054, 'cost_basis': 14.735139702574134, 'last_sale_price': 16.59}]",0.9998889303565455,10649599.02,10670928.23,6.399375293612042,-0.02212731618256748,1.077338467411183,0.0,0.0,43,2021-02,0.06721135778499909,0.09334445822974616,0.0,0.0,,,4.13269761452491,"[0.003110951278358698, 0.47393640875816345, 0.1323966681957245, 0.12816502153873444, 0.26239097118377686]"
2021-02-18 21:00:00+00:00,2021-02-18 14:31:00+00:00,2021-02-18 21:00:00+00:00,10670928.23,10630170.75,1185.3478499993798,1185.3478499993798,-0.003819063553127111,10631356.097849999,5,0,10630170.75,0.0,10630170.75,-40757.48000000045,0.0,0.0,[],[],0.9998885045483296,"[{'sid': Equity(4 [VWO]), 'amount': 589, 'cost_basis': 54.11160941849069, 'last_sale_price': 55.76}, {'sid': Equity(2 [SPY]), 'amount': 12873, 'cost_basis': 380.3054763369684, 'last_sale_price': 390.72}, {'sid': Equity(3 [VNQ]), 'amount': 15871, 'cost_basis': 85.10871492894532, 'last_sale_price': 88.41}, {'sid': Equity(1 [LQD]), 'amount': 10213, 'cost_basis': 136.49591048082078, 'last_sale_price': 134.14000000000001}, {'sid': Equity(0 [DBC]), 'amount': 169054, 'cost_basis': 14.735139702574134, 'last_sale_price': 16.53}]",0.9998885045483296,10670928.23,10630170.75,5.890324293019158,-0.02212731618256748,1.077338467411183,0.0,0.0,44,2021-02,0.0631356097849991,0.093136871289655,0.0,0.0,,,3.8129284699792527,"[0.003110951278358698, 0.47393640875816345, 0.1323966681957245, 0.12816502153873444, 0.26239097118377686]"
2021-02-19 21:00:00+00:00,2021-02-19 14:31:00+00:00,2021-02-19 21:00:00+00:00,10630170.75,10617962.14,1185.3478499993798,1185.3478499993798,-0.0011483586748136654,10619147.48785,5,0,10617962.14,0.0,10617962.14,-12208.609999999404,0.0,0.0,[],[],0.9998883763643593,"[{'sid': Equity(4 [VWO]), 'amount': 589, 'cost_basis': 54.11160941849069, 'last_sale_price': 56.06}, {'sid': Equity(2 [SPY]), 'amount': 12873, 'cost_basis': 380.3054763369684, 'last_sale_price': 390.03000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 15871, 'cost_basis': 85.10871492894532, 'last_sale_price': 88.92}, {'sid': Equity(1 [LQD]), 'amount': 10213, 'cost_basis': 136.49591048082078, 'last_sale_price': 133.17000000000002}, {'sid': Equity(0 [DBC]), 'amount': 169054, 'cost_basis': 14.735139702574134, 'last_sale_price': 16.52}]",0.9998883763643593,10630170.75,10617962.14,5.710707614740084,-0.02212731618256748,1.077338467411183,0.0,0.0,45,2021-02,0.06191474878499914,0.09227112469215543,0.0,0.0,,,3.6934823455208203,"[0.003110951278358698, 0.47393640875816345, 0.1323966681957245, 0.12816502153873444, 0.26239097118377686]"
2021-02-22 21:00:00+00:00,2021-02-22 14:31:00+00:00,2021-02-22 21:00:00+00:00,10617962.14,10644224.360000001,1185.3478499993798,1185.3478499993798,0.0024731005977691733,10645409.70785,5,0,10644224.360000001,0.0,10644224.360000001,26262.22000000067,0.0,0.0,"[{'id': 'e0b96800a7bd4dc084adf719a136ad9d', 'dt': Timestamp('2021-02-22 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-02-22 21:00:00+0000', tz='UTC'), 'amount': 7413, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'dc8b21de89b640da86d7d866da0b1972', 'dt': Timestamp('2021-02-22 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-02-22 21:00:00+0000', tz='UTC'), 'amount': -573, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '297d2db4bdd54fb5a29ff7294dfdf36a', 'dt': Timestamp('2021-02-22 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-02-22 21:00:00+0000', tz='UTC'), 'amount': -4695, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '075dae6cde9c4529a7accc0ce7b7e443', 'dt': Timestamp('2021-02-22 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-02-22 21:00:00+0000', tz='UTC'), 'amount': 937, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e9ce0acdc0bb4807b81c1be5e8519128', 'dt': Timestamp('2021-02-22 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-02-22 21:00:00+0000', tz='UTC'), 'amount': 6884, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],0.9998886517398081,"[{'sid': Equity(4 [VWO]), 'amount': 589, 'cost_basis': 54.11160941849069, 'last_sale_price': 54.47}, {'sid': Equity(2 [SPY]), 'amount': 12873, 'cost_basis': 380.3054763369684, 'last_sale_price': 387.03000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 15871, 'cost_basis': 85.10871492894532, 'last_sale_price': 89.66}, {'sid': Equity(1 [LQD]), 'amount': 10213, 'cost_basis': 136.49591048082078, 'last_sale_price': 132.34}, {'sid': Equity(0 [DBC]), 'amount': 169054, 'cost_basis': 14.735139702574134, 'last_sale_price': 16.89}]",0.9998886517398081,10617962.14,10644224.360000001,5.877826688958538,-0.02212731618256748,1.077338467411183,0.0,0.0,46,2021-02,0.06454097078499932,0.0912778286815111,0.0,0.0,,,3.800937545984781,"[0.04094488173723221, 0.447160929441452, 0.09412491321563721, 0.13862480223178864, 0.2791444659233093]"
2021-02-23 21:00:00+00:00,2021-02-23 14:31:00+00:00,2021-02-23 21:00:00+00:00,10644224.360000001,10675272.139999999,1185.3478499993798,-842.4633000005851,0.0027260546701737276,10674429.676699998,5,0,10675272.139999999,0.0,10675272.139999999,29019.968849997967,0.0,-2027.8111499994993,"[{'id': 'e0b96800a7bd4dc084adf719a136ad9d', 'dt': Timestamp('2021-02-23 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-02-22 21:00:00+0000', tz='UTC'), 'amount': 7413, 'filled': 7413, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'dc8b21de89b640da86d7d866da0b1972', 'dt': Timestamp('2021-02-23 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-02-22 21:00:00+0000', tz='UTC'), 'amount': -573, 'filled': -573, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '297d2db4bdd54fb5a29ff7294dfdf36a', 'dt': Timestamp('2021-02-23 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-02-22 21:00:00+0000', tz='UTC'), 'amount': -4695, 'filled': -4695, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '075dae6cde9c4529a7accc0ce7b7e443', 'dt': Timestamp('2021-02-23 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-02-22 21:00:00+0000', tz='UTC'), 'amount': 937, 'filled': 937, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e9ce0acdc0bb4807b81c1be5e8519128', 'dt': Timestamp('2021-02-23 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-02-22 21:00:00+0000', tz='UTC'), 'amount': 6884, 'filled': 6884, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 7413, 'dt': Timestamp('2021-02-23 21:00:00+0000', tz='UTC'), 'price': 54.80739, 'order_id': 'e0b96800a7bd4dc084adf719a136ad9d', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -573, 'dt': Timestamp('2021-02-23 21:00:00+0000', tz='UTC'), 'price': 387.30625, 'order_id': 'dc8b21de89b640da86d7d866da0b1972', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -4695, 'dt': Timestamp('2021-02-23 21:00:00+0000', tz='UTC'), 'price': 90.17489, 'order_id': '297d2db4bdd54fb5a29ff7294dfdf36a', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 937, 'dt': Timestamp('2021-02-23 21:00:00+0000', tz='UTC'), 'price': 132.50621999999998, 'order_id': '075dae6cde9c4529a7accc0ce7b7e443', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 6884, 'dt': Timestamp('2021-02-23 21:00:00+0000', tz='UTC'), 'price': 16.978485, 'order_id': 'e9ce0acdc0bb4807b81c1be5e8519128', 'sid': Equity(0 [DBC]), 'commission': None}]",1.0000789234952607,"[{'sid': Equity(4 [VWO]), 'amount': 8002, 'cost_basis': 54.75617595819682, 'last_sale_price': 54.78}, {'sid': Equity(2 [SPY]), 'amount': 12300, 'cost_basis': 380.3054763369684, 'last_sale_price': 387.5}, {'sid': Equity(3 [VNQ]), 'amount': 11176, 'cost_basis': 85.10871492894532, 'last_sale_price': 90.22}, {'sid': Equity(1 [LQD]), 'amount': 11150, 'cost_basis': 136.1606333525222, 'last_sale_price': 132.44}, {'sid': Equity(0 [DBC]), 'amount': 175938, 'cost_basis': 14.822916015977036, 'last_sale_price': 16.97}]",1.0000789234952607,10644224.360000001,10675272.139999999,6.0652645456850625,-0.02212731618256748,1.077338467411183,0.0,0.0,47,2021-02,0.06744296766999902,0.09033427354238407,0.0,0.0,,,3.920725490385254,"[0.04094488173723221, 0.447160929441452, 0.09412491321563721, 0.13862480223178864, 0.2791444659233093]"
2021-02-24 21:00:00+00:00,2021-02-24 14:31:00+00:00,2021-02-24 21:00:00+00:00,10675272.139999999,10780677.760000002,-842.4633000005851,-842.4633000005851,0.009874590324022714,10779835.2967,5,0,10780677.760000002,0.0,10780677.760000002,105405.6200000029,0.0,0.0,[],[],1.0000781517784654,"[{'sid': Equity(4 [VWO]), 'amount': 8002, 'cost_basis': 54.75617595819682, 'last_sale_price': 54.43}, {'sid': Equity(2 [SPY]), 'amount': 12300, 'cost_basis': 380.3054763369684, 'last_sale_price': 391.77}, {'sid': Equity(3 [VNQ]), 'amount': 11176, 'cost_basis': 85.10871492894532, 'last_sale_price': 90.91}, {'sid': Equity(1 [LQD]), 'amount': 11150, 'cost_basis': 136.1606333525222, 'last_sale_price': 132.64000000000001}, {'sid': Equity(0 [DBC]), 'amount': 175938, 'cost_basis': 14.822916015977036, 'last_sale_price': 17.23}]",1.0000781517784654,10675272.139999999,10780677.760000002,6.898934757520253,-0.02212731618256748,1.077338467411183,0.0,0.0,48,2021-02,0.07798352966999933,0.09145064446045417,0.0,0.0,,,4.3590597543988805,"[0.04094488173723221, 0.447160929441452, 0.09412491321563721, 0.13862480223178864, 0.2791444659233093]"
2021-02-25 21:00:00+00:00,2021-02-25 14:31:00+00:00,2021-02-25 21:00:00+00:00,10780677.760000002,10587630.84,-842.4633000005851,-842.4633000005851,-0.017908151162485675,10586788.376699999,5,0,10587630.84,0.0,10587630.84,-193046.9200000018,0.0,0.0,[],[],1.000079576852774,"[{'sid': Equity(4 [VWO]), 'amount': 8002, 'cost_basis': 54.75617595819682, 'last_sale_price': 53.25}, {'sid': Equity(2 [SPY]), 'amount': 12300, 'cost_basis': 380.3054763369684, 'last_sale_price': 382.33}, {'sid': Equity(3 [VNQ]), 'amount': 11176, 'cost_basis': 85.10871492894532, 'last_sale_price': 89.17}, {'sid': Equity(1 [LQD]), 'amount': 11150, 'cost_basis': 136.1606333525222, 'last_sale_price': 130.54}, {'sid': Equity(0 [DBC]), 'amount': 175938, 'cost_basis': 14.822916015977036, 'last_sale_price': 17.09}]",1.000079576852774,10780677.760000002,10587630.84,4.254236008617694,-0.02212731618256748,1.077338467411183,0.0,0.0,49,2021-02,0.05867883766999915,0.10071029301144577,0.0,0.0,,,2.9629967855074897,"[0.04094488173723221, 0.447160929441452, 0.09412491321563721, 0.13862480223178864, 0.2791444659233093]"
2021-02-26 21:00:00+00:00,2021-02-26 14:31:00+00:00,2021-02-26 21:00:00+00:00,10587630.84,10498741.34,-842.4633000005851,-842.4633000005851,-0.008396266822111365,10497898.876699999,5,0,10498741.34,0.0,10498741.34,-88889.5,0.0,0.0,[],[],1.0000802506587172,"[{'sid': Equity(4 [VWO]), 'amount': 8002, 'cost_basis': 54.75617595819682, 'last_sale_price': 52.49}, {'sid': Equity(2 [SPY]), 'amount': 12300, 'cost_basis': 380.3054763369684, 'last_sale_price': 380.36}, {'sid': Equity(3 [VNQ]), 'amount': 11176, 'cost_basis': 85.10871492894532, 'last_sale_price': 87.87}, {'sid': Equity(1 [LQD]), 'amount': 11150, 'cost_basis': 136.1606333525222, 'last_sale_price': 132.27}, {'sid': Equity(0 [DBC]), 'amount': 175938, 'cost_basis': 14.822916015977036, 'last_sale_price': 16.73}]",1.0000802506587172,10587630.84,10498741.34,3.4762474933687058,-0.02615405636914597,1.077338467411183,0.0,0.0,50,2021-02,0.049789887669999144,0.10197139185906805,0.0,0.0,,,2.452835051358955,"[0.04094488173723221, 0.447160929441452, 0.09412491321563721, 0.13862480223178864, 0.2791444659233093]"
2021-03-01 21:00:00+00:00,2021-03-01 14:31:00+00:00,2021-03-01 21:00:00+00:00,10498741.34,10601836.54,-842.4633000005851,-842.4633000005851,0.009820555637930495,10600994.076699998,5,0,10601836.54,0.0,10601836.54,103095.19999999925,0.0,0.0,"[{'id': '871c9220553547b399d03403933f25ec', 'dt': Timestamp('2021-03-01 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-01 21:00:00+0000', tz='UTC'), 'amount': -10494, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '42d43baf86934a5ea049a569bbda552f', 'dt': Timestamp('2021-03-01 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-01 21:00:00+0000', tz='UTC'), 'amount': 9108, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '46f2e9c0d5014289a93f09c7a341e8ad', 'dt': Timestamp('2021-03-01 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-01 21:00:00+0000', tz='UTC'), 'amount': 6129, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '899da9f3aa1f4aa7a1282a300e1f5245', 'dt': Timestamp('2021-03-01 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-01 21:00:00+0000', tz='UTC'), 'amount': -439, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4549254c75524be8b604a4e3380530ce', 'dt': Timestamp('2021-03-01 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-01 21:00:00+0000', tz='UTC'), 'amount': -208940, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.0000794702170293,"[{'sid': Equity(4 [VWO]), 'amount': 8002, 'cost_basis': 54.75617595819682, 'last_sale_price': 53.93}, {'sid': Equity(2 [SPY]), 'amount': 12300, 'cost_basis': 380.3054763369684, 'last_sale_price': 389.58}, {'sid': Equity(3 [VNQ]), 'amount': 11176, 'cost_basis': 85.10871492894532, 'last_sale_price': 88.26}, {'sid': Equity(1 [LQD]), 'amount': 11150, 'cost_basis': 136.1606333525222, 'last_sale_price': 132.13}, {'sid': Equity(0 [DBC]), 'amount': 175938, 'cost_basis': 14.822916015977036, 'last_sale_price': 16.59}]",1.0000794702170293,10498741.34,10601836.54,4.123128698266644,-0.02615405636914597,1.077338467411183,0.0,0.0,51,2021-03,0.060099407669999216,0.10283621342100542,0.0,0.0,,,2.856384912109825,"[-0.012682328000664711, 0.7867545485496521, 0.1440819799900055, 0.1334928572177887, -0.05164707824587822]"
