,period_open,period_close,longs_count,shorts_count,long_value,short_value,returns,long_exposure,pnl,short_exposure,capital_used,orders,transactions,gross_leverage,positions,net_leverage,starting_exposure,ending_exposure,starting_value,ending_value,starting_cash,ending_cash,portfolio_value,algorithm_period_return,algo_volatility,benchmark_period_return,benchmark_volatility,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label,weights,cumulative_returns
2021-08-18 20:00:00+00:00,2021-08-18 13:31:00+00:00,2021-08-18 20:00:00+00:00,5,0,10368469.79,0.0,-0.007531378533716215,10368469.79,-79262.51000000164,0.0,0.0,[],[],0.9926691772930017,"[{'sid': Equity(4 [VWO]), 'amount': 21958, 'cost_basis': 50.08503, 'last_sale_price': 50.120000000000005}, {'sid': Equity(2 [SPY]), 'amount': 4487, 'cost_basis': 436.902620645467, 'last_sale_price': 439.18}, {'sid': Equity(3 [VNQ]), 'amount': 27683, 'cost_basis': 106.57325999999999, 'last_sale_price': 105.55}, {'sid': Equity(1 [LQD]), 'amount': 13190, 'cost_basis': 134.2855625682806, 'last_sale_price': 134.83}, {'sid': Equity(0 [DBC]), 'amount': 139698, 'cost_basis': 18.819405, 'last_sale_price': 18.59}]",0.9926691772930017,10447732.3,10368469.79,10447732.3,10368469.79,76570.74029500317,76570.74029500317,10445040.530295003,0.04450405302950111,0.11580329357335557,0.0,0.0,,,0.6149507209273946,0.915507674094481,-0.04860034806603958,3.6189453576799453,0.0,0.0,170,2021-08,"[0.10644837468862534, 0.19068223237991333, 0.2806938886642456, 0.1695178896188736, 0.25265753269195557]",0.04450405302950111
2021-08-19 20:00:00+00:00,2021-08-19 13:31:00+00:00,2021-08-19 20:00:00+00:00,5,0,10336499.04,0.0,-0.0030608545660756326,10336499.04,-31970.75,0.0,0.0,[],[],0.9926466698187405,"[{'sid': Equity(4 [VWO]), 'amount': 21958, 'cost_basis': 50.08503, 'last_sale_price': 49.35}, {'sid': Equity(2 [SPY]), 'amount': 4487, 'cost_basis': 436.902620645467, 'last_sale_price': 439.86}, {'sid': Equity(3 [VNQ]), 'amount': 27683, 'cost_basis': 106.57325999999999, 'last_sale_price': 106.06}, {'sid': Equity(1 [LQD]), 'amount': 13190, 'cost_basis': 134.2855625682806, 'last_sale_price': 135.14000000000001}, {'sid': Equity(0 [DBC]), 'amount': 139698, 'cost_basis': 18.819405, 'last_sale_price': 18.330000000000002}]",0.9926466698187405,10368469.79,10336499.04,10368469.79,10336499.04,76570.74029500317,76570.74029500317,10413069.780295003,0.04130697802950123,0.11553350969805302,0.0,0.0,,,0.5737394617377302,0.8536880449128129,-0.04860034806603958,3.6189453576799453,0.0,0.0,171,2021-08,"[0.10644837468862534, 0.19068223237991333, 0.2806938886642456, 0.1695178896188736, 0.25265753269195557]",0.04130697802950123
2021-08-20 20:00:00+00:00,2021-08-20 13:31:00+00:00,2021-08-20 20:00:00+00:00,5,0,10307992.49,0.0,-0.002737574087320893,10307992.49,-28506.550000000745,0.0,0.0,[],[],0.9926264842731545,"[{'sid': Equity(4 [VWO]), 'amount': 21958, 'cost_basis': 50.08503, 'last_sale_price': 49.35}, {'sid': Equity(2 [SPY]), 'amount': 4487, 'cost_basis': 436.902620645467, 'last_sale_price': 443.36}, {'sid': Equity(3 [VNQ]), 'amount': 27683, 'cost_basis': 106.57325999999999, 'last_sale_price': 106.59}, {'sid': Equity(1 [LQD]), 'amount': 13190, 'cost_basis': 134.2855625682806, 'last_sale_price': 135.23}, {'sid': Equity(0 [DBC]), 'amount': 139698, 'cost_basis': 18.819405, 'last_sale_price': 17.900000000000002}]",0.9926264842731545,10336499.04,10307992.49,10336499.04,10307992.49,76570.74029500317,76570.74029500317,10384563.230295002,0.038456323029501194,0.11525243979367396,0.0,0.0,,,0.5369941401593863,0.7986655233804328,-0.04860034806603958,3.6189453576799453,0.0,0.0,172,2021-08,"[0.10644837468862534, 0.19068223237991333, 0.2806938886642456, 0.1695178896188736, 0.25265753269195557]",0.038456323029501194
2021-08-23 20:00:00+00:00,2021-08-23 13:31:00+00:00,2021-08-23 20:00:00+00:00,5,0,10427668.07,0.0,0.01152437298959974,10427668.07,119675.58000000194,0.0,0.0,"[{'id': 'b0bfd6ca2b374cc086d9a3f708db2260', 'dt': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'amount': 18913, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '050807c8eb0347ea9b8f5d390a8e6001', 'dt': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'amount': 13142, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a07e4efa269946859449639bfb762db4', 'dt': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'amount': -58742, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '54e5f3d7b2a844018f1d26248bb07cb7', 'dt': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'amount': 27057, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '41399ba0057d4f4b90ba784fd3ba84da', 'dt': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'amount': -224271, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],0.9927104912904342,"[{'sid': Equity(4 [VWO]), 'amount': 21958, 'cost_basis': 50.08503, 'last_sale_price': 50.06}, {'sid': Equity(2 [SPY]), 'amount': 4487, 'cost_basis': 436.902620645467, 'last_sale_price': 447.26}, {'sid': Equity(3 [VNQ]), 'amount': 27683, 'cost_basis': 106.57325999999999, 'last_sale_price': 106.39}, {'sid': Equity(1 [LQD]), 'amount': 13190, 'cost_basis': 134.2855625682806, 'last_sale_price': 135.33}, {'sid': Equity(0 [DBC]), 'amount': 139698, 'cost_basis': 18.819405, 'last_sale_price': 18.55}]",0.9927104912904342,10307992.49,10427668.07,10307992.49,10427668.07,76570.74029500317,76570.74029500317,10504238.810295004,0.05042388102950146,0.11572034714894612,0.0,0.0,,,0.6767961700562926,1.0136119248643478,-0.04860034806603958,3.6189453576799453,0.0,0.0,173,2021-08,"[0.19477912783622742, 0.7506362795829773, -0.3145821988582611, 0.5185199975967407, -0.1493532508611679]",0.05042388102950146
2021-08-24 20:00:00+00:00,2021-08-24 13:31:00+00:00,2021-08-24 20:00:00+00:00,3,2,15423190.850000001,-4891581.9,0.0052047564499784205,15423190.850000001,54672.004699997604,-4891581.9,-49268.875300003216,"[{'id': 'b0bfd6ca2b374cc086d9a3f708db2260', 'dt': Timestamp('2021-08-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'amount': 18913, 'filled': 18913, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '050807c8eb0347ea9b8f5d390a8e6001', 'dt': Timestamp('2021-08-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'amount': 13142, 'filled': 13142, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'a07e4efa269946859449639bfb762db4', 'dt': Timestamp('2021-08-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'amount': -58742, 'filled': -58742, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '54e5f3d7b2a844018f1d26248bb07cb7', 'dt': Timestamp('2021-08-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'amount': 27057, 'filled': 27057, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '41399ba0057d4f4b90ba784fd3ba84da', 'dt': Timestamp('2021-08-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'amount': -224271, 'filled': -224271, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 18913, 'dt': Timestamp('2021-08-24 20:00:00+0000', tz='UTC'), 'price': 51.20559, 'order_id': 'b0bfd6ca2b374cc086d9a3f708db2260', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 13142, 'dt': Timestamp('2021-08-24 20:00:00+0000', tz='UTC'), 'price': 448.19398500000005, 'order_id': '050807c8eb0347ea9b8f5d390a8e6001', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -58742, 'dt': Timestamp('2021-08-24 20:00:00+0000', tz='UTC'), 'price': 105.86704, 'order_id': 'a07e4efa269946859449639bfb762db4', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 27057, 'dt': Timestamp('2021-08-24 20:00:00+0000', tz='UTC'), 'price': 135.08751, 'order_id': '54e5f3d7b2a844018f1d26248bb07cb7', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -224271, 'dt': Timestamp('2021-08-24 20:00:00+0000', tz='UTC'), 'price': 18.93053, 'order_id': '41399ba0057d4f4b90ba784fd3ba84da', 'sid': Equity(0 [DBC]), 'commission': None}]",1.9239458601308033,"[{'sid': Equity(4 [VWO]), 'amount': 40871, 'cost_basis': 50.603567625211035, 'last_sale_price': 51.18}, {'sid': Equity(2 [SPY]), 'amount': 17629, 'cost_basis': 445.32006408226283, 'last_sale_price': 447.97}, {'sid': Equity(3 [VNQ]), 'amount': -31059, 'cost_basis': 105.86704, 'last_sale_price': 105.92}, {'sid': Equity(1 [LQD]), 'amount': 40247, 'cost_basis': 134.82469074330064, 'last_sale_price': 135.02}, {'sid': Equity(0 [DBC]), 'amount': -84573, 'cost_basis': 18.93053, 'last_sale_price': 18.94}]",0.9974143294253202,10427668.07,10531608.950000001,10427668.07,10531608.950000001,76570.74029500317,27301.864995001815,10558910.814995002,0.05589108149950106,0.11553562434210403,0.0,0.0,,,0.7392256861818626,1.1085330053387976,-0.04860034806603958,3.6189453576799453,0.0,0.0,174,2021-08,"[0.19477912783622742, 0.7506362795829773, -0.3145821988582611, 0.5185199975967407, -0.1493532508611679]",0.05589108149950106
2021-08-25 20:00:00+00:00,2021-08-25 13:31:00+00:00,2021-08-25 20:00:00+00:00,3,2,15427719.21,-4903785.180000001,-0.0007268666375227495,15427719.21,-7674.919999998063,-4903785.180000001,0.0,[],[],1.9269310810920532,"[{'sid': Equity(4 [VWO]), 'amount': 40871, 'cost_basis': 50.603567625211035, 'last_sale_price': 51.230000000000004}, {'sid': Equity(2 [SPY]), 'amount': 17629, 'cost_basis': 445.32006408226283, 'last_sale_price': 448.91}, {'sid': Equity(3 [VNQ]), 'amount': -31059, 'cost_basis': 105.86704, 'last_sale_price': 105.85000000000001}, {'sid': Equity(1 [LQD]), 'amount': 40247, 'cost_basis': 134.82469074330064, 'last_sale_price': 134.67000000000002}, {'sid': Equity(0 [DBC]), 'amount': -84573, 'cost_basis': 18.93053, 'last_sale_price': 19.11}]",0.9974124486205495,10531608.950000001,10523934.030000001,10531608.950000001,10523934.030000001,27301.864995001815,27301.864995001815,10551235.894995004,0.05512358949950125,0.11521024595591815,0.0,0.0,,,0.7279923160781229,1.0916664747908784,-0.04860034806603958,3.6189453576799453,0.0,0.0,175,2021-08,"[0.19477912783622742, 0.7506362795829773, -0.3145821988582611, 0.5185199975967407, -0.1493532508611679]",0.05512358949950125
2021-08-26 20:00:00+00:00,2021-08-26 13:31:00+00:00,2021-08-26 20:00:00+00:00,3,2,15362226.66,-4892341.59,-0.00512252408512992,15362226.66,-54048.960000000894,-4892341.59,0.0,[],[],1.9295234404634942,"[{'sid': Equity(4 [VWO]), 'amount': 40871, 'cost_basis': 50.603567625211035, 'last_sale_price': 50.81}, {'sid': Equity(2 [SPY]), 'amount': 17629, 'cost_basis': 445.32006408226283, 'last_sale_price': 446.26}, {'sid': Equity(3 [VNQ]), 'amount': -31059, 'cost_basis': 105.86704, 'last_sale_price': 105.89}, {'sid': Equity(1 [LQD]), 'amount': 40247, 'cost_basis': 134.82469074330064, 'last_sale_price': 134.63}, {'sid': Equity(0 [DBC]), 'amount': -84573, 'cost_basis': 18.93053, 'last_sale_price': 18.96}]",0.9973991255786838,10523934.030000001,10469885.07,10523934.030000001,10469885.07,27301.864995001815,27301.864995001815,10497186.934995003,0.04971869349950131,0.11506591540717163,0.0,0.0,,,0.6610220233885417,0.9896608596327817,-0.04860034806603958,3.6189453576799453,0.0,0.0,176,2021-08,"[0.19477912783622742, 0.7506362795829773, -0.3145821988582611, 0.5185199975967407, -0.1493532508611679]",0.04971869349950131
2021-08-27 20:00:00+00:00,2021-08-27 13:31:00+00:00,2021-08-27 20:00:00+00:00,3,2,15488909.059999999,-4947114.6,0.006850348616758373,15488909.059999999,71909.38999999687,-4947114.6,0.0,[],[],1.9335639520732313,"[{'sid': Equity(4 [VWO]), 'amount': 40871, 'cost_basis': 50.603567625211035, 'last_sale_price': 51.45}, {'sid': Equity(2 [SPY]), 'amount': 17629, 'cost_basis': 445.32006408226283, 'last_sale_price': 450.25}, {'sid': Equity(3 [VNQ]), 'amount': -31059, 'cost_basis': 105.86704, 'last_sale_price': 107.0}, {'sid': Equity(1 [LQD]), 'amount': 40247, 'cost_basis': 134.82469074330064, 'last_sale_price': 135.38}, {'sid': Equity(0 [DBC]), 'amount': -84573, 'cost_basis': 18.93053, 'last_sale_price': 19.2}]",0.997416821253636,10469885.07,10541794.459999999,10469885.07,10541794.459999999,27301.864995001815,27301.864995001815,10569096.324995,0.056909632499501095,0.11500430679987127,0.0,0.0,,,0.7424454053708329,1.1141218620487265,-0.04860034806603958,3.6189453576799453,0.0,0.0,177,2021-08,"[0.19477912783622742, 0.7506362795829773, -0.3145821988582611, 0.5185199975967407, -0.1493532508611679]",0.056909632499501095
2021-08-30 20:00:00+00:00,2021-08-30 13:31:00+00:00,2021-08-30 20:00:00+00:00,3,2,15539201.940000001,-4986267.84,0.001053982257088526,15539201.940000001,11139.640000004321,-4986267.84,0.0,"[{'id': 'cc66e93f885c4fd4bcec5f713c9d35ca', 'dt': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'amount': -111276, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e5099f2473b54e74bafdf22bac9166a5', 'dt': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'amount': -506, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'aad7e30c865a4f84b0192bd6d22785d9', 'dt': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'amount': 1923, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '34e29e5dd01a4ab19be69d0fa4d1fc63', 'dt': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'amount': 11859, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'cfc7977cf8b34012a5de0cf859a7d0c2', 'dt': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'amount': 217014, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.9399822317677102,"[{'sid': Equity(4 [VWO]), 'amount': 40871, 'cost_basis': 50.603567625211035, 'last_sale_price': 51.6}, {'sid': Equity(2 [SPY]), 'amount': 17629, 'cost_basis': 445.32006408226283, 'last_sale_price': 452.23}, {'sid': Equity(3 [VNQ]), 'amount': -31059, 'cost_basis': 105.86704, 'last_sale_price': 108.07000000000001}, {'sid': Equity(1 [LQD]), 'amount': 40247, 'cost_basis': 134.82469074330064, 'last_sale_price': 135.61}, {'sid': Equity(0 [DBC]), 'amount': -84573, 'cost_basis': 18.93053, 'last_sale_price': 19.27}]",0.9974195410116247,10541794.459999999,10552934.100000001,10541794.459999999,10552934.100000001,27301.864995001815,27301.864995001815,10580235.964995004,0.058023596499501506,0.11468213262254082,0.0,0.0,,,0.753359604618421,1.1305129088375223,-0.04860034806603958,3.6189453576799453,0.0,0.0,178,2021-08,"[-0.3433676064014435, 0.7318845391273499, -0.29759523272514343, 0.6678591370582581, 0.2412191480398178]",0.058023596499501506
2021-08-31 20:00:00+00:00,2021-08-31 13:31:00+00:00,2021-08-31 20:00:00+00:00,3,2,17322222.06,-6840840.03,-0.0012075186926145953,17322222.06,-12775.832700004801,-6840840.03,58776.237300001085,"[{'id': 'cc66e93f885c4fd4bcec5f713c9d35ca', 'dt': Timestamp('2021-08-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'amount': -111276, 'filled': -111276, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e5099f2473b54e74bafdf22bac9166a5', 'dt': Timestamp('2021-08-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'amount': -506, 'filled': -506, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'aad7e30c865a4f84b0192bd6d22785d9', 'dt': Timestamp('2021-08-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'amount': 1923, 'filled': 1923, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '34e29e5dd01a4ab19be69d0fa4d1fc63', 'dt': Timestamp('2021-08-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'amount': 11859, 'filled': 11859, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'cfc7977cf8b34012a5de0cf859a7d0c2', 'dt': Timestamp('2021-08-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'amount': 217014, 'filled': 217014, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -111276, 'dt': Timestamp('2021-08-31 20:00:00+0000', tz='UTC'), 'price': 52.20388500000001, 'order_id': 'cc66e93f885c4fd4bcec5f713c9d35ca', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -506, 'dt': Timestamp('2021-08-31 20:00:00+0000', tz='UTC'), 'price': 451.33422, 'order_id': 'e5099f2473b54e74bafdf22bac9166a5', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 1923, 'dt': Timestamp('2021-08-31 20:00:00+0000', tz='UTC'), 'price': 108.63429, 'order_id': 'aad7e30c865a4f84b0192bd6d22785d9', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 11859, 'dt': Timestamp('2021-08-31 20:00:00+0000', tz='UTC'), 'price': 135.36765, 'order_id': '34e29e5dd01a4ab19be69d0fa4d1fc63', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 217014, 'dt': Timestamp('2021-08-31 20:00:00+0000', tz='UTC'), 'price': 19.18959, 'order_id': 'cfc7977cf8b34012a5de0cf859a7d0c2', 'sid': Equity(0 [DBC]), 'commission': None}]",2.2865534184657825,"[{'sid': Equity(4 [VWO]), 'amount': -70405, 'cost_basis': 52.20388500000001, 'last_sale_price': 52.230000000000004}, {'sid': Equity(2 [SPY]), 'amount': 17123, 'cost_basis': 445.32006408226283, 'last_sale_price': 451.56}, {'sid': Equity(3 [VNQ]), 'amount': -29136, 'cost_basis': 105.86704, 'last_sale_price': 108.58}, {'sid': Equity(1 [LQD]), 'amount': 52106, 'cost_basis': 134.94826487728133, 'last_sale_price': 135.3}, {'sid': Equity(0 [DBC]), 'amount': 132441, 'cost_basis': 19.18959, 'last_sale_price': 19.18}]",0.991854419016738,10552934.100000001,10481382.029999997,10552934.100000001,10481382.029999997,27301.864995001815,86078.1022950015,10567460.132295,0.05674601322950101,0.11437433202828225,0.0,0.0,,,0.7363037665693709,1.1048486940328603,-0.04860034806603958,3.6189453576799453,0.0,0.0,179,2021-08,"[-0.3433676064014435, 0.7318845391273499, -0.29759523272514343, 0.6678591370582581, 0.2412191480398178]",0.05674601322950101
2021-09-01 20:00:00+00:00,2021-09-01 13:31:00+00:00,2021-09-01 20:00:00+00:00,3,2,17311285.53,-6935891.82,-0.01002968723544917,17311285.53,-105988.31999999657,-6935891.82,0.0,[],[],2.3177596599269275,"[{'sid': Equity(4 [VWO]), 'amount': -70405, 'cost_basis': 52.20388500000001, 'last_sale_price': 52.86}, {'sid': Equity(2 [SPY]), 'amount': 17123, 'cost_basis': 445.32006408226283, 'last_sale_price': 451.8}, {'sid': Equity(3 [VNQ]), 'amount': -29136, 'cost_basis': 105.86704, 'last_sale_price': 110.32000000000001}, {'sid': Equity(1 [LQD]), 'amount': 52106, 'cost_basis': 134.94826487728133, 'last_sale_price': 135.24}, {'sid': Equity(0 [DBC]), 'amount': 132441, 'cost_basis': 19.18959, 'last_sale_price': 19.09}]",0.9917718936838469,10481382.029999997,10375393.71,10481382.029999997,10375393.71,86078.1022950015,86078.1022950015,10461471.812295003,0.046147181229501344,0.11471172840514358,0.0,0.0,,,0.6076521848127562,0.9060667822134612,-0.04860034806603958,3.6189453576799453,0.0,0.0,180,2021-09,"[-0.3433676064014435, 0.7318845391273499, -0.29759523272514343, 0.6678591370582581, 0.2412191480398178]",0.046147181229501344
2021-09-02 20:00:00+00:00,2021-09-02 13:31:00+00:00,2021-09-02 20:00:00+00:00,3,2,17376728.96,-6938005.65,0.006053603272683894,17376728.96,63329.59999999963,-6938005.65,0.0,[],[],2.310232151420519,"[{'sid': Equity(4 [VWO]), 'amount': -70405, 'cost_basis': 52.20388500000001, 'last_sale_price': 52.65}, {'sid': Equity(2 [SPY]), 'amount': 17123, 'cost_basis': 445.32006408226283, 'last_sale_price': 453.19}, {'sid': Equity(3 [VNQ]), 'amount': -29136, 'cost_basis': 105.86704, 'last_sale_price': 110.9}, {'sid': Equity(1 [LQD]), 'amount': 52106, 'cost_basis': 134.94826487728133, 'last_sale_price': 135.48}, {'sid': Equity(0 [DBC]), 'amount': 132441, 'cost_basis': 19.18959, 'last_sale_price': 19.31}]",0.9918214036614081,10375393.71,10438723.31,10375393.71,10438723.31,86078.1022950015,86078.1022950015,10524801.412295002,0.05248014122950129,0.1145955554397467,0.0,0.0,,,0.6784551429634769,1.0134195296431012,-0.04860034806603958,3.6189453576799453,0.0,0.0,181,2021-09,"[-0.3433676064014435, 0.7318845391273499, -0.29759523272514343, 0.6678591370582581, 0.2412191480398178]",0.05248014122950129
2021-09-03 20:00:00+00:00,2021-09-03 13:31:00+00:00,2021-09-03 20:00:00+00:00,3,2,17351962.310000002,-6955485.57,-0.004014001627683728,17351962.310000002,-42246.569999998435,-6955485.57,0.0,[],[],2.318847670791507,"[{'sid': Equity(4 [VWO]), 'amount': -70405, 'cost_basis': 52.20388500000001, 'last_sale_price': 52.89}, {'sid': Equity(2 [SPY]), 'amount': 17123, 'cost_basis': 445.32006408226283, 'last_sale_price': 453.08}, {'sid': Equity(3 [VNQ]), 'amount': -29136, 'cost_basis': 105.86704, 'last_sale_price': 110.92}, {'sid': Equity(1 [LQD]), 'amount': 52106, 'cost_basis': 134.94826487728133, 'last_sale_price': 134.99}, {'sid': Equity(0 [DBC]), 'amount': 132441, 'cost_basis': 19.18959, 'last_sale_price': 19.330000000000002}]",0.991788442456061,10438723.31,10396476.740000002,10438723.31,10396476.740000002,86078.1022950015,86078.1022950015,10482554.842295004,0.04825548422950132,0.1143916890506841,0.0,0.0,,,0.6273437312764958,0.936204554031474,-0.04860034806603958,3.6189453576799453,0.0,0.0,182,2021-09,"[-0.3433676064014435, 0.7318845391273499, -0.29759523272514343, 0.6678591370582581, 0.2412191480398178]",0.04825548422950132
