,period_open,period_close,starting_exposure,transactions,shorts_count,gross_leverage,starting_cash,positions,long_exposure,portfolio_value,capital_used,ending_cash,pnl,net_leverage,returns,ending_exposure,ending_value,short_exposure,longs_count,starting_value,orders,long_value,short_value,trading_days,sharpe,sortino,algo_volatility,period_label,excess_return,algorithm_period_return,treasury_period_return,alpha,beta,benchmark_period_return,benchmark_volatility,max_leverage,max_drawdown,weights
2017-12-15 21:00:00+00:00,2017-12-15 14:31:00+00:00,2017-12-15 21:00:00+00:00,0.0,[],0,0.0,10000000.0,[],0.0,10000000.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,[],0.0,0.0,1,,,,2017-12,0.0,0.0,0.0,,,0.0,,0.0,0.0,
2017-12-18 21:00:00+00:00,2017-12-18 14:31:00+00:00,2017-12-18 21:00:00+00:00,0.0,[],0,0.0,10000000.0,[],0.0,10000000.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"[{'id': '17529fb206434c9f9226b6c9db07c62f', 'dt': Timestamp('2017-12-18 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-12-18 21:00:00+0000', tz='UTC'), 'amount': -21676, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '9f1f312202dc4b73bb3cbb4f4154625c', 'dt': Timestamp('2017-12-18 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-12-18 21:00:00+0000', tz='UTC'), 'amount': 10433, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '089e4c3333a0403bbd5380c7c1549e61', 'dt': Timestamp('2017-12-18 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-12-18 21:00:00+0000', tz='UTC'), 'amount': 12716, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ea423975f5c248038be34ca2538ec76b', 'dt': Timestamp('2017-12-18 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-12-18 21:00:00+0000', tz='UTC'), 'amount': 52967, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b223536691844825be872efd731d0af2', 'dt': Timestamp('2017-12-18 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-12-18 21:00:00+0000', tz='UTC'), 'amount': 41105, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",0.0,0.0,2,,,0.0,2017-12,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,[-0.0973079   0.27982421  0.10890512  0.64317995  0.06539862]
2017-12-19 21:00:00+00:00,2017-12-19 14:31:00+00:00,2017-12-19 21:00:00+00:00,0.0,"[{'amount': -21676, 'dt': Timestamp('2017-12-19 21:00:00+0000', tz='UTC'), 'price': 44.747615, 'order_id': '17529fb206434c9f9226b6c9db07c62f', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 10433, 'dt': Timestamp('2017-12-19 21:00:00+0000', tz='UTC'), 'price': 267.303585, 'order_id': '9f1f312202dc4b73bb3cbb4f4154625c', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 12716, 'dt': Timestamp('2017-12-19 21:00:00+0000', tz='UTC'), 'price': 83.86191000000001, 'order_id': '089e4c3333a0403bbd5380c7c1549e61', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 52967, 'dt': Timestamp('2017-12-19 21:00:00+0000', tz='UTC'), 'price': 120.870405, 'order_id': 'ea423975f5c248038be34ca2538ec76b', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 41105, 'dt': Timestamp('2017-12-19 21:00:00+0000', tz='UTC'), 'price': 16.038015, 'order_id': 'b223536691844825be872efd731d0af2', 'sid': Equity(0 [DBC]), 'commission': None}]",1,1.1902750019472574,10000000.0,"[{'sid': Equity(4 [VWO]), 'amount': -21676, 'cost_basis': 44.702867385000005, 'last_sale_price': 44.77}, {'sid': Equity(2 [SPY]), 'amount': 10433, 'cost_basis': 267.570888585, 'last_sale_price': 267.17}, {'sid': Equity(3 [VNQ]), 'amount': 12716, 'cost_basis': 83.94577191, 'last_sale_price': 83.82000000000001}, {'sid': Equity(1 [LQD]), 'amount': 52967, 'cost_basis': 120.99127540500001, 'last_sale_price': 120.81}, {'sid': Equity(0 [DBC]), 'amount': 41105, 'cost_basis': 16.054053015000004, 'last_sale_price': 16.03}]",10911096.15,9982172.733664187,-9958488.896335814,41511.10366418499,-17827.26633581333,0.9958414761223082,-0.0017827266335813663,9940661.63,9940661.63,-970434.52,4,0.0,"[{'id': '17529fb206434c9f9226b6c9db07c62f', 'dt': Timestamp('2017-12-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-12-18 21:00:00+0000', tz='UTC'), 'amount': -21676, 'filled': -21676, 'commission': 969.9493027400001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9f1f312202dc4b73bb3cbb4f4154625c', 'dt': Timestamp('2017-12-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-12-18 21:00:00+0000', tz='UTC'), 'amount': 10433, 'filled': 10433, 'commission': 2788.778302305, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '089e4c3333a0403bbd5380c7c1549e61', 'dt': Timestamp('2017-12-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-12-18 21:00:00+0000', tz='UTC'), 'amount': 12716, 'filled': 12716, 'commission': 1066.3880475600001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ea423975f5c248038be34ca2538ec76b', 'dt': Timestamp('2017-12-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-12-18 21:00:00+0000', tz='UTC'), 'amount': 52967, 'filled': 52967, 'commission': 6402.142741635001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b223536691844825be872efd731d0af2', 'dt': Timestamp('2017-12-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-12-18 21:00:00+0000', tz='UTC'), 'amount': 41105, 'filled': 41105, 'commission': 659.2426065750001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",10911096.15,-970434.52,3,-9.165151389911678,-9.165151389911678,0.016338959483600833,2017-12,0.0,-0.0017827266335813663,0.0,,,0.0,0.0,1.1902750019472574,-0.0017827266335814329,[-0.0973079   0.27982421  0.10890512  0.64317995  0.06539862]
2017-12-20 21:00:00+00:00,2017-12-20 14:31:00+00:00,2017-12-20 21:00:00+00:00,9940661.63,[],1,1.191078170033751,41511.10366418499,"[{'sid': Equity(4 [VWO]), 'amount': -21676, 'cost_basis': 44.702867385000005, 'last_sale_price': 44.83}, {'sid': Equity(2 [SPY]), 'amount': 10433, 'cost_basis': 267.570888585, 'last_sale_price': 267.03000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 12716, 'cost_basis': 83.94577191, 'last_sale_price': 82.85000000000001}, {'sid': Equity(1 [LQD]), 'amount': 52967, 'cost_basis': 120.99127540500001, 'last_sale_price': 120.49000000000001}, {'sid': Equity(0 [DBC]), 'amount': 41105, 'cost_basis': 16.054053015000004, 'last_sale_price': 16.12}]",10884051.02,9953827.043664185,0.0,41511.10366418499,-28345.69000000134,0.9958296338200282,-0.002839631286323807,9912315.94,9912315.94,-971735.08,4,9940661.63,[],10884051.02,-971735.08,4,-13.080845765031166,-10.942571510349381,0.022262211036270265,2017-12,0.0,-0.004617295633581486,0.0,,,0.0,0.0,1.191078170033751,-0.004617295633581478,[-0.0973079   0.27982421  0.10890512  0.64317995  0.06539862]
2017-12-21 21:00:00+00:00,2017-12-21 14:31:00+00:00,2017-12-21 21:00:00+00:00,9912315.94,[],1,1.1923740402379663,41511.10366418499,"[{'sid': Equity(4 [VWO]), 'amount': -21676, 'cost_basis': 44.702867385000005, 'last_sale_price': 45.06}, {'sid': Equity(2 [SPY]), 'amount': 10433, 'cost_basis': 267.570888585, 'last_sale_price': 267.58}, {'sid': Equity(3 [VNQ]), 'amount': 12716, 'cost_basis': 83.94577191, 'last_sale_price': 81.27}, {'sid': Equity(1 [LQD]), 'amount': 52967, 'cost_basis': 120.99127540500001, 'last_sale_price': 120.56}, {'sid': Equity(0 [DBC]), 'amount': 41105, 'cost_basis': 16.054053015000004, 'last_sale_price': 16.13}]",10873816.63,9938607.173664186,0.0,41511.10366418499,-15219.86999999918,0.9958232473686872,-0.0015290470623243735,9897096.07,9897096.07,-976720.56,4,9912315.94,[],10873816.63,-976720.56,5,-15.930807764340553,-11.850754990649857,0.019461085444665318,2017-12,0.0,-0.006139282633581433,0.0,,,0.0,0.0,1.1923740402379663,-0.006139282633581473,[-0.0973079   0.27982421  0.10890512  0.64317995  0.06539862]
2017-12-22 21:00:00+00:00,2017-12-22 14:31:00+00:00,2017-12-22 21:00:00+00:00,9897096.07,[],1,1.1938706408464579,41511.10366418499,"[{'sid': Equity(4 [VWO]), 'amount': -21676, 'cost_basis': 44.702867385000005, 'last_sale_price': 45.43}, {'sid': Equity(2 [SPY]), 'amount': 10433, 'cost_basis': 267.570888585, 'last_sale_price': 267.51}, {'sid': Equity(3 [VNQ]), 'amount': 12716, 'cost_basis': 83.94577191, 'last_sale_price': 81.83}, {'sid': Equity(1 [LQD]), 'amount': 52967, 'cost_basis': 120.99127540500001, 'last_sale_price': 120.65}, {'sid': Equity(0 [DBC]), 'amount': 41105, 'cost_basis': 16.054053015000004, 'last_sale_price': 16.2}]",10887851.66,9944622.083664186,0.0,41511.10366418499,6014.910000000149,0.9958257736377559,0.0006052065339636759,9903110.98,9903110.98,-984740.68,4,9897096.07,[],10887851.66,-984740.68,6,-11.048817646403702,-9.753859180786238,0.02108282915710775,2017-12,0.0,-0.005537791633581479,0.0,,,0.0,0.0,1.1938706408464579,-0.006139282633581473,[-0.0973079   0.27982421  0.10890512  0.64317995  0.06539862]
2017-12-26 21:00:00+00:00,2017-12-26 14:31:00+00:00,2017-12-26 21:00:00+00:00,9903110.98,[],1,1.193715943870027,41511.10366418499,"[{'sid': Equity(4 [VWO]), 'amount': -21676, 'cost_basis': 44.702867385000005, 'last_sale_price': 45.480000000000004}, {'sid': Equity(2 [SPY]), 'amount': 10433, 'cost_basis': 267.570888585, 'last_sale_price': 267.19}, {'sid': Equity(3 [VNQ]), 'amount': 12716, 'cost_basis': 83.94577191, 'last_sale_price': 82.24}, {'sid': Equity(1 [LQD]), 'amount': 52967, 'cost_basis': 120.99127540500001, 'last_sale_price': 120.81}, {'sid': Equity(0 [DBC]), 'amount': 41105, 'cost_basis': 16.054053015000004, 'last_sale_price': 16.44}]",10908066.58,9963753.203664185,0.0,41511.10366418499,19131.11999999918,0.9958337884514321,0.001923765412003453,9922242.1,9922242.1,-985824.4800000001,4,9903110.98,"[{'id': 'f75fa8735b644e11b8d5564ff1d5a674', 'dt': Timestamp('2017-12-26 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-12-26 21:00:00+0000', tz='UTC'), 'amount': 3523, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'da389579d6e846babc3a4a519b4bb6cd', 'dt': Timestamp('2017-12-26 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-12-26 21:00:00+0000', tz='UTC'), 'amount': 1730, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0a291c37ea8b4f468cf1a5184283ba34', 'dt': Timestamp('2017-12-26 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-12-26 21:00:00+0000', tz='UTC'), 'amount': -12106, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd8d4d72ac8e74eb38efe15d6d13fb9c1', 'dt': Timestamp('2017-12-26 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-12-26 21:00:00+0000', tz='UTC'), 'amount': 650, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '3810343975fd495093ded501eeef2014', 'dt': Timestamp('2017-12-26 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-12-26 21:00:00+0000', tz='UTC'), 'amount': 20433, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",10908066.58,-985824.4800000001,7,-5.066783814289301,-5.898044533340677,0.0257377449058854,2017-12,0.0,-0.0036246796335815956,0.0,,,0.0,0.0,1.1938706408464579,-0.006139282633581473,[-0.08285592  0.32618065  0.00503043  0.65010728  0.10153756]
2017-12-27 21:00:00+00:00,2017-12-27 14:31:00+00:00,2017-12-27 21:00:00+00:00,9922242.1,"[{'amount': 3523, 'dt': Timestamp('2017-12-27 21:00:00+0000', tz='UTC'), 'price': 45.492734999999996, 'order_id': 'f75fa8735b644e11b8d5564ff1d5a674', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 1730, 'dt': Timestamp('2017-12-27 21:00:00+0000', tz='UTC'), 'price': 267.45366, 'order_id': 'da389579d6e846babc3a4a519b4bb6cd', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -12106, 'dt': Timestamp('2017-12-27 21:00:00+0000', tz='UTC'), 'price': 82.468745, 'order_id': '0a291c37ea8b4f468cf1a5184283ba34', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 650, 'dt': Timestamp('2017-12-27 21:00:00+0000', tz='UTC'), 'price': 121.54074, 'order_id': 'd8d4d72ac8e74eb38efe15d6d13fb9c1', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 20433, 'dt': Timestamp('2017-12-27 21:00:00+0000', tz='UTC'), 'price': 16.48824, 'order_id': '3810343975fd495093ded501eeef2014', 'sid': Equity(0 [DBC]), 'commission': None}]",1,1.1651396447821682,41511.10366418499,"[{'sid': Equity(4 [VWO]), 'amount': -18153, 'cost_basis': 44.69403849140638, 'last_sale_price': 45.47}, {'sid': Equity(2 [SPY]), 'amount': 12163, 'cost_basis': 267.5922557953716, 'last_sale_price': 267.32}, {'sid': Equity(3 [VNQ]), 'amount': 610, 'cost_basis': 85.58243851159015, 'last_sale_price': 82.51}, {'sid': Equity(1 [LQD]), 'amount': 53617, 'cost_basis': 120.99941001655512, 'last_sale_price': 121.48}, {'sid': Equity(0 [DBC]), 'amount': 61538, 'cost_basis': 16.203694648989163, 'last_sale_price': 16.48}]",10829283.66,10002835.81645609,-42542.037208097056,-1030.933543910153,39082.61279190518,1.000103064127296,0.003922479008967583,10003866.75,10003866.75,-825416.91,4,9922242.1,"[{'id': 'f75fa8735b644e11b8d5564ff1d5a674', 'dt': Timestamp('2017-12-27 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-12-26 21:00:00+0000', tz='UTC'), 'amount': 3523, 'filled': 3523, 'commission': 160.270905405, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'da389579d6e846babc3a4a519b4bb6cd', 'dt': Timestamp('2017-12-27 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-12-26 21:00:00+0000', tz='UTC'), 'amount': 1730, 'filled': 1730, 'commission': 462.6948318000001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0a291c37ea8b4f468cf1a5184283ba34', 'dt': Timestamp('2017-12-27 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-12-26 21:00:00+0000', tz='UTC'), 'amount': -12106, 'filled': -12106, 'commission': 998.36662697, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd8d4d72ac8e74eb38efe15d6d13fb9c1', 'dt': Timestamp('2017-12-27 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-12-26 21:00:00+0000', tz='UTC'), 'amount': 650, 'filled': 650, 'commission': 79.001481, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '3810343975fd495093ded501eeef2014', 'dt': Timestamp('2017-12-27 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-12-26 21:00:00+0000', tz='UTC'), 'amount': 20433, 'filled': 20433, 'commission': 336.90420792000003, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",10829283.66,-825416.91,8,0.27412569727646247,0.45698243758516505,0.03447851928555493,2017-12,0.0,0.0002835816456090434,0.0,,,0.0,0.0,1.1938706408464579,-0.006139282633581473,[-0.08285592  0.32618065  0.00503043  0.65010728  0.10153756]
2017-12-28 21:00:00+00:00,2017-12-28 14:31:00+00:00,2017-12-28 21:00:00+00:00,10003866.75,[],1,1.1658784830218638,-1030.933543910153,"[{'sid': Equity(4 [VWO]), 'amount': -18153, 'cost_basis': 44.69403849140638, 'last_sale_price': 45.69}, {'sid': Equity(2 [SPY]), 'amount': 12163, 'cost_basis': 267.5922557953716, 'last_sale_price': 267.87}, {'sid': Equity(3 [VNQ]), 'amount': 610, 'cost_basis': 85.58243851159015, 'last_sale_price': 82.95}, {'sid': Equity(1 [LQD]), 'amount': 53617, 'cost_basis': 120.99941001655512, 'last_sale_price': 121.4}, {'sid': Equity(0 [DBC]), 'amount': 61538, 'cost_basis': 16.203694648989163, 'last_sale_price': 16.56}]",10836875.39,10006433.886456091,0.0,-1030.933543910153,3598.070000000298,1.0001030270679452,0.00035970499426585256,10007464.82,10007464.82,-829410.57,4,10003866.75,[],10836875.39,-829410.57,9,0.5719781851966915,0.9473609563899013,0.03229673360503426,2017-12,0.0,0.0006433886456091997,0.0,,,0.0,0.0,1.1938706408464579,-0.006139282633581473,[-0.08285592  0.32618065  0.00503043  0.65010728  0.10153756]
2017-12-29 21:00:00+00:00,2017-12-29 14:31:00+00:00,2017-12-29 21:00:00+00:00,10007464.82,[],1,1.16675343153968,-1030.933543910153,"[{'sid': Equity(4 [VWO]), 'amount': -18153, 'cost_basis': 44.69403849140638, 'last_sale_price': 45.910000000000004}, {'sid': Equity(2 [SPY]), 'amount': 12163, 'cost_basis': 267.5922557953716, 'last_sale_price': 266.86}, {'sid': Equity(3 [VNQ]), 'amount': 610, 'cost_basis': 85.58243851159015, 'last_sale_price': 82.98}, {'sid': Equity(1 [LQD]), 'amount': 53617, 'cost_basis': 120.99941001655512, 'last_sale_price': 121.56}, {'sid': Equity(0 [DBC]), 'amount': 61538, 'cost_basis': 16.203694648989163, 'last_sale_price': 16.61}]",10836264.68,10001829.51645609,0.0,-1030.933543910153,-4604.370000001043,1.000103074496742,-0.00046014095053714676,10002860.45,10002860.45,-833404.2300000001,4,10007464.82,[],10836264.68,-833404.2300000001,10,0.1645612293541293,0.26982330123455117,0.030567178149288228,2017-12,0.0,0.00018295164560910848,0.0,,,0.0,0.0,1.1938706408464579,-0.006139282633581473,[-0.08285592  0.32618065  0.00503043  0.65010728  0.10153756]
2018-01-02 21:00:00+00:00,2018-01-02 14:31:00+00:00,2018-01-02 21:00:00+00:00,10002860.45,[],1,1.1701280611265694,-1030.933543910153,"[{'sid': Equity(4 [VWO]), 'amount': -18153, 'cost_basis': 44.69403849140638, 'last_sale_price': 46.7}, {'sid': Equity(2 [SPY]), 'amount': 12163, 'cost_basis': 267.5922557953716, 'last_sale_price': 268.77}, {'sid': Equity(3 [VNQ]), 'amount': 610, 'cost_basis': 85.58243851159015, 'last_sale_price': 82.67}, {'sid': Equity(1 [LQD]), 'amount': 53617, 'cost_basis': 120.99941001655512, 'last_sale_price': 120.75}, {'sid': Equity(0 [DBC]), 'amount': 61538, 'cost_basis': 16.203694648989163, 'last_sale_price': 16.69}]",10820800.180000002,9972024.146456093,0.0,-1030.933543910153,-29805.369999997318,1.0001033825759713,-0.0029799918055950503,9973055.080000002,9973055.080000002,-847745.1000000001,4,10002860.45,"[{'id': '8cc3b21f6da94daa82f28de11bbf0daa', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 4577, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b38e82bafb3e4c2aa99f57a65030f8c1', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 1142, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '701fcfaf398e4fcd8421301e6d7e53c0', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -1620, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '014c9d41f0f14c86b3a96b66be54af0f', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -3419, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4ca6069680444568ba143c07efaf7917', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 1501, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",10820800.180000002,-847745.1000000001,11,-1.9684290786069194,-2.794901169437617,0.03235880828124767,2018-01,0.0,-0.002797585354390675,0.0,,,0.0,0.0,1.1938706408464579,-0.006139282633581473,[-0.06357329  0.3586071  -0.00837512  0.60783307  0.10550824]
