,period_open,period_close,short_exposure,ending_value,ending_exposure,ending_cash,portfolio_value,net_leverage,starting_value,starting_cash,long_exposure,starting_exposure,positions,capital_used,short_value,transactions,pnl,returns,long_value,orders,shorts_count,longs_count,gross_leverage,sortino,period_label,sharpe,treasury_period_return,algo_volatility,excess_return,algorithm_period_return,max_drawdown,alpha,beta,max_leverage,benchmark_period_return,benchmark_volatility,trading_days,weights
2018-03-22 20:00:00+00:00,2018-03-22 13:31:00+00:00,2018-03-22 20:00:00+00:00,-2660076.09,9187703.34,9187703.34,-69067.97477967385,9118635.365220327,1.0075743762101845,9300136.329999998,-69067.97477967385,11847779.43,9300136.329999998,"[{'sid': Equity(4 [VWO]), 'amount': 85501, 'cost_basis': 47.90455848782412, 'last_sale_price': 46.550000000000004}, {'sid': Equity(2 [SPY]), 'amount': 1893, 'cost_basis': 281.48906243539477, 'last_sale_price': 263.67}, {'sid': Equity(3 [VNQ]), 'amount': -21432, 'cost_basis': 75.66613198975706, 'last_sale_price': 74.64}, {'sid': Equity(1 [LQD]), 'amount': 63473, 'cost_basis': 116.86330802940101, 'last_sale_price': 116.09}, {'sid': Equity(0 [DBC]), 'amount': -63081, 'cost_basis': 16.512220919452734, 'last_sale_price': 16.81}]",0.0,-2660076.09,[],-112432.98999999836,-0.01217984589361365,11847779.43,[],2,3,1.5910116962604806,-3.812729188710828,2018-03,-3.3343390520239167,0.0,0.10397410758778393,0.0,-0.08813646347796755,-0.09327464586078515,,,3.3643148438945945,0.0,0.0,66,"[0.43664419651031494, 0.0551566518843174, -0.1752547174692154, 0.7957954406738281, -0.1123414859175682]"
2018-03-23 20:00:00+00:00,2018-03-23 13:31:00+00:00,2018-03-23 20:00:00+00:00,-2641033.68,9114481.399999999,9114481.399999999,-69067.97477967385,9045413.425220326,1.0076356902147887,9187703.34,-69067.97477967385,11755515.079999998,9187703.34,"[{'sid': Equity(4 [VWO]), 'amount': 85501, 'cost_basis': 47.90455848782412, 'last_sale_price': 45.87}, {'sid': Equity(2 [SPY]), 'amount': 1893, 'cost_basis': 281.48906243539477, 'last_sale_price': 258.05}, {'sid': Equity(3 [VNQ]), 'amount': -21432, 'cost_basis': 75.66613198975706, 'last_sale_price': 73.31}, {'sid': Equity(1 [LQD]), 'amount': 63473, 'cost_basis': 116.86330802940101, 'last_sale_price': 115.72}, {'sid': Equity(0 [DBC]), 'amount': -63081, 'cost_basis': 16.512220919452734, 'last_sale_price': 16.96}]",0.0,-2641033.68,[],-73221.94000000134,-0.008029923016691698,11755515.079999998,[],2,3,1.591585490151251,-4.058841975091503,2018-03,-3.5745966368553197,0.0,0.10398729191061844,0.0,-0.09545865747796767,-0.1005555806518056,,,3.3643148438945945,0.0,0.0,67,"[0.43664419651031494, 0.0551566518843174, -0.1752547174692154, 0.7957954406738281, -0.1123414859175682]"
2018-03-26 20:00:00+00:00,2018-03-26 13:31:00+00:00,2018-03-26 20:00:00+00:00,-2644236.33,9260963.549999999,9260963.549999999,-69067.97477967385,9191895.575220324,1.0075140077707008,9114481.399999999,-69067.97477967385,11905199.879999999,9114481.399999999,"[{'sid': Equity(4 [VWO]), 'amount': 85501, 'cost_basis': 47.90455848782412, 'last_sale_price': 47.160000000000004}, {'sid': Equity(2 [SPY]), 'amount': 1893, 'cost_basis': 281.48906243539477, 'last_sale_price': 265.11}, {'sid': Equity(3 [VNQ]), 'amount': -21432, 'cost_basis': 75.66613198975706, 'last_sale_price': 73.43}, {'sid': Equity(1 [LQD]), 'amount': 63473, 'cost_basis': 116.86330802940101, 'last_sale_price': 116.13}, {'sid': Equity(0 [DBC]), 'amount': -63081, 'cost_basis': 16.512220919452734, 'last_sale_price': 16.97}]",0.0,-2644236.33,[],146482.1499999985,0.016194080150231605,11905199.879999999,"[{'id': 'ad57ead6d3db4cd5bb5798a3ad462e51', 'dt': Timestamp('2018-03-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-26 20:00:00+0000', tz='UTC'), 'amount': -97799, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '98cc3f5307814337972e224d92d27b03', 'dt': Timestamp('2018-03-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-26 20:00:00+0000', tz='UTC'), 'amount': 6065, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '085e72a22394403683ab1611604ce6b3', 'dt': Timestamp('2018-03-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-26 20:00:00+0000', tz='UTC'), 'amount': 66196, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'feeb60d2a0f74a6194bd31a2a3bb5a3c', 'dt': Timestamp('2018-03-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-26 20:00:00+0000', tz='UTC'), 'amount': -45721, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a8e3c8706fe64a1eab1e04190df1a83e', 'dt': Timestamp('2018-03-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-26 20:00:00+0000', tz='UTC'), 'amount': 199412, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",2,3,1.5828548193283036,-3.3687109091347334,2018-03,-2.8180359126325554,0.0,0.10866891532468019,0.0,-0.08081044247796776,-0.1005555806518056,,,3.3643148438945945,0.0,0.0,68,"[-0.06309787929058075, 0.22952568531036377, 0.3576057553291321, 0.22427308559417725, 0.25169333815574646]"
2018-03-27 20:00:00+00:00,2018-03-27 13:31:00+00:00,2018-03-27 20:00:00+00:00,-571365.08,7981859.859999999,7981859.859999999,1138957.6842397908,9120817.54423979,0.8751254831362028,9260963.549999999,-69067.97477967385,8553224.94,9260963.549999999,"[{'sid': Equity(4 [VWO]), 'amount': -12298, 'cost_basis': 46.06748477726215, 'last_sale_price': 46.46}, {'sid': Equity(2 [SPY]), 'amount': 7958, 'cost_basis': 265.86697586827125, 'last_sale_price': 260.6}, {'sid': Equity(3 [VNQ]), 'amount': 44764, 'cost_basis': 73.85591019644313, 'last_sale_price': 73.71000000000001}, {'sid': Equity(1 [LQD]), 'amount': 17752, 'cost_basis': 117.16333721815299, 'last_sale_price': 116.55}, {'sid': Equity(0 [DBC]), 'amount': 65729, 'cost_basis': 16.94158571550609, 'last_sale_price': 16.9}]",1208025.6590194646,-571365.08,"[{'amount': -97799, 'dt': Timestamp('2018-03-27 20:00:00+0000', tz='UTC'), 'price': 46.43677, 'order_id': 'ad57ead6d3db4cd5bb5798a3ad462e51', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 6065, 'dt': Timestamp('2018-03-27 20:00:00+0000', tz='UTC'), 'price': 260.7303, 'order_id': '98cc3f5307814337972e224d92d27b03', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 66196, 'dt': Timestamp('2018-03-27 20:00:00+0000', tz='UTC'), 'price': 73.74685500000001, 'order_id': '085e72a22394403683ab1611604ce6b3', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -45721, 'dt': Timestamp('2018-03-27 20:00:00+0000', tz='UTC'), 'price': 116.491725, 'order_id': 'feeb60d2a0f74a6194bd31a2a3bb5a3c', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 128810, 'dt': Timestamp('2018-03-27 20:00:00+0000', tz='UTC'), 'price': 16.90845, 'order_id': 'a8e3c8706fe64a1eab1e04190df1a83e', 'sid': Equity(0 [DBC]), 'commission': None}]",-71078.03098053485,-0.0077326847763750095,8553224.94,"[{'id': 'ad57ead6d3db4cd5bb5798a3ad462e51', 'dt': Timestamp('2018-03-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-26 20:00:00+0000', tz='UTC'), 'amount': -97799, 'filled': -97799, 'commission': 4541.46966923, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '98cc3f5307814337972e224d92d27b03', 'dt': Timestamp('2018-03-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-26 20:00:00+0000', tz='UTC'), 'amount': 6065, 'filled': 6065, 'commission': 1581.3292695000002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '085e72a22394403683ab1611604ce6b3', 'dt': Timestamp('2018-03-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-26 20:00:00+0000', tz='UTC'), 'amount': 66196, 'filled': 66196, 'commission': 4881.746813580001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'feeb60d2a0f74a6194bd31a2a3bb5a3c', 'dt': Timestamp('2018-03-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-26 20:00:00+0000', tz='UTC'), 'amount': -45721, 'filled': -45721, 'commission': 5326.118158725, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'a8e3c8706fe64a1eab1e04190df1a83e', 'dt': Timestamp('2018-03-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-26 20:00:00+0000', tz='UTC'), 'amount': 199412, 'filled': 128810, 'commission': 2177.9774445, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",1,4,1.0004136115805313,-3.6090842886456613,2018-03,-3.039462009196692,0.0,0.108583642938674,0.0,-0.08791824557602124,-0.1005555806518056,,,3.3643148438945945,0.0,0.0,69,"[-0.06309787929058075, 0.22952568531036377, 0.3576057553291321, 0.22427308559417725, 0.25169333815574646]"
2018-03-28 20:00:00+00:00,2018-03-28 13:31:00+00:00,2018-03-28 20:00:00+00:00,-567429.72,9251614.709999999,9251614.709999999,-51056.9173660394,9200557.79263396,1.005549328477336,7981859.859999999,1138957.6842397908,9819044.43,7981859.859999999,"[{'sid': Equity(4 [VWO]), 'amount': -12298, 'cost_basis': 46.06748477726215, 'last_sale_price': 46.14}, {'sid': Equity(2 [SPY]), 'amount': 7958, 'cost_basis': 265.86697586827125, 'last_sale_price': 259.83}, {'sid': Equity(3 [VNQ]), 'amount': 44764, 'cost_basis': 73.85591019644313, 'last_sale_price': 75.56}, {'sid': Equity(1 [LQD]), 'amount': 17752, 'cost_basis': 117.16333721815299, 'last_sale_price': 116.86}, {'sid': Equity(0 [DBC]), 'amount': 136331, 'cost_basis': 16.896876639211406, 'last_sale_price': 16.830000000000002}]",-1190014.6016058307,-567429.72,"[{'amount': 70602, 'dt': Timestamp('2018-03-28 20:00:00+0000', tz='UTC'), 'price': 16.838415, 'order_id': 'a8e3c8706fe64a1eab1e04190df1a83e', 'sid': Equity(0 [DBC]), 'commission': None}]",79740.24839417078,0.008742664570077885,9819044.43,"[{'id': 'a8e3c8706fe64a1eab1e04190df1a83e', 'dt': Timestamp('2018-03-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-26 20:00:00+0000', tz='UTC'), 'amount': 199412, 'filled': 199412, 'commission': 3366.80322033, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",1,4,1.1288961369619888,-3.23655002327304,2018-03,-2.6843155031853496,0.0,0.10946830458884445,0.0,-0.07994422073660423,-0.1005555806518056,,,3.3643148438945945,0.0,0.0,70,"[-0.06309787929058075, 0.22952568531036377, 0.3576057553291321, 0.22427308559417725, 0.25169333815574646]"
2018-03-29 20:00:00+00:00,2018-03-29 13:31:00+00:00,2018-03-29 20:00:00+00:00,-577760.04,9293534.399999999,9293534.399999999,-51056.9173660394,9242477.48263396,1.0055241592378203,9251614.709999999,-51056.9173660394,9871294.44,9251614.709999999,"[{'sid': Equity(4 [VWO]), 'amount': -12298, 'cost_basis': 46.06748477726215, 'last_sale_price': 46.980000000000004}, {'sid': Equity(2 [SPY]), 'amount': 7958, 'cost_basis': 265.86697586827125, 'last_sale_price': 263.15}, {'sid': Equity(3 [VNQ]), 'amount': 44764, 'cost_basis': 73.85591019644313, 'last_sale_price': 75.47}, {'sid': Equity(1 [LQD]), 'amount': 17752, 'cost_basis': 117.16333721815299, 'last_sale_price': 117.39}, {'sid': Equity(0 [DBC]), 'amount': 136331, 'cost_basis': 16.896876639211406, 'last_sale_price': 16.98}]",0.0,-577760.04,[],41919.68999999948,0.004556211802023702,9871294.44,[],1,4,1.1305469231202483,-3.0342913857806315,2018-03,-2.5045330554121357,0.0,0.10921693626957629,0.0,-0.07575225173660427,-0.1005555806518056,,,3.3643148438945945,0.0,0.0,71,"[-0.06309787929058075, 0.22952568531036377, 0.3576057553291321, 0.22427308559417725, 0.25169333815574646]"
2018-04-02 20:00:00+00:00,2018-04-02 13:31:00+00:00,2018-04-02 20:00:00+00:00,-569274.42,9172702.370000001,9172702.370000001,-51056.9173660394,9121645.452633962,1.0055973363173523,9293534.399999999,-51056.9173660394,9741976.790000001,9293534.399999999,"[{'sid': Equity(4 [VWO]), 'amount': -12298, 'cost_basis': 46.06748477726215, 'last_sale_price': 46.29}, {'sid': Equity(2 [SPY]), 'amount': 7958, 'cost_basis': 265.86697586827125, 'last_sale_price': 257.47}, {'sid': Equity(3 [VNQ]), 'amount': 44764, 'cost_basis': 73.85591019644313, 'last_sale_price': 74.45}, {'sid': Equity(1 [LQD]), 'amount': 17752, 'cost_basis': 117.16333721815299, 'last_sale_price': 116.99000000000001}, {'sid': Equity(0 [DBC]), 'amount': 136331, 'cost_basis': 16.896876639211406, 'last_sale_price': 16.75}]",0.0,-569274.42,[],-120832.02999999747,-0.013073554166297296,9741976.790000001,"[{'id': 'ecb3639348e441b3bb5efe5b181fc7c5', 'dt': Timestamp('2018-04-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-02 20:00:00+0000', tz='UTC'), 'amount': 60150, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4cd30899eb2f4ae5a565fa93f3d90180', 'dt': Timestamp('2018-04-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-02 20:00:00+0000', tz='UTC'), 'amount': 27467, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '130da7e59c7f40f3a9a8df86418ff3ac', 'dt': Timestamp('2018-04-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-02 20:00:00+0000', tz='UTC'), 'amount': -52104, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '9cd6d1e64b294f2eaa4866e04b07f28e', 'dt': Timestamp('2018-04-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-02 20:00:00+0000', tz='UTC'), 'amount': -1648, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '86c3ccdb070746d981e5cf2aae84534a', 'dt': Timestamp('2018-04-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-02 20:00:00+0000', tz='UTC'), 'amount': -348392, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",1,4,1.1304156978632105,-3.3996815652386694,2018-04,-2.8489787510489903,0.0,0.11073993992828246,0.0,-0.08783545473660404,-0.1005555806518056,,,3.3643148438945945,0.0,0.0,72,"[0.24284139275550842, 0.9999410510063171, -0.05991578847169876, 0.2065393328666687, -0.3894059956073761]"
2018-04-03 20:00:00+00:00,2018-04-03 13:31:00+00:00,2018-04-03 20:00:00+00:00,-3061914.3600000003,10291480.09,10291480.09,-1142467.1970322544,9149012.892967746,1.1248732743518588,9172702.370000001,-51056.9173660394,13353394.450000001,9172702.370000001,"[{'sid': Equity(4 [VWO]), 'amount': 47852, 'cost_basis': 46.822151591270995, 'last_sale_price': 46.74}, {'sid': Equity(2 [SPY]), 'amount': 35425, 'cost_basis': 262.2183886980804, 'last_sale_price': 260.77}, {'sid': Equity(3 [VNQ]), 'amount': -7340, 'cost_basis': 74.50976077168391, 'last_sale_price': 75.08}, {'sid': Equity(1 [LQD]), 'amount': 16104, 'cost_basis': 117.17527167516243, 'last_sale_price': 116.68}, {'sid': Equity(0 [DBC]), 'amount': -149099, 'cost_basis': 16.799358201869897, 'last_sale_price': 16.84}]",-1091410.2796662115,-3061914.3600000003,"[{'amount': 60150, 'dt': Timestamp('2018-04-03 20:00:00+0000', tz='UTC'), 'price': 46.76337, 'order_id': 'ecb3639348e441b3bb5efe5b181fc7c5', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 27467, 'dt': Timestamp('2018-04-03 20:00:00+0000', tz='UTC'), 'price': 260.90038499999997, 'order_id': '4cd30899eb2f4ae5a565fa93f3d90180', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -52104, 'dt': Timestamp('2018-04-03 20:00:00+0000', tz='UTC'), 'price': 75.04245999999999, 'order_id': '130da7e59c7f40f3a9a8df86418ff3ac', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -1648, 'dt': Timestamp('2018-04-03 20:00:00+0000', tz='UTC'), 'price': 116.62166, 'order_id': '9cd6d1e64b294f2eaa4866e04b07f28e', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -285430, 'dt': Timestamp('2018-04-03 20:00:00+0000', tz='UTC'), 'price': 16.83158, 'order_id': '86c3ccdb070746d981e5cf2aae84534a', 'sid': Equity(0 [DBC]), 'commission': None}]",27367.440333783627,0.0030002745092312377,13353394.450000001,"[{'id': 'ecb3639348e441b3bb5efe5b181fc7c5', 'dt': Timestamp('2018-04-03 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-02 20:00:00+0000', tz='UTC'), 'amount': 60150, 'filled': 60150, 'commission': 2812.8167055000004, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '4cd30899eb2f4ae5a565fa93f3d90180', 'dt': Timestamp('2018-04-03 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-02 20:00:00+0000', tz='UTC'), 'amount': 27467, 'filled': 27467, 'commission': 7166.150874794999, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '130da7e59c7f40f3a9a8df86418ff3ac', 'dt': Timestamp('2018-04-03 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-02 20:00:00+0000', tz='UTC'), 'amount': -52104, 'filled': -52104, 'commission': 3910.0123358399997, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9cd6d1e64b294f2eaa4866e04b07f28e', 'dt': Timestamp('2018-04-03 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-02 20:00:00+0000', tz='UTC'), 'amount': -1648, 'filled': -1648, 'commission': 192.19249568, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '86c3ccdb070746d981e5cf2aae84534a', 'dt': Timestamp('2018-04-03 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-02 20:00:00+0000', tz='UTC'), 'amount': -348392, 'filled': -285430, 'commission': 4804.2378794, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",2,3,1.7942163818150687,-3.2639384772811133,2018-04,-2.728455623759806,0.0,0.11025166095071548,0.0,-0.08509871070322572,-0.1005555806518056,,,3.3643148438945945,0.0,0.0,73,"[0.24284139275550842, 0.9999410510063171, -0.05991578847169876, 0.2065393328666687, -0.3894059956073761]"
2018-04-04 20:00:00+00:00,2018-04-04 13:31:00+00:00,2018-04-04 20:00:00+00:00,-4113148.7699999996,9346259.23,9346259.23,-88177.73820588444,9258081.491794117,1.0095244072202259,10291480.09,-1142467.1970322544,13459408.0,10291480.09,"[{'sid': Equity(4 [VWO]), 'amount': 47852, 'cost_basis': 46.822151591270995, 'last_sale_price': 46.89}, {'sid': Equity(2 [SPY]), 'amount': 35425, 'cost_basis': 262.2183886980804, 'last_sale_price': 263.56}, {'sid': Equity(3 [VNQ]), 'amount': -7340, 'cost_basis': 74.50976077168391, 'last_sale_price': 75.87}, {'sid': Equity(1 [LQD]), 'amount': 16104, 'cost_basis': 117.17527167516243, 'last_sale_price': 116.68}, {'sid': Equity(0 [DBC]), 'amount': -212061, 'cost_basis': 16.78317544181613, 'last_sale_price': 16.77}]",1054289.4588263705,-4113148.7699999996,"[{'amount': -62962, 'dt': Timestamp('2018-04-04 20:00:00+0000', tz='UTC'), 'price': 16.761615, 'order_id': '86c3ccdb070746d981e5cf2aae84534a', 'sid': Equity(0 [DBC]), 'commission': None}]",109068.59882637113,0.011921351527464319,13459408.0,"[{'id': '86c3ccdb070746d981e5cf2aae84534a', 'dt': Timestamp('2018-04-04 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-02 20:00:00+0000', tz='UTC'), 'amount': -348392, 'filled': -348392, 'commission': 5859.582683029999, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",2,3,1.8980775645121943,-2.7983148811333596,2018-04,-2.2843047791142803,0.0,0.1121368043136796,0.0,-0.07419185082058855,-0.1005555806518056,,,3.3643148438945945,0.0,0.0,74,"[0.24284139275550842, 0.9999410510063171, -0.05991578847169876, 0.2065393328666687, -0.3894059956073761]"
2018-04-05 20:00:00+00:00,2018-04-05 13:31:00+00:00,2018-04-05 20:00:00+00:00,-4129893.45,9408627.91,9408627.91,-88177.73820588444,9320450.171794116,1.0094606737422116,9346259.23,-88177.73820588444,13538521.36,9346259.23,"[{'sid': Equity(4 [VWO]), 'amount': 47852, 'cost_basis': 46.822151591270995, 'last_sale_price': 46.99}, {'sid': Equity(2 [SPY]), 'amount': 35425, 'cost_basis': 262.2183886980804, 'last_sale_price': 265.64}, {'sid': Equity(3 [VNQ]), 'amount': -7340, 'cost_basis': 74.50976077168391, 'last_sale_price': 75.84}, {'sid': Equity(1 [LQD]), 'amount': 16104, 'cost_basis': 117.17527167516243, 'last_sale_price': 116.72}, {'sid': Equity(0 [DBC]), 'amount': -212061, 'cost_basis': 16.78317544181613, 'last_sale_price': 16.85}]",0.0,-4129893.45,[],62368.6799999997,0.0067366743374726035,13538521.36,[],2,3,1.8956610983736382,-2.530657261003088,2018-04,-2.049383923176936,0.0,0.11227960484060182,0.0,-0.06795498282058865,-0.1005555806518056,,,3.3643148438945945,0.0,0.0,75,"[0.24284139275550842, 0.9999410510063171, -0.05991578847169876, 0.2065393328666687, -0.3894059956073761]"
2018-04-06 20:00:00+00:00,2018-04-06 13:31:00+00:00,2018-04-06 20:00:00+00:00,-4100262.33,9194462.270000001,9194462.270000001,-88177.73820588444,9106284.531794118,1.0096831740649017,9408627.91,-88177.73820588444,13294724.600000001,9408627.91,"[{'sid': Equity(4 [VWO]), 'amount': 47852, 'cost_basis': 46.822151591270995, 'last_sale_price': 46.160000000000004}, {'sid': Equity(2 [SPY]), 'amount': 35425, 'cost_basis': 262.2183886980804, 'last_sale_price': 259.72}, {'sid': Equity(3 [VNQ]), 'amount': -7340, 'cost_basis': 74.50976077168391, 'last_sale_price': 75.27}, {'sid': Equity(1 [LQD]), 'amount': 16104, 'cost_basis': 117.17527167516243, 'last_sale_price': 117.07000000000001}, {'sid': Equity(0 [DBC]), 'amount': -212061, 'cost_basis': 16.78317544181613, 'last_sale_price': 16.73}]",0.0,-4100262.33,[],-214165.63999999873,-0.022978036044665973,13294724.600000001,[],2,3,1.9102178137819337,-3.046473636514834,2018-04,-2.5582379963061,0.0,0.11854513266815257,0.0,-0.08937154682058845,-0.1005555806518056,,,3.3643148438945945,0.0,0.0,76,"[0.24284139275550842, 0.9999410510063171, -0.05991578847169876, 0.2065393328666687, -0.3894059956073761]"
