,period_open,period_close,short_value,ending_value,capital_used,long_exposure,short_exposure,gross_leverage,longs_count,shorts_count,starting_value,transactions,ending_exposure,portfolio_value,net_leverage,starting_cash,orders,starting_exposure,returns,ending_cash,long_value,positions,pnl,sortino,algo_volatility,trading_days,max_drawdown,max_leverage,sharpe,benchmark_period_return,benchmark_volatility,period_label,excess_return,algorithm_period_return,treasury_period_return,alpha,beta,weights
2018-03-19 20:00:00+00:00,2018-03-19 13:31:00+00:00,2018-03-19 20:00:00+00:00,-436688.67,9200306.979999999,0.0,9636995.649999999,-436688.67,1.094966282520337,3,2,9294174.75,[],9200306.979999999,9199994.99602208,1.0000339113203924,-311.983977919616,"[{'id': '6c729c6c94f341488dc35bbf34a1eeac', 'dt': Timestamp('2018-03-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-19 20:00:00+0000', tz='UTC'), 'amount': -19485, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4aff90c7bc23434a8a10452da07fed7e', 'dt': Timestamp('2018-03-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-19 20:00:00+0000', tz='UTC'), 'amount': -9931, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1b264b9fec124a19a7d100285672270d', 'dt': Timestamp('2018-03-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-19 20:00:00+0000', tz='UTC'), 'amount': -18418, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'baad3d98f71645308164ea8eaa30c669', 'dt': Timestamp('2018-03-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-19 20:00:00+0000', tz='UTC'), 'amount': 40906, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1c1844d538134e1b863f1d2f29c53223', 'dt': Timestamp('2018-03-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-19 20:00:00+0000', tz='UTC'), 'amount': 14959, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",9294174.75,-0.010099973752913272,-311.983977919616,9636995.649999999,"[{'sid': Equity(4 [VWO]), 'amount': -7337, 'cost_basis': 47.51713125066912, 'last_sale_price': 47.4}, {'sid': Equity(2 [SPY]), 'amount': 22174, 'cost_basis': 277.28886491939875, 'last_sale_price': 270.49}, {'sid': Equity(3 [VNQ]), 'amount': 8134, 'cost_basis': 75.14288106732673, 'last_sale_price': 75.9}, {'sid': Equity(1 [LQD]), 'amount': 25967, 'cost_basis': 117.17443211746381, 'last_sale_price': 116.37}, {'sid': Equity(0 [DBC]), 'amount': -5379, 'cost_basis': 16.473607571754975, 'last_sale_price': 16.53}]",-93867.77000000142,-2.5076489409328726,0.1463073271297956,63,-0.09717214997704843,1.557792650116935,-2.205204486028675,0.0,0.0,2018-03,0.0,-0.08000050039779283,0.0,,,"[-0.13819408416748047, 0.35994890332221985, -0.08484882116317749, 0.8458796739578247, 0.0172142181545496]"
2018-03-20 20:00:00+00:00,2018-03-20 13:31:00+00:00,2018-03-20 20:00:00+00:00,-2060241.58,9171003.549999999,8130.465561149642,11231245.129999999,-2060241.58,1.4480601829151478,3,2,9200306.979999999,"[{'amount': -19485, 'dt': Timestamp('2018-03-20 20:00:00+0000', tz='UTC'), 'price': 47.786095, 'order_id': '6c729c6c94f341488dc35bbf34a1eeac', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -9931, 'dt': Timestamp('2018-03-20 20:00:00+0000', tz='UTC'), 'price': 270.814525, 'order_id': '4aff90c7bc23434a8a10452da07fed7e', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -18418, 'dt': Timestamp('2018-03-20 20:00:00+0000', tz='UTC'), 'price': 75.60218, 'order_id': '1b264b9fec124a19a7d100285672270d', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 40906, 'dt': Timestamp('2018-03-20 20:00:00+0000', tz='UTC'), 'price': 116.01798000000001, 'order_id': 'baad3d98f71645308164ea8eaa30c669', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 14959, 'dt': Timestamp('2018-03-20 20:00:00+0000', tz='UTC'), 'price': 16.648320000000002, 'order_id': '1c1844d538134e1b863f1d2f29c53223', 'sid': Equity(0 [DBC]), 'commission': None}]",9171003.549999999,9178822.03158323,0.9991482042514467,-311.983977919616,"[{'id': '6c729c6c94f341488dc35bbf34a1eeac', 'dt': Timestamp('2018-03-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-19 20:00:00+0000', tz='UTC'), 'amount': -19485, 'filled': -19485, 'commission': 931.112061075, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '4aff90c7bc23434a8a10452da07fed7e', 'dt': Timestamp('2018-03-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-19 20:00:00+0000', tz='UTC'), 'amount': -9931, 'filled': -9931, 'commission': 2689.4590477750003, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '1b264b9fec124a19a7d100285672270d', 'dt': Timestamp('2018-03-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-19 20:00:00+0000', tz='UTC'), 'amount': -18418, 'filled': -18418, 'commission': 1392.44095124, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'baad3d98f71645308164ea8eaa30c669', 'dt': Timestamp('2018-03-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-19 20:00:00+0000', tz='UTC'), 'amount': 40906, 'filled': 40906, 'commission': 4745.83148988, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '1c1844d538134e1b863f1d2f29c53223', 'dt': Timestamp('2018-03-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-19 20:00:00+0000', tz='UTC'), 'amount': 14959, 'filled': 14959, 'commission': 249.04221888, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",9200306.979999999,-0.00230141042989751,7818.481583230094,11231245.129999999,"[{'sid': Equity(4 [VWO]), 'amount': -26822, 'cost_basis': 47.677807061370686, 'last_sale_price': 47.81}, {'sid': Equity(2 [SPY]), 'amount': 12243, 'cost_basis': 277.50853812431376, 'last_sale_price': 270.95}, {'sid': Equity(3 [VNQ]), 'amount': -10284, 'cost_basis': 75.46678122994554, 'last_sale_price': 75.64}, {'sid': Equity(1 [LQD]), 'amount': 66873, 'cost_basis': 116.53800188662184, 'last_sale_price': 115.96000000000001}, {'sid': Equity(0 [DBC]), 'amount': 9580, 'cost_basis': 16.674316056250525, 'last_sale_price': 16.64}]",-21172.96443885006,-2.557333049632549,0.14515565530093638,64,-0.09717214997704843,1.557792650116935,-2.2503991657801676,0.0,0.0,2018-03,0.0,-0.08211779684167786,0.0,,,"[-0.13819408416748047, 0.35994890332221985, -0.08484882116317749, 0.8458796739578247, 0.0172142181545496]"
2018-03-21 20:00:00+00:00,2018-03-21 13:31:00+00:00,2018-03-21 20:00:00+00:00,-2061456.26,9161615.4,0.0,11223071.66,-2061456.26,1.4487838716719381,3,2,9171003.549999999,[],9161615.4,9169433.88158323,0.999147332138036,7818.481583230094,[],9171003.549999999,-0.0010228055373222578,7818.481583230094,11223071.66,"[{'sid': Equity(4 [VWO]), 'amount': -26822, 'cost_basis': 47.677807061370686, 'last_sale_price': 48.07}, {'sid': Equity(2 [SPY]), 'amount': 12243, 'cost_basis': 277.50853812431376, 'last_sale_price': 270.43}, {'sid': Equity(3 [VNQ]), 'amount': -10284, 'cost_basis': 75.46678122994554, 'last_sale_price': 75.08}, {'sid': Equity(1 [LQD]), 'amount': 66873, 'cost_basis': 116.53800188662184, 'last_sale_price': 115.89}, {'sid': Equity(0 [DBC]), 'amount': 9580, 'cost_basis': 16.674316056250525, 'last_sale_price': 16.94}]",-9388.14999999851,-2.5685461285950484,0.1440181685088025,65,-0.09717214997704843,1.557792650116935,-2.260811931714628,0.0,0.0,2018-03,0.0,-0.08305661184167779,0.0,,,"[-0.13819408416748047, 0.35994890332221985, -0.08484882116317749, 0.8458796739578247, 0.0172142181545496]"
2018-03-22 20:00:00+00:00,2018-03-22 13:31:00+00:00,2018-03-22 20:00:00+00:00,-2016161.86,9136276.320000002,0.0,11152438.180000002,-2016161.86,1.4401206817890773,3,2,9161615.4,[],9136276.320000002,9144094.801583232,0.9991449693214164,7818.481583230094,[],9161615.4,-0.0027634290543161466,7818.481583230094,11152438.180000002,"[{'sid': Equity(4 [VWO]), 'amount': -26822, 'cost_basis': 47.677807061370686, 'last_sale_price': 46.550000000000004}, {'sid': Equity(2 [SPY]), 'amount': 12243, 'cost_basis': 277.50853812431376, 'last_sale_price': 263.67}, {'sid': Equity(3 [VNQ]), 'amount': -10284, 'cost_basis': 75.46678122994554, 'last_sale_price': 74.64}, {'sid': Equity(1 [LQD]), 'amount': 66873, 'cost_basis': 116.53800188662184, 'last_sale_price': 116.09}, {'sid': Equity(0 [DBC]), 'amount': 9580, 'cost_basis': 16.674316056250525, 'last_sale_price': 16.81}]",-25339.079999998212,-2.6304647553816958,0.1429349611018482,66,-0.09717214997704843,1.557792650116935,-2.3172494876731005,0.0,0.0,2018-03,0.0,-0.08559051984167754,0.0,,,"[-0.13819408416748047, 0.35994890332221985, -0.08484882116317749, 0.8458796739578247, 0.0172142181545496]"
2018-03-23 20:00:00+00:00,2018-03-23 13:31:00+00:00,2018-03-23 20:00:00+00:00,-1984245.18,9076081.33,0.0,11060326.51,-1984245.18,1.4360100794337651,3,2,9136276.320000002,[],9076081.33,9083899.81158323,0.9991393034109358,7818.481583230094,[],9136276.320000002,-0.0065829359063053206,7818.481583230094,11060326.51,"[{'sid': Equity(4 [VWO]), 'amount': -26822, 'cost_basis': 47.677807061370686, 'last_sale_price': 45.87}, {'sid': Equity(2 [SPY]), 'amount': 12243, 'cost_basis': 277.50853812431376, 'last_sale_price': 258.05}, {'sid': Equity(3 [VNQ]), 'amount': -10284, 'cost_basis': 75.46678122994554, 'last_sale_price': 73.31}, {'sid': Equity(1 [LQD]), 'amount': 66873, 'cost_basis': 116.53800188662184, 'last_sale_price': 115.72}, {'sid': Equity(0 [DBC]), 'amount': 9580, 'cost_basis': 16.674316056250525, 'last_sale_price': 16.96}]",-60194.990000002086,-2.794339152676658,0.14221552233909965,67,-0.09717214997704843,1.557792650116935,-2.4683110322171022,0.0,0.0,2018-03,0.0,-0.09161001884167774,0.0,,,"[-0.13819408416748047, 0.35994890332221985, -0.08484882116317749, 0.8458796739578247, 0.0172142181545496]"
2018-03-26 20:00:00+00:00,2018-03-26 13:31:00+00:00,2018-03-26 20:00:00+00:00,-2020079.6400000001,9154196.179999998,0.0,11174275.819999998,-2020079.6400000001,1.4401150781088106,3,2,9076081.33,[],9154196.179999998,9162014.661583228,0.9991466416643041,7818.481583230094,"[{'id': '8c02e23ca9ae4326b8b08ac5b5af6fc4', 'dt': Timestamp('2018-03-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-26 20:00:00+0000', tz='UTC'), 'amount': 34158, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f1b04aeacc4449c8b3403d207ab47487', 'dt': Timestamp('2018-03-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-26 20:00:00+0000', tz='UTC'), 'amount': -11479, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7ee6b96fa1714a96a32c0db4767635f5', 'dt': Timestamp('2018-03-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-26 20:00:00+0000', tz='UTC'), 'amount': 46423, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b731f204d1494012bcba9c0014dd38c3', 'dt': Timestamp('2018-03-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-26 20:00:00+0000', tz='UTC'), 'amount': -16511, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '79bd1516b432474b9dc9b38125ec910b', 'dt': Timestamp('2018-03-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-26 20:00:00+0000', tz='UTC'), 'amount': -3016, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",9076081.33,0.008599263710547644,7818.481583230094,11174275.819999998,"[{'sid': Equity(4 [VWO]), 'amount': -26822, 'cost_basis': 47.677807061370686, 'last_sale_price': 47.160000000000004}, {'sid': Equity(2 [SPY]), 'amount': 12243, 'cost_basis': 277.50853812431376, 'last_sale_price': 265.11}, {'sid': Equity(3 [VNQ]), 'amount': -10284, 'cost_basis': 75.46678122994554, 'last_sale_price': 73.43}, {'sid': Equity(1 [LQD]), 'amount': 66873, 'cost_basis': 116.53800188662184, 'last_sale_price': 116.13}, {'sid': Equity(0 [DBC]), 'amount': 9580, 'cost_basis': 16.674316056250525, 'last_sale_price': 16.97}]",78114.84999999776,-2.5181509678802385,0.1424549025044575,68,-0.09717214997704843,1.557792650116935,-2.2042207056076553,0.0,0.0,2018-03,0.0,-0.0837985338416779,0.0,,,"[0.03776576370000839, 0.022085342556238174, 0.28964558243751526, 0.6383459568023682, 0.012157370336353779]"
2018-03-27 20:00:00+00:00,2018-03-27 13:31:00+00:00,2018-03-27 20:00:00+00:00,0.0,9184357.35,-57028.543322579935,9184357.35,0.0,1.0053868930830034,5,0,9154196.179999998,"[{'amount': 34158, 'dt': Timestamp('2018-03-27 20:00:00+0000', tz='UTC'), 'price': 46.48323, 'order_id': '8c02e23ca9ae4326b8b08ac5b5af6fc4', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -11479, 'dt': Timestamp('2018-03-27 20:00:00+0000', tz='UTC'), 'price': 260.46970000000005, 'order_id': 'f1b04aeacc4449c8b3403d207ab47487', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 46423, 'dt': Timestamp('2018-03-27 20:00:00+0000', tz='UTC'), 'price': 73.74685500000001, 'order_id': '7ee6b96fa1714a96a32c0db4767635f5', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -16511, 'dt': Timestamp('2018-03-27 20:00:00+0000', tz='UTC'), 'price': 116.491725, 'order_id': 'b731f204d1494012bcba9c0014dd38c3', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -3016, 'dt': Timestamp('2018-03-27 20:00:00+0000', tz='UTC'), 'price': 16.89155, 'order_id': '79bd1516b432474b9dc9b38125ec910b', 'sid': Equity(0 [DBC]), 'commission': None}]",9184357.35,9135147.28826065,1.0053868930830034,7818.481583230094,"[{'id': '8c02e23ca9ae4326b8b08ac5b5af6fc4', 'dt': Timestamp('2018-03-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-26 20:00:00+0000', tz='UTC'), 'amount': 34158, 'filled': 34158, 'commission': 1587.77417034, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f1b04aeacc4449c8b3403d207ab47487', 'dt': Timestamp('2018-03-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-26 20:00:00+0000', tz='UTC'), 'amount': -11479, 'filled': -11479, 'commission': 2989.9316863000004, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7ee6b96fa1714a96a32c0db4767635f5', 'dt': Timestamp('2018-03-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-26 20:00:00+0000', tz='UTC'), 'amount': 46423, 'filled': 46423, 'commission': 3423.5502496650006, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b731f204d1494012bcba9c0014dd38c3', 'dt': Timestamp('2018-03-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-26 20:00:00+0000', tz='UTC'), 'amount': -16511, 'filled': -16511, 'commission': 1923.3948714750002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '79bd1516b432474b9dc9b38125ec910b', 'dt': Timestamp('2018-03-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-26 20:00:00+0000', tz='UTC'), 'amount': -3016, 'filled': -3016, 'commission': 50.94491479999999, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",9154196.179999998,-0.0029324743863632374,-49210.06173934966,9184357.35,"[{'sid': Equity(4 [VWO]), 'amount': 7336, 'cost_basis': 46.69966595560796, 'last_sale_price': 46.46}, {'sid': Equity(2 [SPY]), 'amount': 764, 'cost_basis': 281.4220612739211, 'last_sale_price': 260.6}, {'sid': Equity(3 [VNQ]), 'amount': 36139, 'cost_basis': 73.84158784400967, 'last_sale_price': 73.71000000000001}, {'sid': Equity(1 [LQD]), 'amount': 50362, 'cost_basis': 116.57619327837504, 'last_sale_price': 116.55}, {'sid': Equity(0 [DBC]), 'amount': 6564, 'cost_basis': 16.682077316884286, 'last_sale_price': 16.9}]",-26867.373322578147,-2.583708251702733,0.14144028390994187,69,-0.09717214997704843,1.557792650116935,-2.263578586199026,0.0,0.0,2018-03,0.0,-0.08648527117393567,0.0,,,"[0.03776576370000839, 0.022085342556238174, 0.28964558243751526, 0.6383459568023682, 0.012157370336353779]"
2018-03-28 20:00:00+00:00,2018-03-28 13:31:00+00:00,2018-03-28 20:00:00+00:00,0.0,9263431.44,0.0,9263431.44,0.0,1.0053406641450413,5,0,9184357.35,[],9263431.44,9214221.37826065,1.0053406641450413,-49210.06173934966,[],9184357.35,0.008656027922135046,-49210.06173934966,9263431.44,"[{'sid': Equity(4 [VWO]), 'amount': 7336, 'cost_basis': 46.69966595560796, 'last_sale_price': 46.14}, {'sid': Equity(2 [SPY]), 'amount': 764, 'cost_basis': 281.4220612739211, 'last_sale_price': 259.83}, {'sid': Equity(3 [VNQ]), 'amount': 36139, 'cost_basis': 73.84158784400967, 'last_sale_price': 75.56}, {'sid': Equity(1 [LQD]), 'amount': 50362, 'cost_basis': 116.57619327837504, 'last_sale_price': 116.86}, {'sid': Equity(0 [DBC]), 'amount': 6564, 'cost_basis': 16.682077316884286, 'last_sale_price': 16.830000000000002}]",79074.08999999985,-2.311895432649739,0.14166915447229536,70,-0.09717214997704843,1.557792650116935,-2.0076760324142504,0.0,0.0,2018-03,0.0,-0.07857786217393559,0.0,,,"[0.03776576370000839, 0.022085342556238174, 0.28964558243751526, 0.6383459568023682, 0.012157370336353779]"
2018-03-29 20:00:00+00:00,2018-03-29 13:31:00+00:00,2018-03-29 20:00:00+00:00,0.0,9296554.110000001,0.0,9296554.110000001,0.0,1.0053215346463298,5,0,9263431.44,[],9296554.110000001,9247344.048260652,1.0053215346463298,-49210.06173934966,[],9263431.44,0.003594733471256717,-49210.06173934966,9296554.110000001,"[{'sid': Equity(4 [VWO]), 'amount': 7336, 'cost_basis': 46.69966595560796, 'last_sale_price': 46.980000000000004}, {'sid': Equity(2 [SPY]), 'amount': 764, 'cost_basis': 281.4220612739211, 'last_sale_price': 263.15}, {'sid': Equity(3 [VNQ]), 'amount': 36139, 'cost_basis': 73.84158784400967, 'last_sale_price': 75.47}, {'sid': Equity(1 [LQD]), 'amount': 50362, 'cost_basis': 116.57619327837504, 'last_sale_price': 117.39}, {'sid': Equity(0 [DBC]), 'amount': 6564, 'cost_basis': 16.682077316884286, 'last_sale_price': 16.98}]",33122.67000000179,-2.1911115907791396,0.14093480670053282,71,-0.09717214997704843,1.557792650116935,-1.8991830563963756,0.0,0.0,2018-03,0.0,-0.07526559517393527,0.0,,,"[0.03776576370000839, 0.022085342556238174, 0.28964558243751526, 0.6383459568023682, 0.012157370336353779]"
2018-04-02 20:00:00+00:00,2018-04-02 13:31:00+00:00,2018-04-02 20:00:00+00:00,0.0,9228636.450000001,0.0,9228636.450000001,0.0,1.0053609081502395,5,0,9296554.110000001,[],9228636.450000001,9179426.388260651,1.0053609081502395,-49210.06173934966,"[{'id': '6222cd6c4b0041a58e878bf3c07044cb', 'dt': Timestamp('2018-04-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-02 20:00:00+0000', tz='UTC'), 'amount': -20874, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f614cd523c0d4a0486a70d6974c9271d', 'dt': Timestamp('2018-04-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-02 20:00:00+0000', tz='UTC'), 'amount': 19950, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '986c8cc0f3ed41139b941cfa6f4eb06a', 'dt': Timestamp('2018-04-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-02 20:00:00+0000', tz='UTC'), 'amount': -31701, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '581f7568619a460c82722a68dd363e5f', 'dt': Timestamp('2018-04-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-02 20:00:00+0000', tz='UTC'), 'amount': -26059, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '81a13e7d52c14eba8eaa70b9165b6f55', 'dt': Timestamp('2018-04-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-02 20:00:00+0000', tz='UTC'), 'amount': 71008, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",9296554.110000001,-0.007344558572228599,-49210.06173934966,9228636.450000001,"[{'sid': Equity(4 [VWO]), 'amount': 7336, 'cost_basis': 46.69966595560796, 'last_sale_price': 46.29}, {'sid': Equity(2 [SPY]), 'amount': 764, 'cost_basis': 281.4220612739211, 'last_sale_price': 257.47}, {'sid': Equity(3 [VNQ]), 'amount': 36139, 'cost_basis': 73.84158784400967, 'last_sale_price': 74.45}, {'sid': Equity(1 [LQD]), 'amount': 50362, 'cost_basis': 116.57619327837504, 'last_sale_price': 116.99000000000001}, {'sid': Equity(0 [DBC]), 'amount': 6564, 'cost_basis': 16.682077316884286, 'last_sale_price': 16.75}]",-67917.66000000015,-2.3725799419271594,0.14043149566032934,72,-0.09717214997704843,1.557792650116935,-2.062567494112043,0.0,0.0,2018-04,0.0,-0.08205736117393525,0.0,,,"[-0.06826945394277573, 0.5809986591339111, 0.0359908752143383, 0.3097313344478607, 0.14154855906963348]"
