,period_open,period_close,capital_used,starting_cash,starting_exposure,ending_value,ending_cash,portfolio_value,longs_count,orders,net_leverage,pnl,gross_leverage,shorts_count,short_exposure,transactions,ending_exposure,positions,long_exposure,starting_value,long_value,returns,short_value,benchmark_period_return,benchmark_volatility,alpha,beta,max_leverage,algo_volatility,max_drawdown,trading_days,sharpe,algorithm_period_return,period_label,excess_return,treasury_period_return,sortino,weights
2021-09-15 20:00:00+00:00,2021-09-15 13:31:00+00:00,2021-09-15 20:00:00+00:00,0.0,-1057.828769584781,11858971.06,11923159.59,-1057.828769584781,11922101.761230415,5,[],1.0000887283795064,64188.52999999933,1.0000887283795064,0,0.0,[],11923159.59,"[{'sid': Equity(4 [VWO]), 'amount': 36826, 'cost_basis': 51.804874378995564, 'last_sale_price': 52.19}, {'sid': Equity(2 [SPY]), 'amount': 5777, 'cost_basis': 399.2206554928181, 'last_sale_price': 447.88}, {'sid': Equity(3 [VNQ]), 'amount': 25131, 'cost_basis': 91.88852292232218, 'last_sale_price': 107.27}, {'sid': Equity(1 [LQD]), 'amount': 17518, 'cost_basis': 133.97170332576522, 'last_sale_price': 135.85}, {'sid': Equity(0 [DBC]), 'amount': 117971, 'cost_basis': 17.01249050542289, 'last_sale_price': 19.82}]",11923159.59,11858971.06,11923159.59,0.005413138783217253,0.0,0.0,0.0,,,1.001557165633928,0.09875534035715958,-0.034121843936061914,189,2.4239205644684927,0.1922101761230426,2021-09,0.0,0.0,3.6613214659277373,[0.16323075 0.21697646 0.22641246 0.19979746 0.19358287]
2021-09-16 20:00:00+00:00,2021-09-16 13:31:00+00:00,2021-09-16 20:00:00+00:00,0.0,-1057.828769584781,11923159.59,11881589.31,-1057.828769584781,11880531.481230415,5,[],1.0000890388423496,-41570.27999999933,1.0000890388423496,0,0.0,[],11881589.31,"[{'sid': Equity(4 [VWO]), 'amount': 36826, 'cost_basis': 51.804874378995564, 'last_sale_price': 51.65}, {'sid': Equity(2 [SPY]), 'amount': 5777, 'cost_basis': 399.2206554928181, 'last_sale_price': 447.17}, {'sid': Equity(3 [VNQ]), 'amount': 25131, 'cost_basis': 91.88852292232218, 'last_sale_price': 107.36}, {'sid': Equity(1 [LQD]), 'amount': 17518, 'cost_basis': 133.97170332576522, 'last_sale_price': 135.66}, {'sid': Equity(0 [DBC]), 'amount': 117971, 'cost_basis': 17.01249050542289, 'last_sale_price': 19.68}]",11881589.31,11923159.59,11881589.31,-0.003486824792519716,0.0,0.0,0.0,,,1.001557165633928,0.09862618319916142,-0.034121843936061914,190,2.367430159440356,0.18805314812304252,2021-09,0.0,0.0,3.5739809444435506,[0.16323075 0.21697646 0.22641246 0.19979746 0.19358287]
2021-09-17 20:00:00+00:00,2021-09-17 13:31:00+00:00,2021-09-17 20:00:00+00:00,0.0,-1057.828769584781,11881589.31,11792634.3,-1057.828769584781,11791576.471230416,5,[],1.0000897105465216,-88955.00999999978,1.0000897105465216,0,0.0,[],11792634.3,"[{'sid': Equity(4 [VWO]), 'amount': 36826, 'cost_basis': 51.804874378995564, 'last_sale_price': 51.45}, {'sid': Equity(2 [SPY]), 'amount': 5777, 'cost_basis': 399.2206554928181, 'last_sale_price': 441.40000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 25131, 'cost_basis': 91.88852292232218, 'last_sale_price': 106.4}, {'sid': Equity(1 [LQD]), 'amount': 17518, 'cost_basis': 133.97170332576522, 'last_sale_price': 135.36}, {'sid': Equity(0 [DBC]), 'amount': 117971, 'cost_basis': 17.01249050542289, 'last_sale_price': 19.52}]",11792634.3,11881589.31,11792634.3,-0.007487460484451924,0.0,0.0,0.0,,,1.001557165633928,0.09883994283520647,-0.034121843936061914,191,2.2499951606970887,0.1791576471230425,2021-09,0.0,0.0,3.383657220593677,[0.16323075 0.21697646 0.22641246 0.19979746 0.19358287]
2021-09-20 20:00:00+00:00,2021-09-20 13:31:00+00:00,2021-09-20 20:00:00+00:00,0.0,-1057.828769584781,11792634.3,11645508.3,-1057.828769584781,11644450.471230416,5,"[{'id': 'fb6ffdc0572843e2b386b8a98c23158b', 'dt': Timestamp('2021-09-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-20 20:00:00+0000', tz='UTC'), 'amount': -379, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '8aa10c2f957f4aba95acafa846f009fe', 'dt': Timestamp('2021-09-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-20 20:00:00+0000', tz='UTC'), 'amount': -290, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'cfc0465b6b694fd8b91a2256b986810a', 'dt': Timestamp('2021-09-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-20 20:00:00+0000', tz='UTC'), 'amount': -1870, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd9ec0b958a424bc6b4b2db702f010065', 'dt': Timestamp('2021-09-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-20 20:00:00+0000', tz='UTC'), 'amount': 1012, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ba680654e88648d9b98bce2e3f7457a0', 'dt': Timestamp('2021-09-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-20 20:00:00+0000', tz='UTC'), 'amount': 10576, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",1.000090844026706,-147126.0,1.000090844026706,0,0.0,[],11645508.3,"[{'sid': Equity(4 [VWO]), 'amount': 36826, 'cost_basis': 51.804874378995564, 'last_sale_price': 49.59}, {'sid': Equity(2 [SPY]), 'amount': 5777, 'cost_basis': 399.2206554928181, 'last_sale_price': 434.04}, {'sid': Equity(3 [VNQ]), 'amount': 25131, 'cost_basis': 91.88852292232218, 'last_sale_price': 105.75}, {'sid': Equity(1 [LQD]), 'amount': 17518, 'cost_basis': 133.97170332576522, 'last_sale_price': 135.78}, {'sid': Equity(0 [DBC]), 'amount': 117971, 'cost_basis': 17.01249050542289, 'last_sale_price': 19.29}]",11645508.3,11792634.3,11645508.3,-0.012477212047003583,0.0,0.0,0.0,,,1.001557165633928,0.09976193347004586,-0.034121843936061914,192,2.0534362861335227,0.16444504712304253,2021-09,0.0,0.0,3.0532686167581726,[0.15521565 0.20451734 0.21124205 0.2160756  0.21294937]
2021-09-21 20:00:00+00:00,2021-09-21 13:31:00+00:00,2021-09-21 20:00:00+00:00,-103.13960344344378,-1057.828769584781,11645508.3,11660387.81,-1160.968373029734,11659226.84162697,5,"[{'id': 'fb6ffdc0572843e2b386b8a98c23158b', 'dt': Timestamp('2021-09-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-20 20:00:00+0000', tz='UTC'), 'amount': -379, 'filled': -379, 'commission': 18.936736895000003, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '8aa10c2f957f4aba95acafa846f009fe', 'dt': Timestamp('2021-09-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-20 20:00:00+0000', tz='UTC'), 'amount': -290, 'filled': -290, 'commission': 125.68982365000001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'cfc0465b6b694fd8b91a2256b986810a', 'dt': Timestamp('2021-09-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-20 20:00:00+0000', tz='UTC'), 'amount': -1870, 'filled': -1870, 'commission': 197.74707700000002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd9ec0b958a424bc6b4b2db702f010065', 'dt': Timestamp('2021-09-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-20 20:00:00+0000', tz='UTC'), 'amount': 1012, 'filled': 1012, 'commission': 137.46793961999998, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ba680654e88648d9b98bce2e3f7457a0', 'dt': Timestamp('2021-09-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-20 20:00:00+0000', tz='UTC'), 'amount': 10576, 'filled': 10576, 'commission': 204.32467128, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",1.0000995750737849,14776.37039655447,1.0000995750737849,0,0.0,"[{'amount': -379, 'dt': Timestamp('2021-09-21 20:00:00+0000', tz='UTC'), 'price': 49.965005000000005, 'order_id': 'fb6ffdc0572843e2b386b8a98c23158b', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -290, 'dt': Timestamp('2021-09-21 20:00:00+0000', tz='UTC'), 'price': 433.413185, 'order_id': '8aa10c2f957f4aba95acafa846f009fe', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -1870, 'dt': Timestamp('2021-09-21 20:00:00+0000', tz='UTC'), 'price': 105.7471, 'order_id': 'cfc0465b6b694fd8b91a2256b986810a', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 1012, 'dt': Timestamp('2021-09-21 20:00:00+0000', tz='UTC'), 'price': 135.837885, 'order_id': 'd9ec0b958a424bc6b4b2db702f010065', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 10576, 'dt': Timestamp('2021-09-21 20:00:00+0000', tz='UTC'), 'price': 19.319654999999997, 'order_id': 'ba680654e88648d9b98bce2e3f7457a0', 'sid': Equity(0 [DBC]), 'commission': None}]",11660387.81,"[{'sid': Equity(4 [VWO]), 'amount': 36447, 'cost_basis': 51.805393948147895, 'last_sale_price': 49.99}, {'sid': Equity(2 [SPY]), 'amount': 5487, 'cost_basis': 399.2435623314639, 'last_sale_price': 433.63}, {'sid': Equity(3 [VNQ]), 'amount': 23261, 'cost_basis': 91.89702415085922, 'last_sale_price': 105.8}, {'sid': Equity(1 [LQD]), 'amount': 18530, 'cost_basis': 134.0810419007218, 'last_sale_price': 135.77}, {'sid': Equity(0 [DBC]), 'amount': 128547, 'cost_basis': 17.20389828908122, 'last_sale_price': 19.31}]",11660387.81,11645508.3,11660387.81,0.0012689624498005703,0.0,0.0,0.0,,,1.001557165633928,0.09950316218416061,-0.034121843936061914,193,2.0647608534779187,0.16592268416269795,2021-09,0.0,0.0,3.0701076561501788,[0.15521565 0.20451734 0.21124205 0.2160756  0.21294937]
2021-09-22 20:00:00+00:00,2021-09-22 13:31:00+00:00,2021-09-22 20:00:00+00:00,0.0,-1160.968373029734,11660387.81,11769120.23,-1160.968373029734,11767959.26162697,5,[],1.000098655029918,108732.41999999993,1.000098655029918,0,0.0,[],11769120.23,"[{'sid': Equity(4 [VWO]), 'amount': 36447, 'cost_basis': 51.805393948147895, 'last_sale_price': 50.71}, {'sid': Equity(2 [SPY]), 'amount': 5487, 'cost_basis': 399.2435623314639, 'last_sale_price': 437.86}, {'sid': Equity(3 [VNQ]), 'amount': 23261, 'cost_basis': 91.89702415085922, 'last_sale_price': 106.83}, {'sid': Equity(1 [LQD]), 'amount': 18530, 'cost_basis': 134.0810419007218, 'last_sale_price': 136.15}, {'sid': Equity(0 [DBC]), 'amount': 128547, 'cost_basis': 17.20389828908122, 'last_sale_price': 19.53}]",11769120.23,11660387.81,11769120.23,0.009325868814198834,0.0,0.0,0.0,,,1.001557165633928,0.09971792170368203,-0.034121843936061914,194,2.171176692330796,0.1767959261626979,2021-09,0.0,0.0,3.243676701351399,[0.15521565 0.20451734 0.21124205 0.2160756  0.21294937]
2021-09-23 20:00:00+00:00,2021-09-23 13:31:00+00:00,2021-09-23 20:00:00+00:00,0.0,-1160.968373029734,11769120.23,11823319.440000001,-1160.968373029734,11822158.47162697,5,[],1.0000982027415566,54199.210000000894,1.0000982027415566,0,0.0,[],11823319.440000001,"[{'sid': Equity(4 [VWO]), 'amount': 36447, 'cost_basis': 51.805393948147895, 'last_sale_price': 50.95}, {'sid': Equity(2 [SPY]), 'amount': 5487, 'cost_basis': 399.2435623314639, 'last_sale_price': 443.18}, {'sid': Equity(3 [VNQ]), 'amount': 23261, 'cost_basis': 91.89702415085922, 'last_sale_price': 106.62}, {'sid': Equity(1 [LQD]), 'amount': 18530, 'cost_basis': 134.0810419007218, 'last_sale_price': 135.21}, {'sid': Equity(0 [DBC]), 'amount': 128547, 'cost_basis': 17.20389828908122, 'last_sale_price': 19.830000000000002}]",11823319.440000001,11769120.23,11823319.440000001,0.004605659213720692,0.0,0.0,0.0,,,1.001557165633928,0.09955173122688177,-0.034121843936061914,195,2.223435698157703,0.182215847162698,2021-09,0.0,0.0,3.3247500905327265,[0.15521565 0.20451734 0.21124205 0.2160756  0.21294937]
2021-09-24 20:00:00+00:00,2021-09-24 13:31:00+00:00,2021-09-24 20:00:00+00:00,0.0,-1160.968373029734,11823319.440000001,11771472.97,-1160.968373029734,11770312.00162697,5,[],1.000098635309996,-51846.47000000067,1.000098635309996,0,0.0,[],11771472.97,"[{'sid': Equity(4 [VWO]), 'amount': 36447, 'cost_basis': 51.805393948147895, 'last_sale_price': 50.39}, {'sid': Equity(2 [SPY]), 'amount': 5487, 'cost_basis': 399.2435623314639, 'last_sale_price': 443.91}, {'sid': Equity(3 [VNQ]), 'amount': 23261, 'cost_basis': 91.89702415085922, 'last_sale_price': 104.83}, {'sid': Equity(1 [LQD]), 'amount': 18530, 'cost_basis': 134.0810419007218, 'last_sale_price': 134.92000000000002}, {'sid': Equity(0 [DBC]), 'amount': 128547, 'cost_basis': 17.20389828908122, 'last_sale_price': 19.92}]",11771472.97,11823319.440000001,11771472.97,-0.004385533329165914,0.0,0.0,0.0,,,1.001557165633928,0.09947536975393675,-0.034121843936061914,196,2.1571069292983687,0.1770312001626979,2021-09,0.0,0.0,3.2223246545463997,[0.15521565 0.20451734 0.21124205 0.2160756  0.21294937]
2021-09-27 20:00:00+00:00,2021-09-27 13:31:00+00:00,2021-09-27 20:00:00+00:00,0.0,-1160.968373029734,11771472.97,11774957.75,-1160.968373029734,11773796.78162697,5,"[{'id': 'd1c9f34805ad47909dfbbabba8e4ae4b', 'dt': Timestamp('2021-09-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-27 20:00:00+0000', tz='UTC'), 'amount': 831, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e47067fbc58341ab8597a420e2991cca', 'dt': Timestamp('2021-09-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-27 20:00:00+0000', tz='UTC'), 'amount': 294, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '90b8bdea83b64238aedf062529fc6fd6', 'dt': Timestamp('2021-09-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-27 20:00:00+0000', tz='UTC'), 'amount': -2584, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1824d338c2644674815b7c8abb11988d', 'dt': Timestamp('2021-09-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-27 20:00:00+0000', tz='UTC'), 'amount': -1422, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '02c8a3be4e1c4778a14db6529ba9c2dc', 'dt': Timestamp('2021-09-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-27 20:00:00+0000', tz='UTC'), 'amount': 14137, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",1.0000986061161548,3484.7799999993294,1.0000986061161548,0,0.0,[],11774957.75,"[{'sid': Equity(4 [VWO]), 'amount': 36447, 'cost_basis': 51.805393948147895, 'last_sale_price': 50.660000000000004}, {'sid': Equity(2 [SPY]), 'amount': 5487, 'cost_basis': 399.2435623314639, 'last_sale_price': 442.64}, {'sid': Equity(3 [VNQ]), 'amount': 23261, 'cost_basis': 91.89702415085922, 'last_sale_price': 103.42}, {'sid': Equity(1 [LQD]), 'amount': 18530, 'cost_basis': 134.0810419007218, 'last_sale_price': 134.85}, {'sid': Equity(0 [DBC]), 'amount': 128547, 'cost_basis': 17.20389828908122, 'last_sale_price': 20.19}]",11774957.75,11771472.97,11774957.75,0.00029606521896075044,0.0,0.0,0.0,,,1.001557165633928,0.09922327024111403,-0.034121843936061914,197,2.1554268302388393,0.17737967816269773,2021-09,0.0,0.0,3.219837519145265,[0.16040038 0.21736393 0.1816237  0.19593369 0.2446783 ]
2021-09-28 20:00:00+00:00,2021-09-28 13:31:00+00:00,2021-09-28 20:00:00+00:00,1490.4062357712537,-1160.968373029734,11774957.75,11638125.02,329.4378627402143,11638454.45786274,5,"[{'id': 'd1c9f34805ad47909dfbbabba8e4ae4b', 'dt': Timestamp('2021-09-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-27 20:00:00+0000', tz='UTC'), 'amount': 831, 'filled': 831, 'commission': 41.628974085, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e47067fbc58341ab8597a420e2991cca', 'dt': Timestamp('2021-09-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-27 20:00:00+0000', tz='UTC'), 'amount': 294, 'filled': 294, 'commission': 127.57743684, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '90b8bdea83b64238aedf062529fc6fd6', 'dt': Timestamp('2021-09-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-27 20:00:00+0000', tz='UTC'), 'amount': -2584, 'filled': -2584, 'commission': 265.29576576, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '1824d338c2644674815b7c8abb11988d', 'dt': Timestamp('2021-09-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-27 20:00:00+0000', tz='UTC'), 'amount': -1422, 'filled': -1422, 'commission': 189.61416548999995, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '02c8a3be4e1c4778a14db6529ba9c2dc', 'dt': Timestamp('2021-09-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-27 20:00:00+0000', tz='UTC'), 'amount': 14137, 'filled': 14137, 'commission': 283.305692055, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",0.9999716940196884,-135342.3237642292,0.9999716940196884,0,0.0,"[{'amount': 831, 'dt': Timestamp('2021-09-28 20:00:00+0000', tz='UTC'), 'price': 50.095035, 'order_id': 'd1c9f34805ad47909dfbbabba8e4ae4b', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 294, 'dt': Timestamp('2021-09-28 20:00:00+0000', tz='UTC'), 'price': 433.93686, 'order_id': 'e47067fbc58341ab8597a420e2991cca', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -2584, 'dt': Timestamp('2021-09-28 20:00:00+0000', tz='UTC'), 'price': 102.66864, 'order_id': '90b8bdea83b64238aedf062529fc6fd6', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -1422, 'dt': Timestamp('2021-09-28 20:00:00+0000', tz='UTC'), 'price': 133.34329499999998, 'order_id': '1824d338c2644674815b7c8abb11988d', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 14137, 'dt': Timestamp('2021-09-28 20:00:00+0000', tz='UTC'), 'price': 20.040015, 'order_id': '02c8a3be4e1c4778a14db6529ba9c2dc', 'sid': Equity(0 [DBC]), 'commission': None}]",11638125.02,"[{'sid': Equity(4 [VWO]), 'amount': 37278, 'cost_basis': 51.76838339737194, 'last_sale_price': 50.07}, {'sid': Equity(2 [SPY]), 'amount': 5781, 'cost_basis': 401.0300018663869, 'last_sale_price': 433.72}, {'sid': Equity(3 [VNQ]), 'amount': 20677, 'cost_basis': 91.9098546275125, 'last_sale_price': 102.72}, {'sid': Equity(1 [LQD]), 'amount': 17108, 'cost_basis': 134.09212526321247, 'last_sale_price': 133.41}, {'sid': Equity(0 [DBC]), 'amount': 142684, 'cost_basis': 17.4868836808162, 'last_sale_price': 20.03}]",11638125.02,11774957.75,11638125.02,-0.011495214863520564,0.0,0.0,0.0,,,1.001557165633928,0.09994603165344475,-0.034121843936061914,198,1.982650818519004,0.1638454457862748,2021-09,0.0,0.0,2.9351771859334663,[0.16040038 0.21736393 0.1816237  0.19593369 0.2446783 ]
2021-09-29 20:00:00+00:00,2021-09-29 13:31:00+00:00,2021-09-29 20:00:00+00:00,0.0,329.4378627402143,11638125.02,11645695.68,329.4378627402143,11646025.11786274,5,[],0.9999717124203832,7570.660000000149,0.9999717124203832,0,0.0,[],11645695.68,"[{'sid': Equity(4 [VWO]), 'amount': 37278, 'cost_basis': 51.76838339737194, 'last_sale_price': 49.67}, {'sid': Equity(2 [SPY]), 'amount': 5781, 'cost_basis': 401.0300018663869, 'last_sale_price': 434.45}, {'sid': Equity(3 [VNQ]), 'amount': 20677, 'cost_basis': 91.9098546275125, 'last_sale_price': 103.49000000000001}, {'sid': Equity(1 [LQD]), 'amount': 17108, 'cost_basis': 134.09212526321247, 'last_sale_price': 133.38}, {'sid': Equity(0 [DBC]), 'amount': 142684, 'cost_basis': 17.4868836808162, 'last_sale_price': 20.05}]",11645695.68,11638125.02,11645695.68,0.0006504867143151127,0.0,0.0,0.0,,,1.001557165633928,0.0996934404243772,-0.034121843936061914,199,1.9859485567824458,0.16460251178627483,2021-09,0.0,0.0,2.940025218702572,[0.16040038 0.21736393 0.1816237  0.19593369 0.2446783 ]
2021-09-30 20:00:00+00:00,2021-09-30 13:31:00+00:00,2021-09-30 20:00:00+00:00,0.0,329.4378627402143,11645695.68,11604876.54,329.4378627402143,11605205.97786274,5,[],0.9999716129241162,-40819.140000000596,0.9999716129241162,0,0.0,[],11604876.54,"[{'sid': Equity(4 [VWO]), 'amount': 37278, 'cost_basis': 51.76838339737194, 'last_sale_price': 50.01}, {'sid': Equity(2 [SPY]), 'amount': 5781, 'cost_basis': 401.0300018663869, 'last_sale_price': 429.14}, {'sid': Equity(3 [VNQ]), 'amount': 20677, 'cost_basis': 91.9098546275125, 'last_sale_price': 101.78}, {'sid': Equity(1 [LQD]), 'amount': 17108, 'cost_basis': 134.09212526321247, 'last_sale_price': 133.03}, {'sid': Equity(0 [DBC]), 'amount': 142684, 'cost_basis': 17.4868836808162, 'last_sale_price': 20.18}]",11604876.54,11645695.68,11604876.54,-0.0035049847125430134,0.0,0.0,0.0,,,1.001557165633928,0.09955920128111638,-0.034121843936061914,200,1.9343248107147493,0.1605205977862747,2021-09,0.0,0.0,2.8620162975742978,[0.16040038 0.21736393 0.1816237  0.19593369 0.2446783 ]
2021-10-01 20:00:00+00:00,2021-10-01 13:31:00+00:00,2021-10-01 20:00:00+00:00,0.0,329.4378627402143,11604876.54,11715924.219999999,329.4378627402143,11716253.65786274,5,[],0.9999718819793117,111047.6799999997,0.9999718819793117,0,0.0,[],11715924.219999999,"[{'sid': Equity(4 [VWO]), 'amount': 37278, 'cost_basis': 51.76838339737194, 'last_sale_price': 50.04}, {'sid': Equity(2 [SPY]), 'amount': 5781, 'cost_basis': 401.0300018663869, 'last_sale_price': 434.24}, {'sid': Equity(3 [VNQ]), 'amount': 20677, 'cost_basis': 91.9098546275125, 'last_sale_price': 103.22}, {'sid': Equity(1 [LQD]), 'amount': 17108, 'cost_basis': 134.09212526321247, 'last_sale_price': 133.74}, {'sid': Equity(0 [DBC]), 'amount': 142684, 'cost_basis': 17.4868836808162, 'last_sale_price': 20.45}]",11715924.219999999,11604876.54,11715924.219999999,0.009568781477194532,0.0,0.0,0.0,,,1.001557165633928,0.09979811789953331,-0.034121843936061914,201,2.0403030647354337,0.17162536578627474,2021-10,0.0,0.0,3.0336212659493067,[0.16040038 0.21736393 0.1816237  0.19593369 0.2446783 ]
