,period_open,period_close,shorts_count,longs_count,ending_cash,ending_value,returns,pnl,net_leverage,portfolio_value,gross_leverage,positions,starting_cash,ending_exposure,starting_value,short_value,long_value,orders,short_exposure,long_exposure,transactions,capital_used,starting_exposure,algo_volatility,period_label,excess_return,max_leverage,algorithm_period_return,treasury_period_return,max_drawdown,sortino,trading_days,alpha,beta,sharpe,benchmark_period_return,benchmark_volatility,weights
2021-11-26 18:00:00+00:00,2021-11-26 14:31:00+00:00,2021-11-26 18:00:00+00:00,1,4,-64984.40671415873,9713872.66,-0.00021469676997720732,-2072.0299999993294,1.0067349113191386,9648888.253285842,1.3404283022549839,"[{'sid': Equity(4 [VWO]), 'amount': -32828, 'cost_basis': 50.43312490605825, 'last_sale_price': 49.04}, {'sid': Equity(2 [SPY]), 'amount': 6216, 'cost_basis': 452.6288779100773, 'last_sale_price': 458.97}, {'sid': Equity(3 [VNQ]), 'amount': 11151, 'cost_basis': 109.93240585220339, 'last_sale_price': 108.0}, {'sid': Equity(1 [LQD]), 'amount': 53742, 'cost_basis': 133.07565181814195, 'last_sale_price': 132.68}, {'sid': Equity(0 [DBC]), 'amount': 6790, 'cost_basis': 21.809925471742268, 'last_sale_price': 20.03}]",-64984.40671415873,9713872.66,9715944.69,-1609885.1199999999,11323757.78,[],-1609885.1199999999,11323757.78,[],0.0,9715944.69,0.09048755047941778,2021-11,0.0,2.3827283857978303,-0.03511117467141667,0.0,-0.08637610600823087,-0.4986221605670588,240,,,-0.36959402943729647,0.0,0.0,"[-0.17112086713314056, 0.2997906804084778, 0.1252525895833969, 0.7313680648803711, 0.014709522016346455]"
2021-11-29 21:00:00+00:00,2021-11-29 14:31:00+00:00,2021-11-29 21:00:00+00:00,1,4,-64984.40671415873,9760328.360000001,0.004814616853312748,46455.70000000112,1.0067026406723956,9695343.953285843,1.3392711576363794,"[{'sid': Equity(4 [VWO]), 'amount': -32828, 'cost_basis': 50.43312490605825, 'last_sale_price': 49.11}, {'sid': Equity(2 [SPY]), 'amount': 6216, 'cost_basis': 452.6288779100773, 'last_sale_price': 464.6}, {'sid': Equity(3 [VNQ]), 'amount': 11151, 'cost_basis': 109.93240585220339, 'last_sale_price': 108.8}, {'sid': Equity(1 [LQD]), 'amount': 53742, 'cost_basis': 133.07565181814195, 'last_sale_price': 132.77}, {'sid': Equity(0 [DBC]), 'amount': 6790, 'cost_basis': 21.809925471742268, 'last_sale_price': 20.03}]",-64984.40671415873,9760328.360000001,9713872.66,-1612183.08,11372511.440000001,"[{'id': '3c103e9c683a49ccaaf0fb57fc7491da', 'dt': Timestamp('2021-11-29 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-29 21:00:00+0000', tz='UTC'), 'amount': 43846, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e7001c730d754880b02234767c1803b6', 'dt': Timestamp('2021-11-29 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-29 21:00:00+0000', tz='UTC'), 'amount': 7228, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c0dd2ba3274e4f2e830cc1cf69b6195f', 'dt': Timestamp('2021-11-29 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-29 21:00:00+0000', tz='UTC'), 'amount': -41812, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd9d8300694b04ef0bdab9885ae7a257c', 'dt': Timestamp('2021-11-29 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-29 21:00:00+0000', tz='UTC'), 'amount': -12682, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '001ed98aa2ab47b3943285adfb432bd0', 'dt': Timestamp('2021-11-29 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-29 21:00:00+0000', tz='UTC'), 'amount': 32765, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-1612183.08,11372511.440000001,[],0.0,9713872.66,0.09044044104029911,2021-11,0.0,2.3827283857978303,-0.03046560467141657,0.0,-0.08637610600823087,-0.4223713451689452,241,,,-0.31258711870603384,0.0,0.0,"[0.05581090226769447, 0.644271731376648, -0.344078004360199, 0.5622760653495789, 0.08171933144330978]"
2021-11-30 21:00:00+00:00,2021-11-30 14:31:00+00:00,2021-11-30 21:00:00+00:00,1,4,-20696.66702156829,9627743.92,-0.009107124072425199,-88296.70030741207,1.0021543213514592,9607047.252978431,1.683478156619442,"[{'sid': Equity(4 [VWO]), 'amount': 11018, 'cost_basis': 49.41044389565892, 'last_sale_price': 49.19}, {'sid': Equity(2 [SPY]), 'amount': 13444, 'cost_basis': 454.57227112487953, 'last_sale_price': 455.56}, {'sid': Equity(3 [VNQ]), 'amount': -30661, 'cost_basis': 106.54114285432439, 'last_sale_price': 106.74000000000001}, {'sid': Equity(1 [LQD]), 'amount': 41060, 'cost_basis': 133.1167288562944, 'last_sale_price': 133.06}, {'sid': Equity(0 [DBC]), 'amount': 39555, 'cost_basis': 19.904166512052335, 'last_sale_price': 19.48}]",-64984.40671415873,9627743.92,9760328.360000001,-3272755.14,12900499.06,"[{'id': '3c103e9c683a49ccaaf0fb57fc7491da', 'dt': Timestamp('2021-11-30 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-29 21:00:00+0000', tz='UTC'), 'amount': 43846, 'filled': 43846, 'commission': 2157.86313237, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e7001c730d754880b02234767c1803b6', 'dt': Timestamp('2021-11-30 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-29 21:00:00+0000', tz='UTC'), 'amount': 7228, 'filled': 7228, 'commission': 3294.43407384, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c0dd2ba3274e4f2e830cc1cf69b6195f', 'dt': Timestamp('2021-11-30 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-29 21:00:00+0000', tz='UTC'), 'amount': -41812, 'filled': -41812, 'commission': 4460.78137356, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd9d8300694b04ef0bdab9885ae7a257c', 'dt': Timestamp('2021-11-30 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-29 21:00:00+0000', tz='UTC'), 'amount': -12682, 'filled': -12682, 'commission': 1686.62318654, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '001ed98aa2ab47b3943285adfb432bd0', 'dt': Timestamp('2021-11-30 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-29 21:00:00+0000', tz='UTC'), 'amount': 32765, 'filled': 32765, 'commission': 638.5813311, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-3272755.14,12900499.06,"[{'amount': 43846, 'dt': Timestamp('2021-11-30 21:00:00+0000', tz='UTC'), 'price': 49.214594999999996, 'order_id': '3c103e9c683a49ccaaf0fb57fc7491da', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 7228, 'dt': Timestamp('2021-11-30 21:00:00+0000', tz='UTC'), 'price': 455.78778, 'order_id': 'e7001c730d754880b02234767c1803b6', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -41812, 'dt': Timestamp('2021-11-30 21:00:00+0000', tz='UTC'), 'price': 106.68663000000001, 'order_id': 'c0dd2ba3274e4f2e830cc1cf69b6195f', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -12682, 'dt': Timestamp('2021-11-30 21:00:00+0000', tz='UTC'), 'price': 132.99347, 'order_id': 'd9d8300694b04ef0bdab9885ae7a257c', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 32765, 'dt': Timestamp('2021-11-30 21:00:00+0000', tz='UTC'), 'price': 19.48974, 'order_id': '001ed98aa2ab47b3943285adfb432bd0', 'sid': Equity(0 [DBC]), 'commission': None}]",44287.73969258927,9760328.360000001,0.0907181676003563,2021-11,0.0,2.3827283857978303,-0.03929527470215777,0.0,-0.08637610600823087,-0.5581014280638301,242,,,-0.4148799415883892,0.0,0.0,"[0.05581090226769447, 0.644271731376648, -0.344078004360199, 0.5622760653495789, 0.08171933144330978]"
2021-12-01 21:00:00+00:00,2021-12-01 14:31:00+00:00,2021-12-01 21:00:00+00:00,1,4,-20696.66702156829,9597592.55,-0.0031384637970476303,-30151.36999999918,1.0021611038978042,9576895.882978432,1.674360492787673,"[{'sid': Equity(4 [VWO]), 'amount': 11018, 'cost_basis': 49.41044389565892, 'last_sale_price': 49.160000000000004}, {'sid': Equity(2 [SPY]), 'amount': 13444, 'cost_basis': 454.57227112487953, 'last_sale_price': 450.5}, {'sid': Equity(3 [VNQ]), 'amount': -30661, 'cost_basis': 106.54114285432439, 'last_sale_price': 104.98}, {'sid': Equity(1 [LQD]), 'amount': 41060, 'cost_basis': 133.1167288562944, 'last_sale_price': 132.84}, {'sid': Equity(0 [DBC]), 'amount': 39555, 'cost_basis': 19.904166512052335, 'last_sale_price': 19.31}]",-20696.66702156829,9597592.55,9627743.92,-3218791.7800000003,12816384.330000002,[],-3218791.7800000003,12816384.330000002,[],0.0,9627743.92,0.09058169930738016,2021-12,0.0,2.3827283857978303,-0.04231041170215766,0.0,-0.08637610600823087,-0.6046323358198387,243,,,-0.4497262272671439,0.0,0.0,"[0.05581090226769447, 0.644271731376648, -0.344078004360199, 0.5622760653495789, 0.08171933144330978]"
2021-12-02 21:00:00+00:00,2021-12-02 14:31:00+00:00,2021-12-02 21:00:00+00:00,1,4,-20696.66702156829,9619617.390000002,0.002299789020276055,22024.840000001714,1.002156145218704,9598920.722978434,1.6929367080925013,"[{'sid': Equity(4 [VWO]), 'amount': 11018, 'cost_basis': 49.41044389565892, 'last_sale_price': 49.74}, {'sid': Equity(2 [SPY]), 'amount': 13444, 'cost_basis': 454.57227112487953, 'last_sale_price': 457.40000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -30661, 'cost_basis': 106.54114285432439, 'last_sale_price': 108.13}, {'sid': Equity(1 [LQD]), 'amount': 41060, 'cost_basis': 133.1167288562944, 'last_sale_price': 133.15}, {'sid': Equity(0 [DBC]), 'amount': 39555, 'cost_basis': 19.904166512052335, 'last_sale_price': 19.48}]",-20696.66702156829,9619617.390000002,9597592.55,-3315373.9299999997,12934991.320000002,[],-3315373.9299999997,12934991.320000002,[],0.0,9597592.55,0.09042972954788633,2021-12,0.0,2.3827283857978303,-0.04010792770215754,0.0,-0.08637610600823087,-0.5680661677706655,244,,,-0.4223701581626663,0.0,0.0,"[0.05581090226769447, 0.644271731376648, -0.344078004360199, 0.5622760653495789, 0.08171933144330978]"
2021-12-03 21:00:00+00:00,2021-12-03 14:31:00+00:00,2021-12-03 21:00:00+00:00,1,4,-20696.66702156829,9615913.510000002,-0.00038586421399799953,-3703.8800000008196,1.002156977519139,9595216.842978433,1.690903469458618,"[{'sid': Equity(4 [VWO]), 'amount': 11018, 'cost_basis': 49.41044389565892, 'last_sale_price': 49.050000000000004}, {'sid': Equity(2 [SPY]), 'amount': 13444, 'cost_basis': 454.57227112487953, 'last_sale_price': 453.42}, {'sid': Equity(3 [VNQ]), 'amount': -30661, 'cost_basis': 106.54114285432439, 'last_sale_price': 107.77}, {'sid': Equity(1 [LQD]), 'amount': 41060, 'cost_basis': 133.1167288562944, 'last_sale_price': 134.26}, {'sid': Equity(0 [DBC]), 'amount': 39555, 'cost_basis': 19.904166512052335, 'last_sale_price': 19.5}]",-20696.66702156829,9615913.510000002,9619617.390000002,-3304335.9699999997,12920249.48,[],-3304335.9699999997,12920249.48,[],0.0,9619617.390000002,0.09024454530939731,2021-12,0.0,2.3827283857978303,-0.04047831570215765,0.0,-0.08637610600823087,-0.5728108782026449,245,,,-0.42590730248227915,0.0,0.0,"[0.05581090226769447, 0.644271731376648, -0.344078004360199, 0.5622760653495789, 0.08171933144330978]"
2021-12-06 21:00:00+00:00,2021-12-06 14:31:00+00:00,2021-12-06 21:00:00+00:00,1,4,-20696.66702156829,9619212.160000002,0.00034378066217599645,3298.6500000003725,1.0021562362468144,9598515.492978433,1.7027406677580412,"[{'sid': Equity(4 [VWO]), 'amount': 11018, 'cost_basis': 49.41044389565892, 'last_sale_price': 49.370000000000005}, {'sid': Equity(2 [SPY]), 'amount': 13444, 'cost_basis': 454.57227112487953, 'last_sale_price': 458.79}, {'sid': Equity(3 [VNQ]), 'amount': -30661, 'cost_basis': 106.54114285432439, 'last_sale_price': 109.66}, {'sid': Equity(1 [LQD]), 'amount': 41060, 'cost_basis': 133.1167288562944, 'last_sale_price': 133.58}, {'sid': Equity(0 [DBC]), 'amount': 39555, 'cost_basis': 19.904166512052335, 'last_sale_price': 19.84}]",-20696.66702156829,9619212.160000002,9615913.510000002,-3362285.26,12981497.420000002,"[{'id': '9273bdc5ea8e4dc3a3dc5fdb8efa28f3', 'dt': Timestamp('2021-12-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-12-06 21:00:00+0000', tz='UTC'), 'amount': -25902, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a4327477e30140fe9fbd6f6821d1e557', 'dt': Timestamp('2021-12-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-12-06 21:00:00+0000', tz='UTC'), 'amount': -361, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '5f7b4e844ea54c6f84dbb09fa991efa9', 'dt': Timestamp('2021-12-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-12-06 21:00:00+0000', tz='UTC'), 'amount': 31156, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '773b5d08cf354e18aeade055b0e00832', 'dt': Timestamp('2021-12-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-12-06 21:00:00+0000', tz='UTC'), 'amount': -11378, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c72084a5e422430d8a04860effcc0b60', 'dt': Timestamp('2021-12-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-12-06 21:00:00+0000', tz='UTC'), 'amount': -23831, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-3362285.26,12981497.420000002,[],0.0,9615913.510000002,0.09006158531083984,2021-12,0.0,2.3827283857978303,-0.040148450702157557,0.0,-0.08637610600823087,-0.566386401353969,246,,,-0.4211274100452904,0.0,0.0,"[-0.07655845582485199, 0.6253252625465393, 0.00566093111410737, 0.4130726754665375, 0.03249958157539368]"
2021-12-07 21:00:00+00:00,2021-12-07 14:31:00+00:00,2021-12-07 21:00:00+00:00,1,4,-29896.765362028793,9719415.319999998,0.009480951687384165,91003.06165953726,1.0030854748038764,9689518.55463797,1.1569712547414444,"[{'sid': Equity(4 [VWO]), 'amount': -14884, 'cost_basis': 49.9778290617838, 'last_sale_price': 50.09}, {'sid': Equity(2 [SPY]), 'amount': 13083, 'cost_basis': 454.5851859422349, 'last_sale_price': 468.28000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 495, 'cost_basis': 118.30072371054547, 'last_sale_price': 111.24000000000001}, {'sid': Equity(1 [LQD]), 'amount': 29682, 'cost_basis': 133.16793145861365, 'last_sale_price': 133.64000000000001}, {'sid': Equity(0 [DBC]), 'amount': 15724, 'cost_basis': 19.934675057068237, 'last_sale_price': 20.14}]",-20696.66702156829,9719415.319999998,9619212.160000002,-745539.56,10464954.879999999,"[{'id': '9273bdc5ea8e4dc3a3dc5fdb8efa28f3', 'dt': Timestamp('2021-12-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-12-06 21:00:00+0000', tz='UTC'), 'amount': -25902, 'filled': -25902, 'commission': 1296.78246441, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'a4327477e30140fe9fbd6f6821d1e557', 'dt': Timestamp('2021-12-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-12-06 21:00:00+0000', tz='UTC'), 'amount': -361, 'filled': -361, 'commission': 168.96455546, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '5f7b4e844ea54c6f84dbb09fa991efa9', 'dt': Timestamp('2021-12-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-12-06 21:00:00+0000', tz='UTC'), 'amount': 31156, 'filled': 31156, 'commission': 3467.5263367200005, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '773b5d08cf354e18aeade055b0e00832', 'dt': Timestamp('2021-12-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-12-06 21:00:00+0000', tz='UTC'), 'amount': -11378, 'filled': -11378, 'commission': 1519.79564204, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c72084a5e422430d8a04860effcc0b60', 'dt': Timestamp('2021-12-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-12-06 21:00:00+0000', tz='UTC'), 'amount': -23831, 'filled': -23831, 'commission': 479.71636183000004, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-745539.56,10464954.879999999,"[{'amount': -25902, 'dt': Timestamp('2021-12-07 21:00:00+0000', tz='UTC'), 'price': 50.064955000000005, 'order_id': '9273bdc5ea8e4dc3a3dc5fdb8efa28f3', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -361, 'dt': Timestamp('2021-12-07 21:00:00+0000', tz='UTC'), 'price': 468.04586, 'order_id': 'a4327477e30140fe9fbd6f6821d1e557', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 31156, 'dt': Timestamp('2021-12-07 21:00:00+0000', tz='UTC'), 'price': 111.29562000000001, 'order_id': '5f7b4e844ea54c6f84dbb09fa991efa9', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -11378, 'dt': Timestamp('2021-12-07 21:00:00+0000', tz='UTC'), 'price': 133.57318, 'order_id': '773b5d08cf354e18aeade055b0e00832', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -23831, 'dt': Timestamp('2021-12-07 21:00:00+0000', tz='UTC'), 'price': 20.12993, 'order_id': 'c72084a5e422430d8a04860effcc0b60', 'sid': Equity(0 [DBC]), 'commission': None}]",-9200.09834046103,9619212.160000002,0.09040331876517366,2021-12,0.0,2.3827283857978303,-0.03104814453620386,0.0,-0.08637610600823087,-0.42049617554856644,247,,,-0.3108400944627853,0.0,0.0,"[-0.07655845582485199, 0.6253252625465393, 0.00566093111410737, 0.4130726754665375, 0.03249958157539368]"
2021-12-08 21:00:00+00:00,2021-12-08 14:31:00+00:00,2021-12-08 21:00:00+00:00,1,4,-29896.765362028793,9709397.540000001,-0.0010338779933707354,-10017.779999997467,1.003088668109864,9679500.774637973,1.1580563213932125,"[{'sid': Equity(4 [VWO]), 'amount': -14884, 'cost_basis': 49.9778290617838, 'last_sale_price': 50.39}, {'sid': Equity(2 [SPY]), 'amount': 13083, 'cost_basis': 454.5851859422349, 'last_sale_price': 469.52}, {'sid': Equity(3 [VNQ]), 'amount': 495, 'cost_basis': 118.30072371054547, 'last_sale_price': 112.04}, {'sid': Equity(1 [LQD]), 'amount': 29682, 'cost_basis': 133.16793145861365, 'last_sale_price': 132.75}, {'sid': Equity(0 [DBC]), 'amount': 15724, 'cost_basis': 19.934675057068237, 'last_sale_price': 20.41}]",-29896.765362028793,9709397.540000001,9719415.319999998,-750004.76,10459402.3,[],-750004.76,10459402.3,[],0.0,9719415.319999998,0.09022492132285806,2021-12,0.0,2.3827283857978303,-0.032049922536203646,0.0,-0.08637610600823087,-0.4353464113585854,248,,,-0.32184255498547704,0.0,0.0,"[-0.07655845582485199, 0.6253252625465393, 0.00566093111410737, 0.4130726754665375, 0.03249958157539368]"
2021-12-09 21:00:00+00:00,2021-12-09 14:31:00+00:00,2021-12-09 21:00:00+00:00,1,4,-29896.765362028793,9662704.070000002,-0.004823954363673777,-46693.46999999881,1.0031036399272342,9632807.304637974,1.1580499056208668,"[{'sid': Equity(4 [VWO]), 'amount': -14884, 'cost_basis': 49.9778290617838, 'last_sale_price': 50.14}, {'sid': Equity(2 [SPY]), 'amount': 13083, 'cost_basis': 454.5851859422349, 'last_sale_price': 466.35}, {'sid': Equity(3 [VNQ]), 'amount': 495, 'cost_basis': 118.30072371054547, 'last_sale_price': 110.42}, {'sid': Equity(1 [LQD]), 'amount': 29682, 'cost_basis': 133.16793145861365, 'last_sale_price': 132.64000000000001}, {'sid': Equity(0 [DBC]), 'amount': 15724, 'cost_basis': 19.934675057068237, 'last_sale_price': 20.1}]",-29896.765362028793,9662704.070000002,9709397.540000001,-746283.76,10408987.830000002,[],-746283.76,10408987.830000002,[],0.0,9709397.540000001,0.09016734937293738,2021-12,0.0,2.3827283857978303,-0.036719269536203525,0.0,-0.08637610600823087,-0.5064676326671974,249,,,-0.3748992776048014,0.0,0.0,"[-0.07655845582485199, 0.6253252625465393, 0.00566093111410737, 0.4130726754665375, 0.03249958157539368]"
2021-12-10 21:00:00+00:00,2021-12-10 14:31:00+00:00,2021-12-10 21:00:00+00:00,1,4,-29896.765362028793,9727036.0,0.0066784196927747175,64331.92999999784,1.003083050025232,9697139.234637972,1.157277663902592,"[{'sid': Equity(4 [VWO]), 'amount': -14884, 'cost_basis': 49.9778290617838, 'last_sale_price': 50.230000000000004}, {'sid': Equity(2 [SPY]), 'amount': 13083, 'cost_basis': 454.5851859422349, 'last_sale_price': 470.74}, {'sid': Equity(3 [VNQ]), 'amount': 495, 'cost_basis': 118.30072371054547, 'last_sale_price': 110.76}, {'sid': Equity(1 [LQD]), 'amount': 29682, 'cost_basis': 133.16793145861365, 'last_sale_price': 132.79}, {'sid': Equity(0 [DBC]), 'amount': 15724, 'cost_basis': 19.934675057068237, 'last_sale_price': 20.330000000000002}]",-29896.765362028793,9727036.0,9662704.070000002,-747623.3200000001,10474659.32,[],-747623.3200000001,10474659.32,[],0.0,9662704.070000002,0.09024567559357702,2021-12,0.0,2.3827283857978303,-0.030286076536203743,0.0,-0.08637610600823087,-0.404390641920097,250,,,-0.29848092132273174,0.0,0.0,"[-0.07655845582485199, 0.6253252625465393, 0.00566093111410737, 0.4130726754665375, 0.03249958157539368]"
2021-12-13 21:00:00+00:00,2021-12-13 14:31:00+00:00,2021-12-13 21:00:00+00:00,1,4,-29896.765362028793,9700692.169999998,-0.0027166599718299045,-26343.830000001937,1.0030914484394624,9670795.40463797,1.1553359348954468,"[{'sid': Equity(4 [VWO]), 'amount': -14884, 'cost_basis': 49.9778290617838, 'last_sale_price': 49.46}, {'sid': Equity(2 [SPY]), 'amount': 13083, 'cost_basis': 454.5851859422349, 'last_sale_price': 466.57}, {'sid': Equity(3 [VNQ]), 'amount': 495, 'cost_basis': 118.30072371054547, 'last_sale_price': 111.8}, {'sid': Equity(1 [LQD]), 'amount': 29682, 'cost_basis': 133.16793145861365, 'last_sale_price': 133.39000000000001}, {'sid': Equity(0 [DBC]), 'amount': 15724, 'cost_basis': 19.934675057068237, 'last_sale_price': 20.23}]",-29896.765362028793,9700692.169999998,9727036.0,-736162.64,10436854.809999999,"[{'id': 'cef31a93eadc46cb82e5ce25e9c40084', 'dt': Timestamp('2021-12-13 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-12-13 21:00:00+0000', tz='UTC'), 'amount': -30397, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '6721369096bc4dccbe0e89ff650eae23', 'dt': Timestamp('2021-12-13 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-12-13 21:00:00+0000', tz='UTC'), 'amount': -13671, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '8b26a1450921410fbbe72214ce0cf0b2', 'dt': Timestamp('2021-12-13 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-12-13 21:00:00+0000', tz='UTC'), 'amount': 46489, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e7012c03ccc5443dbea3a73b88999c2c', 'dt': Timestamp('2021-12-13 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-12-13 21:00:00+0000', tz='UTC'), 'amount': 4907, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'cb36c68f4e46472482ea11e8dbd73bc6', 'dt': Timestamp('2021-12-13 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-12-13 21:00:00+0000', tz='UTC'), 'amount': 98876, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-736162.64,10436854.809999999,[],0.0,9727036.0,0.09010295701550783,2021-12,0.0,2.3827283857978303,-0.03292045953620393,0.0,-0.08637610600823087,-0.4442406486590341,251,,,-0.32803339105668383,0.0,0.0,"[-0.23158502578735352, -0.028414485976099968, 0.543170690536499, 0.4771009683609009, 0.23972788453102112]"
