,period_open,period_close,ending_value,transactions,positions,starting_cash,capital_used,portfolio_value,short_value,long_exposure,orders,longs_count,ending_cash,short_exposure,pnl,returns,starting_value,net_leverage,starting_exposure,gross_leverage,ending_exposure,shorts_count,long_value,max_drawdown,sharpe,treasury_period_return,sortino,algo_volatility,period_label,benchmark_period_return,benchmark_volatility,trading_days,algorithm_period_return,max_leverage,alpha,beta,excess_return,weights
2021-04-27 20:00:00+00:00,2021-04-27 13:31:00+00:00,2021-04-27 20:00:00+00:00,11019842.65,"[{'amount': 12124, 'dt': Timestamp('2021-04-27 20:00:00+0000', tz='UTC'), 'price': 53.48673, 'order_id': 'd78bbc19060e42938e095ef73052bbfa', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 2871, 'dt': Timestamp('2021-04-27 20:00:00+0000', tz='UTC'), 'price': 417.72875999999997, 'order_id': '7ea94c62e2b34ba489ff4f09d4d984ba', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -69922, 'dt': Timestamp('2021-04-27 20:00:00+0000', tz='UTC'), 'price': 98.01097, 'order_id': '94e1b776f41a4d9789a7824c0c54255e', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 16519, 'dt': Timestamp('2021-04-27 20:00:00+0000', tz='UTC'), 'price': 131.08551, 'order_id': 'e2dbac0107cc48f1811a568657f8f7f2', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 159464, 'dt': Timestamp('2021-04-27 20:00:00+0000', tz='UTC'), 'price': 17.918955, 'order_id': '49c0988a6c7e4f9bad6ca62ad0916aeb', 'sid': Equity(0 [DBC]), 'commission': None}]","[{'sid': Equity(4 [VWO]), 'amount': -10223, 'cost_basis': 51.59556266847429, 'last_sale_price': 53.46}, {'sid': Equity(2 [SPY]), 'amount': 14486, 'cost_basis': 400.2547378331228, 'last_sale_price': 417.52}, {'sid': Equity(3 [VNQ]), 'amount': -32724, 'cost_basis': 97.8015480758972, 'last_sale_price': 98.06}, {'sid': Equity(1 [LQD]), 'amount': 43949, 'cost_basis': 130.60255972443474, 'last_sale_price': 131.02}, {'sid': Equity(0 [DBC]), 'amount': 165767, 'cost_basis': 17.920227063863223, 'last_sale_price': 17.91}]",-4797.382321520444,-31202.845158630982,10983842.42251985,-3755437.02,14775279.67,"[{'id': 'd78bbc19060e42938e095ef73052bbfa', 'dt': Timestamp('2021-04-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-26 20:00:00+0000', tz='UTC'), 'amount': 12124, 'filled': 12124, 'commission': 648.4731145200001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7ea94c62e2b34ba489ff4f09d4d984ba', 'dt': Timestamp('2021-04-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-26 20:00:00+0000', tz='UTC'), 'amount': 2871, 'filled': 2871, 'commission': 1199.29926996, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '94e1b776f41a4d9789a7824c0c54255e', 'dt': Timestamp('2021-04-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-26 20:00:00+0000', tz='UTC'), 'amount': -69922, 'filled': -69922, 'commission': 6853.12304434, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e2dbac0107cc48f1811a568657f8f7f2', 'dt': Timestamp('2021-04-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-26 20:00:00+0000', tz='UTC'), 'amount': 16519, 'filled': 16519, 'commission': 2165.40153969, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '49c0988a6c7e4f9bad6ca62ad0916aeb', 'dt': Timestamp('2021-04-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-26 20:00:00+0000', tz='UTC'), 'amount': 159464, 'filled': 159464, 'commission': 2857.42824012, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",3,-36000.22748014997,-3755437.02,-39028.92515863292,-0.0035407221882212125,11027668.730000002,1.0032775622678582,11027668.730000002,1.6870887233421172,11019842.65,2,14775279.67,-0.02568991225798062,2.48830515617686,0.0,3.9189885384993395,0.1067544070297361,2021-04,0.0,0.0,91,0.09838424225198539,2.9850686807101767,,,0.0,"[-0.049505814909935, 0.5488207936286926, -0.29114553332328796, 0.5247476100921631, 0.26708316802978516]"
2021-04-28 20:00:00+00:00,2021-04-28 13:31:00+00:00,2021-04-28 20:00:00+00:00,11026432.469999999,[],"[{'sid': Equity(4 [VWO]), 'amount': -10223, 'cost_basis': 51.59556266847429, 'last_sale_price': 53.89}, {'sid': Equity(2 [SPY]), 'amount': 14486, 'cost_basis': 400.2547378331228, 'last_sale_price': 417.40000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -32724, 'cost_basis': 97.8015480758972, 'last_sale_price': 97.85000000000001}, {'sid': Equity(1 [LQD]), 'amount': 43949, 'cost_basis': 130.60255972443474, 'last_sale_price': 131.04}, {'sid': Equity(0 [DBC]), 'amount': 165767, 'cost_basis': 17.920227063863223, 'last_sale_price': 17.94}]",-36000.22748014997,0.0,10990432.242519848,-3752960.87,14779393.34,[],3,-36000.22748014997,-3752960.87,6589.819999998435,0.0005999558029425867,11019842.65,1.0032755970543972,11019842.65,1.6862261466206871,11026432.469999999,2,14779393.34,-0.02568991225798062,2.4903109284764215,0.0,3.9220090254679203,0.10616888479735562,2021-04,0.0,0.0,92,0.0990432242519852,2.9850686807101767,,,0.0,"[-0.049505814909935, 0.5488207936286926, -0.29114553332328796, 0.5247476100921631, 0.26708316802978516]"
2021-04-29 20:00:00+00:00,2021-04-29 13:31:00+00:00,2021-04-29 20:00:00+00:00,11051564.030000001,[],"[{'sid': Equity(4 [VWO]), 'amount': -10223, 'cost_basis': 51.59556266847429, 'last_sale_price': 53.77}, {'sid': Equity(2 [SPY]), 'amount': 14486, 'cost_basis': 400.2547378331228, 'last_sale_price': 420.06}, {'sid': Equity(3 [VNQ]), 'amount': -32724, 'cost_basis': 97.8015480758972, 'last_sale_price': 98.69}, {'sid': Equity(1 [LQD]), 'amount': 43949, 'cost_basis': 130.60255972443474, 'last_sale_price': 130.88}, {'sid': Equity(0 [DBC]), 'amount': 165767, 'cost_basis': 17.920227063863223, 'last_sale_price': 18.06}]",-36000.22748014997,0.0,11015563.80251985,-3779222.27,14830786.3,[],3,-36000.22748014997,-3779222.27,25131.560000002384,0.002286676214860117,11026432.469999999,1.0032681239131778,11026432.469999999,1.6894286033496435,11051564.030000001,2,14830786.3,-0.02568991225798062,2.5352416600671304,0.0,3.9932777989441557,0.10560995110268447,2021-04,0.0,0.0,93,0.10155638025198543,2.9850686807101767,,,0.0,"[-0.049505814909935, 0.5488207936286926, -0.29114553332328796, 0.5247476100921631, 0.26708316802978516]"
2021-04-30 20:00:00+00:00,2021-04-30 13:31:00+00:00,2021-04-30 20:00:00+00:00,10993897.66,[],"[{'sid': Equity(4 [VWO]), 'amount': -10223, 'cost_basis': 51.59556266847429, 'last_sale_price': 52.980000000000004}, {'sid': Equity(2 [SPY]), 'amount': 14486, 'cost_basis': 400.2547378331228, 'last_sale_price': 417.3}, {'sid': Equity(3 [VNQ]), 'amount': -32724, 'cost_basis': 97.8015480758972, 'last_sale_price': 99.08}, {'sid': Equity(1 [LQD]), 'amount': 43949, 'cost_basis': 130.60255972443474, 'last_sale_price': 131.15}, {'sid': Equity(0 [DBC]), 'amount': 165767, 'cost_basis': 17.920227063863223, 'last_sale_price': 17.91}]",-36000.22748014997,0.0,10957897.43251985,-3783908.46,14777806.120000001,[],3,-36000.22748014997,-3783908.46,-57666.37000000104,-0.005234990331299372,11051564.030000001,1.0032853225449356,11051564.030000001,1.6939120569712796,10993897.66,2,14777806.120000001,-0.02568991225798062,2.3768344381622897,0.0,3.7308588172062502,0.10554548716964442,2021-04,0.0,0.0,94,0.0957897432519852,2.9850686807101767,,,0.0,"[-0.049505814909935, 0.5488207936286926, -0.29114553332328796, 0.5247476100921631, 0.26708316802978516]"
2021-05-03 20:00:00+00:00,2021-05-03 13:31:00+00:00,2021-05-03 20:00:00+00:00,11049147.42,[],"[{'sid': Equity(4 [VWO]), 'amount': -10223, 'cost_basis': 51.59556266847429, 'last_sale_price': 52.96}, {'sid': Equity(2 [SPY]), 'amount': 14486, 'cost_basis': 400.2547378331228, 'last_sale_price': 418.2}, {'sid': Equity(3 [VNQ]), 'amount': -32724, 'cost_basis': 97.8015480758972, 'last_sale_price': 98.89}, {'sid': Equity(1 [LQD]), 'amount': 43949, 'cost_basis': 130.60255972443474, 'last_sale_price': 131.21}, {'sid': Equity(0 [DBC]), 'amount': 165767, 'cost_basis': 17.920227063863223, 'last_sale_price': 18.11}]",-36000.22748014997,0.0,11013147.19251985,-3777486.44,14826633.86,"[{'id': '1e02d87f9b8145be9da5575c0a1c465b', 'dt': Timestamp('2021-05-03 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-03 20:00:00+0000', tz='UTC'), 'amount': 5550, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1013b85764c844c8b4f7937774072acf', 'dt': Timestamp('2021-05-03 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-03 20:00:00+0000', tz='UTC'), 'amount': 3391, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '75d3db279e994489b8f100ed8b681b1f', 'dt': Timestamp('2021-05-03 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-03 20:00:00+0000', tz='UTC'), 'amount': 50416, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c9bdd8deb25445598382bc6982f35fde', 'dt': Timestamp('2021-05-03 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-03 20:00:00+0000', tz='UTC'), 'amount': 142, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7e073f1fd50e4ef6a3e9650ac63c11fe', 'dt': Timestamp('2021-05-03 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-03 20:00:00+0000', tz='UTC'), 'amount': -372873, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",3,-36000.22748014997,-3777486.44,55249.75999999978,0.005042003754847535,10993897.66,1.0032688410361574,10993897.66,1.6892646556686317,11049147.42,2,14826633.86,-0.02568991225798062,2.4869279227381895,0.0,3.9111331014373354,0.10518923746741807,2021-05,0.0,0.0,95,0.10131471925198521,2.9850686807101767,,,0.0,"[-0.022469891235232353, 0.6788620948791504, 0.15886808931827545, 0.5253057479858398, -0.34056612849235535]"
2021-05-04 20:00:00+00:00,2021-05-04 13:31:00+00:00,2021-05-04 20:00:00+00:00,11390331.829999998,"[{'amount': 5550, 'dt': Timestamp('2021-05-04 20:00:00+0000', tz='UTC'), 'price': 52.336155000000005, 'order_id': '1e02d87f9b8145be9da5575c0a1c465b', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 3391, 'dt': Timestamp('2021-05-04 20:00:00+0000', tz='UTC'), 'price': 415.82781, 'order_id': '1013b85764c844c8b4f7937774072acf', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 50416, 'dt': Timestamp('2021-05-04 20:00:00+0000', tz='UTC'), 'price': 98.299125, 'order_id': '75d3db279e994489b8f100ed8b681b1f', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 142, 'dt': Timestamp('2021-05-04 20:00:00+0000', tz='UTC'), 'price': 131.35564499999998, 'order_id': 'c9bdd8deb25445598382bc6982f35fde', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -346420, 'dt': Timestamp('2021-05-04 20:00:00+0000', tz='UTC'), 'price': 18.380805000000002, 'order_id': '7e073f1fd50e4ef6a3e9650ac63c11fe', 'sid': Equity(0 [DBC]), 'commission': None}]","[{'sid': Equity(4 [VWO]), 'amount': -4673, 'cost_basis': 51.53340438466304, 'last_sale_price': 52.31}, {'sid': Equity(2 [SPY]), 'amount': 17877, 'cost_basis': 403.2875934476885, 'last_sale_price': 415.62}, {'sid': Equity(3 [VNQ]), 'amount': 17692, 'cost_basis': 98.57924305821841, 'last_sale_price': 98.25}, {'sid': Equity(1 [LQD]), 'amount': 44091, 'cost_basis': 130.60540816540274, 'last_sale_price': 131.29}, {'sid': Equity(0 [DBC]), 'amount': -180653, 'cost_basis': 18.345557987948723, 'last_sale_price': 18.39}]",-36000.22748014997,-320603.00086964853,11033728.6016502,-3566653.3,14956985.129999999,"[{'id': '1e02d87f9b8145be9da5575c0a1c465b', 'dt': Timestamp('2021-05-04 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-03 20:00:00+0000', tz='UTC'), 'amount': 5550, 'filled': 5550, 'commission': 290.46566025000004, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '1013b85764c844c8b4f7937774072acf', 'dt': Timestamp('2021-05-04 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-03 20:00:00+0000', tz='UTC'), 'amount': 3391, 'filled': 3391, 'commission': 1410.07210371, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '75d3db279e994489b8f100ed8b681b1f', 'dt': Timestamp('2021-05-04 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-03 20:00:00+0000', tz='UTC'), 'amount': 50416, 'filled': 50416, 'commission': 4955.848686, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c9bdd8deb25445598382bc6982f35fde', 'dt': Timestamp('2021-05-04 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-03 20:00:00+0000', tz='UTC'), 'amount': 142, 'filled': 142, 'commission': 18.65250159, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7e073f1fd50e4ef6a3e9650ac63c11fe', 'dt': Timestamp('2021-05-04 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-03 20:00:00+0000', tz='UTC'), 'amount': -372873, 'filled': -346420, 'commission': 6367.478468100001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",3,-356603.2283497981,-3566653.3,20581.409130351618,0.0018688036008753794,11049147.42,1.0323193764523504,11049147.42,1.678819472433789,11390331.829999998,2,14956985.129999999,-0.02568991225798062,2.5207532537627224,0.0,3.964437701339392,0.10464280118701082,2021-05,0.0,0.0,96,0.10337286016502034,2.9850686807101767,,,0.0,"[-0.022469891235232353, 0.6788620948791504, 0.15886808931827545, 0.5253057479858398, -0.34056612849235535]"
2021-05-05 20:00:00+00:00,2021-05-05 13:31:00+00:00,2021-05-05 20:00:00+00:00,10868969.749999998,"[{'amount': -26453, 'dt': Timestamp('2021-05-05 20:00:00+0000', tz='UTC'), 'price': 18.450770000000002, 'order_id': '7e073f1fd50e4ef6a3e9650ac63c11fe', 'sid': Equity(0 [DBC]), 'commission': None}]","[{'sid': Equity(4 [VWO]), 'amount': -4673, 'cost_basis': 51.53340438466304, 'last_sale_price': 52.51}, {'sid': Equity(2 [SPY]), 'amount': 17877, 'cost_basis': 403.2875934476885, 'last_sale_price': 415.75}, {'sid': Equity(3 [VNQ]), 'amount': 17692, 'cost_basis': 98.57924305821841, 'last_sale_price': 96.62}, {'sid': Equity(1 [LQD]), 'amount': 44091, 'cost_basis': 130.60540816540274, 'last_sale_price': 131.45}, {'sid': Equity(0 [DBC]), 'amount': -207106, 'cost_basis': 18.35663972935642, 'last_sale_price': 18.46}]",-356603.2283497981,487590.14059118927,10999956.66224139,-4068555.99,14937525.739999998,"[{'id': '7e073f1fd50e4ef6a3e9650ac63c11fe', 'dt': Timestamp('2021-05-05 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-03 20:00:00+0000', tz='UTC'), 'amount': -372873, 'filled': -372873, 'commission': 6855.556686910001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",3,130986.91224139192,-4068555.99,-33771.93940881081,-0.0030607912001533455,11390331.829999998,0.9880920519722574,11390331.829999998,1.727832419125845,10868969.749999998,2,14937525.739999998,-0.02568991225798062,2.4265709609995687,0.0,3.813242106119665,0.10430668279684067,2021-05,0.0,0.0,97,0.09999566622413925,2.9850686807101767,,,0.0,"[-0.022469891235232353, 0.6788620948791504, 0.15886808931827545, 0.5253057479858398, -0.34056612849235535]"
2021-05-06 20:00:00+00:00,2021-05-06 13:31:00+00:00,2021-05-06 20:00:00+00:00,10927828.319999998,[],"[{'sid': Equity(4 [VWO]), 'amount': -4673, 'cost_basis': 51.53340438466304, 'last_sale_price': 53.03}, {'sid': Equity(2 [SPY]), 'amount': 17877, 'cost_basis': 403.2875934476885, 'last_sale_price': 419.07}, {'sid': Equity(3 [VNQ]), 'amount': 17692, 'cost_basis': 98.57924305821841, 'last_sale_price': 97.16}, {'sid': Equity(1 [LQD]), 'amount': 44091, 'cost_basis': 130.60540816540274, 'last_sale_price': 131.7}, {'sid': Equity(0 [DBC]), 'amount': -207106, 'cost_basis': 18.35663972935642, 'last_sale_price': 18.55}]",130986.91224139192,0.0,11058815.23224139,-4089625.49,15017453.809999999,[],3,130986.91224139192,-4089625.49,58858.5700000003,0.005350800171971537,10868969.749999998,0.9881554298999855,10868969.749999998,1.727769105346323,10927828.319999998,2,15017453.809999999,-0.02568991225798062,2.5411576882466282,0.0,4.002094633838679,0.10400143166905458,2021-05,0.0,0.0,98,0.10588152322413924,2.9850686807101767,,,0.0,"[-0.022469891235232353, 0.6788620948791504, 0.15886808931827545, 0.5253057479858398, -0.34056612849235535]"
2021-05-07 20:00:00+00:00,2021-05-07 13:31:00+00:00,2021-05-07 20:00:00+00:00,10967728.09,[],"[{'sid': Equity(4 [VWO]), 'amount': -4673, 'cost_basis': 51.53340438466304, 'last_sale_price': 53.5}, {'sid': Equity(2 [SPY]), 'amount': 17877, 'cost_basis': 403.2875934476885, 'last_sale_price': 422.12}, {'sid': Equity(3 [VNQ]), 'amount': 17692, 'cost_basis': 98.57924305821841, 'last_sale_price': 98.44}, {'sid': Equity(1 [LQD]), 'amount': 44091, 'cost_basis': 130.60540816540274, 'last_sale_price': 131.75}, {'sid': Equity(0 [DBC]), 'amount': -207106, 'cost_basis': 18.35663972935642, 'last_sale_price': 18.73}]",130986.91224139192,0.0,11098715.002241392,-4129100.88,15096828.97,[],3,130986.91224139192,-4129100.88,39899.770000001416,0.0036079606324985747,10927828.319999998,0.9881980110116406,10927828.319999998,1.7322662890359213,10967728.09,2,15096828.97,-0.02568991225798062,2.615146742567003,0.0,4.121611724723084,0.1035499833811965,2021-05,0.0,0.0,99,0.1098715002241395,2.9850686807101767,,,0.0,"[-0.022469891235232353, 0.6788620948791504, 0.15886808931827545, 0.5253057479858398, -0.34056612849235535]"
2021-05-10 20:00:00+00:00,2021-05-10 13:31:00+00:00,2021-05-10 20:00:00+00:00,10892763.639999999,[],"[{'sid': Equity(4 [VWO]), 'amount': -4673, 'cost_basis': 51.53340438466304, 'last_sale_price': 52.5}, {'sid': Equity(2 [SPY]), 'amount': 17877, 'cost_basis': 403.2875934476885, 'last_sale_price': 417.94}, {'sid': Equity(3 [VNQ]), 'amount': 17692, 'cost_basis': 98.57924305821841, 'last_sale_price': 98.41}, {'sid': Equity(1 [LQD]), 'amount': 44091, 'cost_basis': 130.60540816540274, 'last_sale_price': 131.04}, {'sid': Equity(0 [DBC]), 'amount': -207106, 'cost_basis': 18.35663972935642, 'last_sale_price': 18.6}]",130986.91224139192,0.0,11023750.55224139,-4097504.1,14990267.739999998,"[{'id': 'efc6d8c2bbfa43a79297ddcd5fb1c82b', 'dt': Timestamp('2021-05-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-10 20:00:00+0000', tz='UTC'), 'amount': -45222, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '15c60a0abe394e609888b4e3688fed73', 'dt': Timestamp('2021-05-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-10 20:00:00+0000', tz='UTC'), 'amount': -17, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '364db99c12c74574a2922f118c0be069', 'dt': Timestamp('2021-05-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-10 20:00:00+0000', tz='UTC'), 'amount': -2868, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4dbc4e52a97c4d2d8fd48452405f20e4', 'dt': Timestamp('2021-05-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-10 20:00:00+0000', tz='UTC'), 'amount': 10284, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '12fa5e979a0d435dafa4ebf665912fec', 'dt': Timestamp('2021-05-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-10 20:00:00+0000', tz='UTC'), 'amount': 77811, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",3,130986.91224139192,-4097504.1,-74964.45000000112,-0.00675433597356645,10967728.09,0.9881177543322804,10967728.09,1.7315134036772089,10892763.639999999,2,14990267.739999998,-0.02568991225798062,2.419420574852888,0.0,3.789945645914419,0.10377257004056024,2021-05,0.0,0.0,100,0.10237505522413937,2.9850686807101767,,,0.0,"[-0.23762325942516327, 0.677088737487793, 0.13232825696468353, 0.6463609337806702, -0.2181549221277237]"
