,period_open,period_close,ending_cash,gross_leverage,starting_cash,longs_count,returns,ending_exposure,long_exposure,ending_value,portfolio_value,starting_value,starting_exposure,net_leverage,long_value,shorts_count,short_value,transactions,short_exposure,positions,capital_used,orders,pnl,excess_return,treasury_period_return,sortino,algo_volatility,alpha,beta,trading_days,algorithm_period_return,max_leverage,sharpe,max_drawdown,period_label,benchmark_period_return,benchmark_volatility,weights
2021-08-23 20:00:00+00:00,2021-08-23 13:31:00+00:00,2021-08-23 20:00:00+00:00,15445.46187331136,1.2709323663033385,15445.46187331136,4,0.004692854383190115,10656363.66,12109755.64,10656363.66,10671809.121873312,10606516.34,10606516.34,0.9985526857070884,12109755.64,1,-1453391.98,[],-1453391.98,"[{'sid': Equity(4 [VWO]), 'amount': -29033, 'cost_basis': 51.53079466545411, 'last_sale_price': 50.06}, {'sid': Equity(2 [SPY]), 'amount': 6737, 'cost_basis': 432.8457626292036, 'last_sale_price': 447.26}, {'sid': Equity(3 [VNQ]), 'amount': 18424, 'cost_basis': 106.25954935148366, 'last_sale_price': 106.39}, {'sid': Equity(1 [LQD]), 'amount': 43557, 'cost_basis': 134.24298312226108, 'last_sale_price': 135.33}, {'sid': Equity(0 [DBC]), 'amount': 66947, 'cost_basis': 19.04462685813061, 'last_sale_price': 18.55}]",0.0,"[{'id': '643a7b2acb514862a50a5a7235fd5720', 'dt': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'amount': 39626, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7514d7a040094f3a931737b51bc12285', 'dt': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'amount': -1857, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0ee6f32640d84fe0a43bddf5e9d2faae', 'dt': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'amount': -34312, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '5d72e8e8a4844e23b78b08144753d761', 'dt': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'amount': 17220, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'fef3ab32465c4fc3b20cd84d447db3c4', 'dt': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'amount': 9844, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",49847.3200000003,0.0,0.0,2.060806732919686,0.0695980687486508,,,173,0.06718091218733124,1.7637971441619824,1.3957220299959332,-0.037889267119089944,2021-08,0.0,0.0,"[0.04969216138124466, 0.20449694991111755, -0.15839284658432007, 0.7707220911979675, 0.13348162174224854]"
2021-08-24 20:00:00+00:00,2021-08-24 13:31:00+00:00,2021-08-24 20:00:00+00:00,-71404.31845224413,1.3232040686300697,15445.46187331136,4,-0.0034947195831224187,10705918.46,12388775.420000002,10705918.46,10634514.141547756,10656363.66,10656363.66,1.0067143940477052,12388775.420000002,1,-1682856.96,"[{'amount': 39626, 'dt': Timestamp('2021-08-24 20:00:00+0000', tz='UTC'), 'price': 51.20559, 'order_id': '643a7b2acb514862a50a5a7235fd5720', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -1857, 'dt': Timestamp('2021-08-24 20:00:00+0000', tz='UTC'), 'price': 447.746015, 'order_id': '7514d7a040094f3a931737b51bc12285', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -34312, 'dt': Timestamp('2021-08-24 20:00:00+0000', tz='UTC'), 'price': 105.86704, 'order_id': '0ee6f32640d84fe0a43bddf5e9d2faae', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 17220, 'dt': Timestamp('2021-08-24 20:00:00+0000', tz='UTC'), 'price': 135.08751, 'order_id': '5d72e8e8a4844e23b78b08144753d761', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 9844, 'dt': Timestamp('2021-08-24 20:00:00+0000', tz='UTC'), 'price': 18.94947, 'order_id': 'fef3ab32465c4fc3b20cd84d447db3c4', 'sid': Equity(0 [DBC]), 'commission': None}]",-1682856.96,"[{'sid': Equity(4 [VWO]), 'amount': 10593, 'cost_basis': 51.39713844796942, 'last_sale_price': 51.18}, {'sid': Equity(2 [SPY]), 'amount': 4880, 'cost_basis': 433.0161446681083, 'last_sale_price': 447.97}, {'sid': Equity(3 [VNQ]), 'amount': -15888, 'cost_basis': 105.63840770666665, 'last_sale_price': 105.92}, {'sid': Equity(1 [LQD]), 'amount': 60777, 'cost_basis': 134.52053811439401, 'last_sale_price': 135.02}, {'sid': Equity(0 [DBC]), 'amount': 76791, 'cost_basis': 19.034857672565142, 'last_sale_price': 18.94}]",-86849.78032555617,"[{'id': '643a7b2acb514862a50a5a7235fd5720', 'dt': Timestamp('2021-08-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'amount': 39626, 'filled': 39626, 'commission': 2029.07270934, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7514d7a040094f3a931737b51bc12285', 'dt': Timestamp('2021-08-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'amount': -1857, 'filled': -1857, 'commission': 831.464349855, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0ee6f32640d84fe0a43bddf5e9d2faae', 'dt': Timestamp('2021-08-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'amount': -34312, 'filled': -34312, 'commission': 3632.5098764800005, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '5d72e8e8a4844e23b78b08144753d761', 'dt': Timestamp('2021-08-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'amount': 17220, 'filled': 17220, 'commission': 2326.2069222000005, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'fef3ab32465c4fc3b20cd84d447db3c4', 'dt': Timestamp('2021-08-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'amount': 9844, 'filled': 9844, 'commission': 186.53858268000002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-37294.98032555543,0.0,0.0,1.9394421361215453,0.06955355423911169,,,174,0.06345141415477573,1.7637971441619824,1.3158201253874573,-0.037889267119089944,2021-08,0.0,0.0,"[0.04969216138124466, 0.20449694991111755, -0.15839284658432007, 0.7707220911979675, 0.13348162174224854]"
2021-08-25 20:00:00+00:00,2021-08-25 13:31:00+00:00,2021-08-25 20:00:00+00:00,-71404.31845224413,1.3230553139075785,-71404.31845224413,4,-0.00018698268426120546,10703929.99,12385674.790000001,10703929.99,10632525.671547756,10705918.46,10705918.46,1.0067156497579235,12385674.790000001,1,-1681744.8,[],-1681744.8,"[{'sid': Equity(4 [VWO]), 'amount': 10593, 'cost_basis': 51.39713844796942, 'last_sale_price': 51.230000000000004}, {'sid': Equity(2 [SPY]), 'amount': 4880, 'cost_basis': 433.0161446681083, 'last_sale_price': 448.91}, {'sid': Equity(3 [VNQ]), 'amount': -15888, 'cost_basis': 105.63840770666665, 'last_sale_price': 105.85000000000001}, {'sid': Equity(1 [LQD]), 'amount': 60777, 'cost_basis': 134.52053811439401, 'last_sale_price': 134.67000000000002}, {'sid': Equity(0 [DBC]), 'amount': 76791, 'cost_basis': 19.034857672565142, 'last_sale_price': 19.11}]",0.0,[],-1988.4700000006706,0.0,0.0,1.9281487298835338,0.06935654187221313,,,175,0.06325256715477567,1.7637971441619824,1.3081352920530995,-0.037889267119089944,2021-08,0.0,0.0,"[0.04969216138124466, 0.20449694991111755, -0.15839284658432007, 0.7707220911979675, 0.13348162174224854]"
2021-08-26 20:00:00+00:00,2021-08-26 13:31:00+00:00,2021-08-26 20:00:00+00:00,-71404.31845224413,1.324149400164346,-71404.31845224413,4,-0.0030064644081265746,10671963.68,12354344.0,10671963.68,10600559.361547755,10703929.99,10703929.99,1.0067359010045502,12354344.0,1,-1682380.32,[],-1682380.32,"[{'sid': Equity(4 [VWO]), 'amount': 10593, 'cost_basis': 51.39713844796942, 'last_sale_price': 50.81}, {'sid': Equity(2 [SPY]), 'amount': 4880, 'cost_basis': 433.0161446681083, 'last_sale_price': 446.26}, {'sid': Equity(3 [VNQ]), 'amount': -15888, 'cost_basis': 105.63840770666665, 'last_sale_price': 105.89}, {'sid': Equity(1 [LQD]), 'amount': 60777, 'cost_basis': 134.52053811439401, 'last_sale_price': 134.63}, {'sid': Equity(0 [DBC]), 'amount': 76791, 'cost_basis': 19.034857672565142, 'last_sale_price': 18.96}]",0.0,[],-31966.31000000052,0.0,0.0,1.8255603571524737,0.0692753167505047,,,176,0.06005593615477567,1.7637971441619824,1.240088609641845,-0.037889267119089944,2021-08,0.0,0.0,"[0.04969216138124466, 0.20449694991111755, -0.15839284658432007, 0.7707220911979675, 0.13348162174224854]"
2021-08-27 20:00:00+00:00,2021-08-27 13:31:00+00:00,2021-08-27 20:00:00+00:00,-71404.31845224413,1.3252483369026817,-71404.31845224413,4,0.006851301664650533,10744591.309999999,12444607.309999999,10744591.309999999,10673186.991547754,10671963.68,10671963.68,1.00669006534869,12444607.309999999,1,-1700016.0,[],-1700016.0,"[{'sid': Equity(4 [VWO]), 'amount': 10593, 'cost_basis': 51.39713844796942, 'last_sale_price': 51.45}, {'sid': Equity(2 [SPY]), 'amount': 4880, 'cost_basis': 433.0161446681083, 'last_sale_price': 450.25}, {'sid': Equity(3 [VNQ]), 'amount': -15888, 'cost_basis': 105.63840770666665, 'last_sale_price': 107.0}, {'sid': Equity(1 [LQD]), 'amount': 60777, 'cost_basis': 134.52053811439401, 'last_sale_price': 135.38}, {'sid': Equity(0 [DBC]), 'amount': 76791, 'cost_basis': 19.034857672565142, 'last_sale_price': 19.2}]",0.0,[],72627.62999999896,0.0,0.0,2.028267923880257,0.0695136478113919,,,177,0.06731869915477562,1.7637971441619824,1.369178233840142,-0.037889267119089944,2021-08,0.0,0.0,"[0.04969216138124466, 0.20449694991111755, -0.15839284658432007, 0.7707220911979675, 0.13348162174224854]"
2021-08-30 20:00:00+00:00,2021-08-30 13:31:00+00:00,2021-08-30 20:00:00+00:00,-71404.31845224413,1.3280157930144472,-71404.31845224413,4,0.0012747148542209263,10758196.580000002,12475212.740000002,10758196.580000002,10686792.261547757,10744591.309999999,10744591.309999999,1.0066815482798488,12475212.740000002,1,-1717016.1600000001,[],-1717016.1600000001,"[{'sid': Equity(4 [VWO]), 'amount': 10593, 'cost_basis': 51.39713844796942, 'last_sale_price': 51.6}, {'sid': Equity(2 [SPY]), 'amount': 4880, 'cost_basis': 433.0161446681083, 'last_sale_price': 452.23}, {'sid': Equity(3 [VNQ]), 'amount': -15888, 'cost_basis': 105.63840770666665, 'last_sale_price': 108.07000000000001}, {'sid': Equity(1 [LQD]), 'amount': 60777, 'cost_basis': 134.52053811439401, 'last_sale_price': 135.61}, {'sid': Equity(0 [DBC]), 'amount': 76791, 'cost_basis': 19.034857672565142, 'last_sale_price': 19.27}]",0.0,"[{'id': 'e0d2b61a89094f8cbf6908715ceb10c4', 'dt': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'amount': -38540, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7e862034bbd64bf19020c1a48a476dd0', 'dt': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'amount': 9030, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd9df7c274c4a4740a56b6e4414f283b0', 'dt': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'amount': 14079, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '19e51ffb506c44399e0c7f817c32c17c', 'dt': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'amount': -20440, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '5ea03ce329c4455593151e4cd8677f4b', 'dt': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'amount': -47545, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",13605.270000003278,0.0,0.0,2.0611291936324183,0.06932522016454906,,,178,0.06867922615477595,1.7637971441619824,1.3912184620282593,-0.037889267119089944,2021-08,0.0,0.0,"[-0.13494089245796204, 0.5886492133140564, -0.018287241458892822, 0.511843740940094, 0.05273515358567238]"
2021-08-31 20:00:00+00:00,2021-08-31 13:31:00+00:00,2021-08-31 20:00:00+00:00,-4244.60727990293,1.3117122964921912,-71404.31845224413,3,-0.004434999545953167,10643640.95,12299733.979999999,10643640.95,10639396.342720097,10758196.580000002,10758196.580000002,1.0003989518900485,12299733.979999999,2,-1656093.03,"[{'amount': -38540, 'dt': Timestamp('2021-08-31 20:00:00+0000', tz='UTC'), 'price': 52.20388500000001, 'order_id': 'e0d2b61a89094f8cbf6908715ceb10c4', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 9030, 'dt': Timestamp('2021-08-31 20:00:00+0000', tz='UTC'), 'price': 451.78578, 'order_id': '7e862034bbd64bf19020c1a48a476dd0', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 14079, 'dt': Timestamp('2021-08-31 20:00:00+0000', tz='UTC'), 'price': 108.63429, 'order_id': 'd9df7c274c4a4740a56b6e4414f283b0', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -20440, 'dt': Timestamp('2021-08-31 20:00:00+0000', tz='UTC'), 'price': 135.23235000000003, 'order_id': '19e51ffb506c44399e0c7f817c32c17c', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -47545, 'dt': Timestamp('2021-08-31 20:00:00+0000', tz='UTC'), 'price': 19.17041, 'order_id': '5ea03ce329c4455593151e4cd8677f4b', 'sid': Equity(0 [DBC]), 'commission': None}]",-1656093.03,"[{'sid': Equity(4 [VWO]), 'amount': -27947, 'cost_basis': 52.13189381211222, 'last_sale_price': 52.230000000000004}, {'sid': Equity(2 [SPY]), 'amount': 13910, 'cost_basis': 445.49417720875397, 'last_sale_price': 451.56}, {'sid': Equity(3 [VNQ]), 'amount': -1809, 'cost_basis': 104.79293387089552, 'last_sale_price': 108.58}, {'sid': Equity(1 [LQD]), 'amount': 40337, 'cost_basis': 134.58906451035799, 'last_sale_price': 135.3}, {'sid': Equity(0 [DBC]), 'amount': 29246, 'cost_basis': 19.066022862452648, 'last_sale_price': 19.18}]",67159.71117234044,"[{'id': 'e0d2b61a89094f8cbf6908715ceb10c4', 'dt': Timestamp('2021-08-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'amount': -38540, 'filled': -38540, 'commission': 2011.9377279000003, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7e862034bbd64bf19020c1a48a476dd0', 'dt': Timestamp('2021-08-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'amount': 9030, 'filled': 9030, 'commission': 4079.6255933999996, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd9df7c274c4a4740a56b6e4414f283b0', 'dt': Timestamp('2021-08-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'amount': 14079, 'filled': 14079, 'commission': 1529.46216891, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '19e51ffb506c44399e0c7f817c32c17c', 'dt': Timestamp('2021-08-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'amount': -20440, 'filled': -20440, 'commission': 2764.1492340000004, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '5ea03ce329c4455593151e4cd8677f4b', 'dt': Timestamp('2021-08-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'amount': -47545, 'filled': -47545, 'commission': 911.4571434500001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-47395.91882766038,0.0,0.0,1.9094541179268252,0.06936614744550974,,,179,0.06393963427200999,1.7637971441619824,1.2926194629317966,-0.037889267119089944,2021-08,0.0,0.0,"[-0.13494089245796204, 0.5886492133140564, -0.018287241458892822, 0.511843740940094, 0.05273515358567238]"
2021-09-01 20:00:00+00:00,2021-09-01 13:31:00+00:00,2021-09-01 20:00:00+00:00,-4244.60727990293,1.316281618527375,-4244.60727990293,3,-0.0021117955639814445,10621172.720000003,12298020.020000001,10621172.720000003,10616928.1127201,10643640.95,10643640.95,1.0003997961778432,12298020.020000001,2,-1676847.2999999998,[],-1676847.2999999998,"[{'sid': Equity(4 [VWO]), 'amount': -27947, 'cost_basis': 52.13189381211222, 'last_sale_price': 52.86}, {'sid': Equity(2 [SPY]), 'amount': 13910, 'cost_basis': 445.49417720875397, 'last_sale_price': 451.8}, {'sid': Equity(3 [VNQ]), 'amount': -1809, 'cost_basis': 104.79293387089552, 'last_sale_price': 110.32000000000001}, {'sid': Equity(1 [LQD]), 'amount': 40337, 'cost_basis': 134.58906451035799, 'last_sale_price': 135.24}, {'sid': Equity(0 [DBC]), 'amount': 29246, 'cost_basis': 19.066022862452648, 'last_sale_price': 19.09}]",0.0,[],-22468.22999999672,0.0,0.0,1.838390811789118,0.06923370798634883,,,180,0.06169281127201032,1.7637971441619824,1.2451938147173907,-0.037889267119089944,2021-09,0.0,0.0,"[-0.13494089245796204, 0.5886492133140564, -0.018287241458892822, 0.511843740940094, 0.05273515358567238]"
2021-09-02 20:00:00+00:00,2021-09-02 13:31:00+00:00,2021-09-02 20:00:00+00:00,-4244.60727990293,1.3141820216953073,-4244.60727990293,3,0.0037929568301164895,10661442.27,12333469.92,10661442.27,10657197.662720097,10621172.720000003,10621172.720000003,1.0003982854981428,12333469.92,2,-1672027.6500000001,[],-1672027.6500000001,"[{'sid': Equity(4 [VWO]), 'amount': -27947, 'cost_basis': 52.13189381211222, 'last_sale_price': 52.65}, {'sid': Equity(2 [SPY]), 'amount': 13910, 'cost_basis': 445.49417720875397, 'last_sale_price': 453.19}, {'sid': Equity(3 [VNQ]), 'amount': -1809, 'cost_basis': 104.79293387089552, 'last_sale_price': 110.9}, {'sid': Equity(1 [LQD]), 'amount': 40337, 'cost_basis': 134.58906451035799, 'last_sale_price': 135.48}, {'sid': Equity(0 [DBC]), 'amount': 29246, 'cost_basis': 19.066022862452648, 'last_sale_price': 19.31}]",0.0,[],40269.54999999702,0.0,0.0,1.9462293350140998,0.06916109096636924,,,181,0.06571976627201015,1.7637971441619824,1.3159695793236572,-0.037889267119089944,2021-09,0.0,0.0,"[-0.13494089245796204, 0.5886492133140564, -0.018287241458892822, 0.511843740940094, 0.05273515358567238]"
2021-09-03 20:00:00+00:00,2021-09-03 13:31:00+00:00,2021-09-03 20:00:00+00:00,-4244.60727990293,1.3162622600514637,-4244.60727990293,3,-0.0025760777709920024,10633988.5,12312759.61,10633988.5,10629743.892720098,10661442.27,10661442.27,1.0003993141624803,12312759.61,2,-1678771.11,[],-1678771.11,"[{'sid': Equity(4 [VWO]), 'amount': -27947, 'cost_basis': 52.13189381211222, 'last_sale_price': 52.89}, {'sid': Equity(2 [SPY]), 'amount': 13910, 'cost_basis': 445.49417720875397, 'last_sale_price': 453.08}, {'sid': Equity(3 [VNQ]), 'amount': -1809, 'cost_basis': 104.79293387089552, 'last_sale_price': 110.92}, {'sid': Equity(1 [LQD]), 'amount': 40337, 'cost_basis': 134.58906451035799, 'last_sale_price': 134.99}, {'sid': Equity(0 [DBC]), 'amount': 29246, 'cost_basis': 19.066022862452648, 'last_sale_price': 19.330000000000002}]",0.0,[],-27453.769999999553,0.0,0.0,1.8604651772762302,0.0690563198135319,,,182,0.06297438927201005,1.7637971441619824,1.2590728665701723,-0.037889267119089944,2021-09,0.0,0.0,"[-0.13494089245796204, 0.5886492133140564, -0.018287241458892822, 0.511843740940094, 0.05273515358567238]"
2021-09-07 20:00:00+00:00,2021-09-07 13:31:00+00:00,2021-09-07 20:00:00+00:00,-4244.60727990293,1.320102401035927,-4244.60727990293,3,-0.006097929607165153,10569169.07,12257975.610000001,10569169.07,10564924.462720098,10633988.5,10633988.5,1.0004017640916298,12257975.610000001,2,-1688806.54,[],-1688806.54,"[{'sid': Equity(4 [VWO]), 'amount': -27947, 'cost_basis': 52.13189381211222, 'last_sale_price': 53.33}, {'sid': Equity(2 [SPY]), 'amount': 13910, 'cost_basis': 445.49417720875397, 'last_sale_price': 451.46000000000004}, {'sid': Equity(3 [VNQ]), 'amount': -1809, 'cost_basis': 104.79293387089552, 'last_sale_price': 109.67}, {'sid': Equity(1 [LQD]), 'amount': 40337, 'cost_basis': 134.58906451035799, 'last_sale_price': 134.35}, {'sid': Equity(0 [DBC]), 'amount': 29246, 'cost_basis': 19.066022862452648, 'last_sale_price': 19.11}]",0.0,"[{'id': '7d66970b1f7e46289f87db6cf5117a40', 'dt': Timestamp('2021-09-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-07 20:00:00+0000', tz='UTC'), 'amount': 14278, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '3ffbf69632e04a2f8cf507b01da00aed', 'dt': Timestamp('2021-09-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-07 20:00:00+0000', tz='UTC'), 'amount': -8490, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '45a1693c352e459d9312a69a2a03c3be', 'dt': Timestamp('2021-09-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-07 20:00:00+0000', tz='UTC'), 'amount': 13766, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '478e2b66b25948328836071088d562de', 'dt': Timestamp('2021-09-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-07 20:00:00+0000', tz='UTC'), 'amount': 5713, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ffa67bab1f874ecf906f59fa27c0cd37', 'dt': Timestamp('2021-09-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-07 20:00:00+0000', tz='UTC'), 'amount': 41341, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-64819.4299999997,0.0,0.0,1.6557992814202749,0.06928013345838295,,,183,0.05649244627201,1.7637971441619824,1.1269416757016057,-0.037889267119089944,2021-09,0.0,0.0,"[-0.06899802386760712, 0.23159709572792053, 0.12412130832672119, 0.5856003761291504, 0.12767921388149261]"
